string1	string2
9606.ENSP00000405004	NA
9606.ENSP00000405004	NA
9606.ENSP00000405004	9606.ENSP00000257863
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	9606.ENSP00000257863
9606.ENSP00000442656	9606.ENSP00000295379
9606.ENSP00000442656	9606.ENSP00000252677
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	9606.ENSP00000363708
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	9606.ENSP00000272134
9606.ENSP00000442656	NA
9606.ENSP00000442656	9606.ENSP00000382828
9606.ENSP00000442656	9606.ENSP00000382828
9606.ENSP00000442656	9606.ENSP00000358335
9606.ENSP00000442656	9606.ENSP00000358335
9606.ENSP00000405004	9606.ENSP00000295379
9606.ENSP00000405004	9606.ENSP00000252677
9606.ENSP00000405004	NA
9606.ENSP00000405004	NA
9606.ENSP00000405004	NA
9606.ENSP00000405004	NA
9606.ENSP00000405004	NA
9606.ENSP00000405004	NA
9606.ENSP00000405004	NA
9606.ENSP00000405004	NA
9606.ENSP00000405004	NA
9606.ENSP00000405004	9606.ENSP00000363708
9606.ENSP00000442656	9606.ENSP00000260950
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
9606.ENSP00000442656	9606.ENSP00000351905
9606.ENSP00000442656	NA
9606.ENSP00000442656	NA
NA	NA
NA	NA
NA	9606.ENSP00000257863
NA	9606.ENSP00000295379
NA	9606.ENSP00000252677
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	9606.ENSP00000363708
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	NA
NA	9606.ENSP00000272134
NA	NA
NA	9606.ENSP00000382828
