protein1	protein2	score
9606.ENSP00000225430	9606.ENSP00000222284	800
9606.ENSP00000419740	9606.ENSP00000279242	800
9606.ENSP00000419087	9606.ENSP00000315774	800
9606.ENSP00000362058	9606.ENSP00000419087	800
9606.ENSP00000443017	9606.ENSP00000445831	800
9606.ENSP00000336702	9606.ENSP00000494697	800
9606.ENSP00000472985	9606.ENSP00000438349	800
9606.ENSP00000364965	9606.ENSP00000463784	800
9606.ENSP00000290573	9606.ENSP00000494664	800
9606.ENSP00000307705	9606.ENSP00000484095	800
9606.ENSP00000260970	9606.ENSP00000357928	800
9606.ENSP00000342374	9606.ENSP00000357928	800
9606.ENSP00000366974	9606.ENSP00000483903	800
9606.ENSP00000386759	9606.ENSP00000367034	800
9606.ENSP00000355050	9606.ENSP00000305790	800
9606.ENSP00000281031	9606.ENSP00000332887	800
9606.ENSP00000339844	9606.ENSP00000362036	800
9606.ENSP00000464342	9606.ENSP00000492441	800
9606.ENSP00000262498	9606.ENSP00000332875	800
9606.ENSP00000364965	9606.ENSP00000389351	800
9606.ENSP00000479794	9606.ENSP00000445831	800
9606.ENSP00000484841	9606.ENSP00000473172	800
9606.ENSP00000261798	9606.ENSP00000230050	800
9606.ENSP00000264645	9606.ENSP00000387006	800
9606.ENSP00000297579	9606.ENSP00000371169	800
9606.ENSP00000342262	9606.ENSP00000254508	800
9606.ENSP00000399745	9606.ENSP00000478725	800
9606.ENSP00000386023	9606.ENSP00000215793	800
9606.ENSP00000311135	9606.ENSP00000199320	800
9606.ENSP00000360497	9606.ENSP00000412566	800
9606.ENSP00000293831	9606.ENSP00000393241	800
9606.ENSP00000264645	9606.ENSP00000360532	800
9606.ENSP00000298310	9606.ENSP00000294189	800
9606.ENSP00000415536	9606.ENSP00000414237	800
9606.ENSP00000386759	9606.ENSP00000358151	800
9606.ENSP00000254730	9606.ENSP00000385958	800
9606.ENSP00000259239	9606.ENSP00000355609	800
9606.ENSP00000296102	9606.ENSP00000426941	800
9606.ENSP00000397552	9606.ENSP00000352252	800
9606.ENSP00000479106	9606.ENSP00000370114	800
9606.ENSP00000498791	9606.ENSP00000406549	800
9606.ENSP00000266735	9606.ENSP00000265107	800
9606.ENSP00000261819	9606.ENSP00000481380	800
9606.ENSP00000301764	9606.ENSP00000347168	800
9606.ENSP00000265038	9606.ENSP00000219252	800
9606.ENSP00000290663	9606.ENSP00000355051	800
9606.ENSP00000492441	9606.ENSP00000309830	800
9606.ENSP00000375632	9606.ENSP00000321449	800
9606.ENSP00000367406	9606.ENSP00000324124	800
9606.ENSP00000354739	9606.ENSP00000466010	800
9606.ENSP00000379506	9606.ENSP00000427802	800
9606.ENSP00000454437	9606.ENSP00000371018	800
9606.ENSP00000397552	9606.ENSP00000484095	800
9606.ENSP00000362208	9606.ENSP00000312311	800
9606.ENSP00000489282	9606.ENSP00000344504	800
9606.ENSP00000321744	9606.ENSP00000484841	800
9606.ENSP00000411822	9606.ENSP00000215829	800
9606.ENSP00000363559	9606.ENSP00000266604	800
9606.ENSP00000263774	9606.ENSP00000467262	800
9606.ENSP00000261245	9606.ENSP00000347168	800
9606.ENSP00000403172	9606.ENSP00000351380	800
9606.ENSP00000375730	9606.ENSP00000266604	800
9606.ENSP00000289371	9606.ENSP00000495273	800
9606.ENSP00000278572	9606.ENSP00000368927	800
9606.ENSP00000226798	9606.ENSP00000236273	800
9606.ENSP00000396301	9606.ENSP00000317123	800
9606.ENSP00000285848	9606.ENSP00000369682	800
9606.ENSP00000310631	9606.ENSP00000367872	800
9606.ENSP00000385479	9606.ENSP00000348168	800
9606.ENSP00000295201	9606.ENSP00000332875	800
9606.ENSP00000478771	9606.ENSP00000271308	800
9606.ENSP00000443017	9606.ENSP00000340883	800
9606.ENSP00000440100	9606.ENSP00000358854	800
9606.ENSP00000343896	9606.ENSP00000254810	800
9606.ENSP00000385479	9606.ENSP00000379372	800
9606.ENSP00000053468	9606.ENSP00000296102	800
9606.ENSP00000326767	9606.ENSP00000367406	800
9606.ENSP00000403172	9606.ENSP00000265245	800
9606.ENSP00000359859	9606.ENSP00000296102	800
9606.ENSP00000452454	9606.ENSP00000297347	800
9606.ENSP00000384302	9606.ENSP00000435777	800
9606.ENSP00000461879	9606.ENSP00000476136	800
9606.ENSP00000258383	9606.ENSP00000245539	800
9606.ENSP00000337946	9606.ENSP00000286732	800
9606.ENSP00000256383	9606.ENSP00000216190	800
9606.ENSP00000252602	9606.ENSP00000359859	800
9606.ENSP00000315017	9606.ENSP00000362208	800
9606.ENSP00000337289	9606.ENSP00000462667	800
9606.ENSP00000399982	9606.ENSP00000476100	800
9606.ENSP00000285848	9606.ENSP00000259873	800
9606.ENSP00000215829	9606.ENSP00000271628	800
9606.ENSP00000390331	9606.ENSP00000361084	800
9606.ENSP00000430338	9606.ENSP00000339495	800
9606.ENSP00000366974	9606.ENSP00000359531	800
9606.ENSP00000362744	9606.ENSP00000431800	800
9606.ENSP00000470972	9606.ENSP00000383949	800
9606.ENSP00000270625	9606.ENSP00000346012	800
9606.ENSP00000377007	9606.ENSP00000457810	800
9606.ENSP00000260210	9606.ENSP00000227524	800
9606.ENSP00000225728	9606.ENSP00000292614	800
9606.ENSP00000445162	9606.ENSP00000358854	800
9606.ENSP00000454836	9606.ENSP00000393241	800
9606.ENSP00000472469	9606.ENSP00000401191	800
9606.ENSP00000081029	9606.ENSP00000258383	800
9606.ENSP00000297579	9606.ENSP00000321449	800
9606.ENSP00000405674	9606.ENSP00000254803	800
9606.ENSP00000357079	9606.ENSP00000404232	800
9606.ENSP00000419740	9606.ENSP00000431040	800
9606.ENSP00000227524	9606.ENSP00000393388	800
9606.ENSP00000481380	9606.ENSP00000477760	800
9606.ENSP00000233468	9606.ENSP00000383949	800
9606.ENSP00000292614	9606.ENSP00000299601	800
9606.ENSP00000231498	9606.ENSP00000373312	800
9606.ENSP00000340896	9606.ENSP00000484789	800
9606.ENSP00000225298	9606.ENSP00000270625	800
9606.ENSP00000363018	9606.ENSP00000454786	800
9606.ENSP00000243253	9606.ENSP00000388107	800
9606.ENSP00000309334	9606.ENSP00000328023	800
9606.ENSP00000222511	9606.ENSP00000306080	800
9606.ENSP00000352119	9606.ENSP00000264515	800
9606.ENSP00000285398	9606.ENSP00000480960	800
9606.ENSP00000404375	9606.ENSP00000362153	800
9606.ENSP00000404375	9606.ENSP00000466010	800
9606.ENSP00000367034	9606.ENSP00000379911	800
9606.ENSP00000495128	9606.ENSP00000388107	800
9606.ENSP00000252602	9606.ENSP00000354525	800
9606.ENSP00000419270	9606.ENSP00000301740	800
9606.ENSP00000317334	9606.ENSP00000378563	800
9606.ENSP00000355315	9606.ENSP00000346001	800
9606.ENSP00000347168	9606.ENSP00000312709	800
9606.ENSP00000443216	9606.ENSP00000295702	800
9606.ENSP00000479461	9606.ENSP00000274400	800
9606.ENSP00000274242	9606.ENSP00000377640	800
9606.ENSP00000308717	9606.ENSP00000177742	800
9606.ENSP00000262460	9606.ENSP00000480987	800
9606.ENSP00000263657	9606.ENSP00000383949	800
9606.ENSP00000478070	9606.ENSP00000393388	800
9606.ENSP00000221859	9606.ENSP00000418447	800
9606.ENSP00000223324	9606.ENSP00000354525	800
9606.ENSP00000364119	9606.ENSP00000261868	800
9606.ENSP00000364965	9606.ENSP00000496250	800
9606.ENSP00000258424	9606.ENSP00000259037	800
9606.ENSP00000399982	9606.ENSP00000265350	800
9606.ENSP00000292907	9606.ENSP00000274137	800
9606.ENSP00000347168	9606.ENSP00000340271	800
9606.ENSP00000355541	9606.ENSP00000495273	800
9606.ENSP00000484789	9606.ENSP00000385725	800
9606.ENSP00000252711	9606.ENSP00000354982	800
9606.ENSP00000255008	9606.ENSP00000334448	800
9606.ENSP00000257829	9606.ENSP00000498019	800
9606.ENSP00000339723	9606.ENSP00000460348	800
9606.ENSP00000388337	9606.ENSP00000361076	800
9606.ENSP00000317123	9606.ENSP00000263384	800
9606.ENSP00000386023	9606.ENSP00000326261	800
9606.ENSP00000358554	9606.ENSP00000297151	800
9606.ENSP00000309572	9606.ENSP00000349430	800
9606.ENSP00000461930	9606.ENSP00000229238	800
9606.ENSP00000261708	9606.ENSP00000371169	800
9606.ENSP00000285071	9606.ENSP00000357288	800
9606.ENSP00000215829	9606.ENSP00000383949	800
9606.ENSP00000199814	9606.ENSP00000263384	800
9606.ENSP00000264645	9606.ENSP00000400591	800
9606.ENSP00000415078	9606.ENSP00000254193	800
9606.ENSP00000274311	9606.ENSP00000346088	800
9606.ENSP00000397552	9606.ENSP00000483283	800
9606.ENSP00000296417	9606.ENSP00000445162	800
9606.ENSP00000360497	9606.ENSP00000451129	800
9606.ENSP00000283875	9606.ENSP00000462667	800
9606.ENSP00000309334	9606.ENSP00000492441	800
9606.ENSP00000261868	9606.ENSP00000466010	800
9606.ENSP00000232888	9606.ENSP00000411010	800
9606.ENSP00000417559	9606.ENSP00000377640	800
9606.ENSP00000377969	9606.ENSP00000340271	800
9606.ENSP00000347277	9606.ENSP00000253686	800
9606.ENSP00000490174	9606.ENSP00000334448	800
9606.ENSP00000379372	9606.ENSP00000324124	800
9606.ENSP00000385958	9606.ENSP00000371169	800
9606.ENSP00000367939	9606.ENSP00000483888	800
9606.ENSP00000497260	9606.ENSP00000265643	800
9606.ENSP00000478783	9606.ENSP00000307889	800
9606.ENSP00000472985	9606.ENSP00000261798	800
9606.ENSP00000482431	9606.ENSP00000440542	800
9606.ENSP00000320567	9606.ENSP00000225969	800
9606.ENSP00000457870	9606.ENSP00000343118	800
9606.ENSP00000358154	9606.ENSP00000324124	800
9606.ENSP00000335808	9606.ENSP00000419270	800
9606.ENSP00000306902	9606.ENSP00000222511	800
9606.ENSP00000333277	9606.ENSP00000402280	800
9606.ENSP00000385725	9606.ENSP00000489236	800
9606.ENSP00000296417	9606.ENSP00000274400	800
9606.ENSP00000497587	9606.ENSP00000355046	800
9606.ENSP00000497004	9606.ENSP00000357320	800
9606.ENSP00000452454	9606.ENSP00000221859	800
9606.ENSP00000263657	9606.ENSP00000328854	800
9606.ENSP00000461930	9606.ENSP00000264230	800
9606.ENSP00000379372	9606.ENSP00000359531	800
9606.ENSP00000301457	9606.ENSP00000354665	800
9606.ENSP00000354665	9606.ENSP00000389160	800
9606.ENSP00000389351	9606.ENSP00000401191	800
9606.ENSP00000259239	9606.ENSP00000498019	800
9606.ENSP00000259037	9606.ENSP00000367939	800
9606.ENSP00000326767	9606.ENSP00000484789	800
9606.ENSP00000351492	9606.ENSP00000335321	800
9606.ENSP00000481380	9606.ENSP00000437360	800
9606.ENSP00000268802	9606.ENSP00000495273	800
9606.ENSP00000301457	9606.ENSP00000354499	800
9606.ENSP00000254730	9606.ENSP00000361076	800
9606.ENSP00000259873	9606.ENSP00000300151	800
9606.ENSP00000377969	9606.ENSP00000370193	800
9606.ENSP00000410758	9606.ENSP00000254193	800
9606.ENSP00000427802	9606.ENSP00000222247	800
9606.ENSP00000262498	9606.ENSP00000366402	800
9606.ENSP00000362873	9606.ENSP00000354982	800
9606.ENSP00000397552	9606.ENSP00000484658	800
9606.ENSP00000435777	9606.ENSP00000321449	800
9606.ENSP00000269305	9606.ENSP00000480960	800
9606.ENSP00000081029	9606.ENSP00000296102	800
9606.ENSP00000379506	9606.ENSP00000478783	800
9606.ENSP00000473980	9606.ENSP00000242257	800
9606.ENSP00000256383	9606.ENSP00000375632	800
9606.ENSP00000354687	9606.ENSP00000309565	800
9606.ENSP00000357308	9606.ENSP00000480960	800
9606.ENSP00000386023	9606.ENSP00000356541	800
9606.ENSP00000264645	9606.ENSP00000199814	800
9606.ENSP00000263384	9606.ENSP00000400591	800
9606.ENSP00000424183	9606.ENSP00000457870	800
9606.ENSP00000480378	9606.ENSP00000264995	800
9606.ENSP00000441126	9606.ENSP00000330737	800
9606.ENSP00000390331	9606.ENSP00000264995	800
9606.ENSP00000479106	9606.ENSP00000265350	800
9606.ENSP00000386134	9606.ENSP00000355541	800
9606.ENSP00000477802	9606.ENSP00000356951	800
9606.ENSP00000404375	9606.ENSP00000260443	800
9606.ENSP00000261769	9606.ENSP00000262584	800
9606.ENSP00000364965	9606.ENSP00000375730	800
9606.ENSP00000326767	9606.ENSP00000479106	800
9606.ENSP00000280557	9606.ENSP00000345957	800
9606.ENSP00000252102	9606.ENSP00000309565	800
9606.ENSP00000355315	9606.ENSP00000222284	800
9606.ENSP00000354961	9606.ENSP00000315774	800
9606.ENSP00000375730	9606.ENSP00000328023	800
9606.ENSP00000485022	9606.ENSP00000291552	800
9606.ENSP00000494697	9606.ENSP00000266604	800
9606.ENSP00000420311	9606.ENSP00000265245	800
9606.ENSP00000322191	9606.ENSP00000320813	800
9606.ENSP00000472985	9606.ENSP00000378163	800
9606.ENSP00000268711	9606.ENSP00000355051	800
9606.ENSP00000225969	9606.ENSP00000357320	800
9606.ENSP00000479794	9606.ENSP00000262189	800
9606.ENSP00000479106	9606.ENSP00000316578	800
9606.ENSP00000453801	9606.ENSP00000480960	800
9606.ENSP00000355609	9606.ENSP00000308179	800
9606.ENSP00000359345	9606.ENSP00000351380	800
9606.ENSP00000478771	9606.ENSP00000363322	800
9606.ENSP00000495273	9606.ENSP00000261798	800
9606.ENSP00000325612	9606.ENSP00000324124	800
9606.ENSP00000276062	9606.ENSP00000354554	800
9606.ENSP00000478771	9606.ENSP00000362334	800
9606.ENSP00000259915	9606.ENSP00000481486	800
9606.ENSP00000467262	9606.ENSP00000252102	800
9606.ENSP00000364965	9606.ENSP00000428085	800
9606.ENSP00000283875	9606.ENSP00000482438	800
9606.ENSP00000314193	9606.ENSP00000272317	800
9606.ENSP00000296577	9606.ENSP00000388107	800
9606.ENSP00000257181	9606.ENSP00000393388	800
9606.ENSP00000257181	9606.ENSP00000335321	800
9606.ENSP00000331044	9606.ENSP00000456337	800
9606.ENSP00000457513	9606.ENSP00000184266	800
9606.ENSP00000260443	9606.ENSP00000351380	800
9606.ENSP00000478771	9606.ENSP00000311083	800
9606.ENSP00000462355	9606.ENSP00000362018	800
9606.ENSP00000272091	9606.ENSP00000451129	800
9606.ENSP00000221265	9606.ENSP00000225504	800
9606.ENSP00000356001	9606.ENSP00000418008	800
9606.ENSP00000274242	9606.ENSP00000222247	800
9606.ENSP00000366999	9606.ENSP00000358151	800
9606.ENSP00000419449	9606.ENSP00000431822	800
9606.ENSP00000285848	9606.ENSP00000276585	800
9606.ENSP00000261308	9606.ENSP00000300413	800
9606.ENSP00000458770	9606.ENSP00000354499	800
9606.ENSP00000333948	9606.ENSP00000326981	800
9606.ENSP00000258105	9606.ENSP00000272418	800
9606.ENSP00000246071	9606.ENSP00000362803	800
9606.ENSP00000294189	9606.ENSP00000250784	800
9606.ENSP00000322568	9606.ENSP00000349430	800
9606.ENSP00000274712	9606.ENSP00000324122	800
9606.ENSP00000357928	9606.ENSP00000318861	800
9606.ENSP00000366974	9606.ENSP00000344504	800
9606.ENSP00000360141	9606.ENSP00000240652	800
9606.ENSP00000263694	9606.ENSP00000233468	800
9606.ENSP00000261769	9606.ENSP00000345957	800
9606.ENSP00000482431	9606.ENSP00000309572	800
9606.ENSP00000339495	9606.ENSP00000324804	800
9606.ENSP00000354961	9606.ENSP00000354687	800
9606.ENSP00000230340	9606.ENSP00000254803	800
9606.ENSP00000254630	9606.ENSP00000354580	800
9606.ENSP00000413436	9606.ENSP00000346012	800
9606.ENSP00000360464	9606.ENSP00000236273	800
9606.ENSP00000259037	9606.ENSP00000430494	800
9606.ENSP00000296102	9606.ENSP00000315397	800
9606.ENSP00000463784	9606.ENSP00000472469	800
9606.ENSP00000215829	9606.ENSP00000339090	800
9606.ENSP00000347168	9606.ENSP00000478303	800
9606.ENSP00000483283	9606.ENSP00000329662	800
9606.ENSP00000299424	9606.ENSP00000481486	800
9606.ENSP00000236273	9606.ENSP00000260970	800
9606.ENSP00000339001	9606.ENSP00000259469	800
9606.ENSP00000262498	9606.ENSP00000356785	800
9606.ENSP00000480960	9606.ENSP00000388107	800
9606.ENSP00000270625	9606.ENSP00000344393	800
9606.ENSP00000419087	9606.ENSP00000233627	800
9606.ENSP00000367034	9606.ENSP00000325612	800
9606.ENSP00000236273	9606.ENSP00000360525	800
9606.ENSP00000346037	9606.ENSP00000262584	800
9606.ENSP00000454836	9606.ENSP00000355609	800
9606.ENSP00000081029	9606.ENSP00000431040	800
9606.ENSP00000331849	9606.ENSP00000426941	800
9606.ENSP00000244537	9606.ENSP00000375809	800
9606.ENSP00000476136	9606.ENSP00000255764	800
9606.ENSP00000299166	9606.ENSP00000467262	800
9606.ENSP00000258424	9606.ENSP00000392709	800
9606.ENSP00000215829	9606.ENSP00000257181	800
9606.ENSP00000403172	9606.ENSP00000225726	800
9606.ENSP00000295685	9606.ENSP00000472249	800
9606.ENSP00000379339	9606.ENSP00000261868	800
9606.ENSP00000370625	9606.ENSP00000265963	800
9606.ENSP00000332604	9606.ENSP00000296674	800
9606.ENSP00000367022	9606.ENSP00000377007	800
9606.ENSP00000254630	9606.ENSP00000305682	800
9606.ENSP00000428223	9606.ENSP00000345957	800
9606.ENSP00000346050	9606.ENSP00000383949	800
9606.ENSP00000262320	9606.ENSP00000364003	800
9606.ENSP00000434056	9606.ENSP00000385958	800
9606.ENSP00000366557	9606.ENSP00000274712	800
9606.ENSP00000317376	9606.ENSP00000223324	800
9606.ENSP00000306902	9606.ENSP00000317376	800
9606.ENSP00000480514	9606.ENSP00000464813	800
9606.ENSP00000436049	9606.ENSP00000230050	800
9606.ENSP00000221859	9606.ENSP00000347168	800
9606.ENSP00000404375	9606.ENSP00000427802	800
9606.ENSP00000261167	9606.ENSP00000296702	800
9606.ENSP00000452763	9606.ENSP00000427802	800
9606.ENSP00000334415	9606.ENSP00000260276	800
9606.ENSP00000364119	9606.ENSP00000216190	800
9606.ENSP00000296581	9606.ENSP00000254193	800
9606.ENSP00000243563	9606.ENSP00000244227	800
9606.ENSP00000428223	9606.ENSP00000492441	800
9606.ENSP00000385479	9606.ENSP00000290663	800
9606.ENSP00000464813	9606.ENSP00000216037	800
9606.ENSP00000225728	9606.ENSP00000452454	800
9606.ENSP00000423399	9606.ENSP00000296102	800
9606.ENSP00000339090	9606.ENSP00000460348	800
9606.ENSP00000259915	9606.ENSP00000480960	800
9606.ENSP00000362688	9606.ENSP00000419449	800
9606.ENSP00000274255	9606.ENSP00000490225	800
9606.ENSP00000378350	9606.ENSP00000348838	800
9606.ENSP00000226798	9606.ENSP00000386023	800
9606.ENSP00000338057	9606.ENSP00000323047	800
9606.ENSP00000254630	9606.ENSP00000449884	800
9606.ENSP00000279242	9606.ENSP00000316598	800
9606.ENSP00000252102	9606.ENSP00000369176	800
9606.ENSP00000323720	9606.ENSP00000489236	800
9606.ENSP00000332887	9606.ENSP00000354665	800
9606.ENSP00000263974	9606.ENSP00000476100	800
9606.ENSP00000221265	9606.ENSP00000478303	800
9606.ENSP00000321744	9606.ENSP00000370214	800
9606.ENSP00000462355	9606.ENSP00000344504	800
9606.ENSP00000346015	9606.ENSP00000404375	800
9606.ENSP00000427690	9606.ENSP00000294413	800
9606.ENSP00000222247	9606.ENSP00000216037	800
9606.ENSP00000392094	9606.ENSP00000415078	800
9606.ENSP00000233336	9606.ENSP00000342538	800
9606.ENSP00000312709	9606.ENSP00000481920	800
9606.ENSP00000390331	9606.ENSP00000418008	800
9606.ENSP00000385725	9606.ENSP00000367406	800
9606.ENSP00000358155	9606.ENSP00000351589	800
9606.ENSP00000336702	9606.ENSP00000404375	800
9606.ENSP00000372105	9606.ENSP00000372484	800
9606.ENSP00000360525	9606.ENSP00000266735	800
9606.ENSP00000351492	9606.ENSP00000315379	800
9606.ENSP00000404232	9606.ENSP00000381553	800
9606.ENSP00000348924	9606.ENSP00000457810	800
9606.ENSP00000343290	9606.ENSP00000286732	800
9606.ENSP00000225298	9606.ENSP00000296792	800
9606.ENSP00000354665	9606.ENSP00000184266	800
9606.ENSP00000367406	9606.ENSP00000255764	800
9606.ENSP00000353582	9606.ENSP00000481152	800
9606.ENSP00000483842	9606.ENSP00000478303	800
9606.ENSP00000472469	9606.ENSP00000355315	800
9606.ENSP00000462667	9606.ENSP00000406549	800
9606.ENSP00000448035	9606.ENSP00000222247	800
9606.ENSP00000388107	9606.ENSP00000346012	800
9606.ENSP00000285848	9606.ENSP00000305682	800
9606.ENSP00000375632	9606.ENSP00000416255	800
9606.ENSP00000366402	9606.ENSP00000357511	800
9606.ENSP00000434056	9606.ENSP00000470972	800
9606.ENSP00000363553	9606.ENSP00000367872	800
9606.ENSP00000323588	9606.ENSP00000443017	800
9606.ENSP00000362036	9606.ENSP00000333837	800
9606.ENSP00000081029	9606.ENSP00000356134	800
9606.ENSP00000340823	9606.ENSP00000354633	800
9606.ENSP00000310042	9606.ENSP00000346012	800
9606.ENSP00000342889	9606.ENSP00000351589	800
9606.ENSP00000318646	9606.ENSP00000327179	800
9606.ENSP00000452454	9606.ENSP00000265350	800
9606.ENSP00000443017	9606.ENSP00000498791	800
9606.ENSP00000230340	9606.ENSP00000411010	800
9606.ENSP00000499501	9606.ENSP00000355657	800
9606.ENSP00000471191	9606.ENSP00000316032	800
9606.ENSP00000428085	9606.ENSP00000360034	800
9606.ENSP00000478725	9606.ENSP00000362716	800
9606.ENSP00000263384	9606.ENSP00000156471	800
9606.ENSP00000263390	9606.ENSP00000476100	800
9606.ENSP00000445162	9606.ENSP00000480960	800
9606.ENSP00000366557	9606.ENSP00000463058	800
9606.ENSP00000441126	9606.ENSP00000354961	800
9606.ENSP00000348527	9606.ENSP00000443017	800
9606.ENSP00000483842	9606.ENSP00000221859	800
9606.ENSP00000424417	9606.ENSP00000318861	800
9606.ENSP00000320184	9606.ENSP00000361084	800
9606.ENSP00000290949	9606.ENSP00000434729	800
9606.ENSP00000357320	9606.ENSP00000308275	800
9606.ENSP00000379263	9606.ENSP00000357079	800
9606.ENSP00000360497	9606.ENSP00000365625	800
9606.ENSP00000490747	9606.ENSP00000288937	800
9606.ENSP00000386134	9606.ENSP00000383949	800
9606.ENSP00000336702	9606.ENSP00000296674	800
9606.ENSP00000237380	9606.ENSP00000355051	800
9606.ENSP00000363642	9606.ENSP00000225298	800
9606.ENSP00000317123	9606.ENSP00000319240	800
9606.ENSP00000393388	9606.ENSP00000357901	800
9606.ENSP00000237380	9606.ENSP00000489236	800
9606.ENSP00000454786	9606.ENSP00000346027	800
9606.ENSP00000479461	9606.ENSP00000329662	800
9606.ENSP00000380690	9606.ENSP00000354791	800
9606.ENSP00000443017	9606.ENSP00000322568	800
9606.ENSP00000261245	9606.ENSP00000358154	800
