protein1	protein2	score
9606.ENSP00000303145	9606.ENSP00000264028	510
9606.ENSP00000244537	9606.ENSP00000419665	510
9606.ENSP00000342056	9606.ENSP00000248553	510
9606.ENSP00000484687	9606.ENSP00000383949	510
9606.ENSP00000370989	9606.ENSP00000350512	510
9606.ENSP00000265433	9606.ENSP00000347232	510
9606.ENSP00000263377	9606.ENSP00000341885	510
9606.ENSP00000342307	9606.ENSP00000495360	510
9606.ENSP00000376297	9606.ENSP00000365804	510
9606.ENSP00000244537	9606.ENSP00000417464	510
9606.ENSP00000280326	9606.ENSP00000263795	510
9606.ENSP00000296417	9606.ENSP00000264926	510
9606.ENSP00000362680	9606.ENSP00000305372	510
9606.ENSP00000360608	9606.ENSP00000355155	510
9606.ENSP00000484824	9606.ENSP00000324806	510
9606.ENSP00000347648	9606.ENSP00000357113	510
9606.ENSP00000366395	9606.ENSP00000401197	510
9606.ENSP00000360609	9606.ENSP00000229335	510
9606.ENSP00000483825	9606.ENSP00000220751	510
9606.ENSP00000276893	9606.ENSP00000343741	510
9606.ENSP00000235090	9606.ENSP00000316578	510
9606.ENSP00000298910	9606.ENSP00000368458	510
9606.ENSP00000302967	9606.ENSP00000408617	510
9606.ENSP00000254722	9606.ENSP00000337701	510
9606.ENSP00000263377	9606.ENSP00000315700	510
9606.ENSP00000340820	9606.ENSP00000346032	510
9606.ENSP00000340648	9606.ENSP00000316357	510
9606.ENSP00000361423	9606.ENSP00000340989	510
9606.ENSP00000361626	9606.ENSP00000395535	510
9606.ENSP00000430432	9606.ENSP00000294702	510
9606.ENSP00000357000	9606.ENSP00000399982	510
9606.ENSP00000340820	9606.ENSP00000261798	510
9606.ENSP00000324806	9606.ENSP00000245479	510
9606.ENSP00000289371	9606.ENSP00000385636	510
9606.ENSP00000435777	9606.ENSP00000422626	510
9606.ENSP00000383199	9606.ENSP00000371341	510
9606.ENSP00000498999	9606.ENSP00000359206	510
9606.ENSP00000304895	9606.ENSP00000225577	510
9606.ENSP00000285021	9606.ENSP00000259915	510
9606.ENSP00000500891	9606.ENSP00000311360	510
9606.ENSP00000478352	9606.ENSP00000253925	510
9606.ENSP00000413720	9606.ENSP00000368458	510
9606.ENSP00000362680	9606.ENSP00000391592	510
9606.ENSP00000435380	9606.ENSP00000440045	510
9606.ENSP00000428426	9606.ENSP00000283875	510
9606.ENSP00000367123	9606.ENSP00000438788	510
9606.ENSP00000418960	9606.ENSP00000341208	510
9606.ENSP00000284981	9606.ENSP00000477455	510
9606.ENSP00000355924	9606.ENSP00000335153	510
9606.ENSP00000322323	9606.ENSP00000303208	510
9606.ENSP00000310448	9606.ENSP00000357113	510
9606.ENSP00000368868	9606.ENSP00000300305	510
9606.ENSP00000244537	9606.ENSP00000369411	510
9606.ENSP00000378332	9606.ENSP00000378338	510
9606.ENSP00000352257	9606.ENSP00000365804	510
9606.ENSP00000298910	9606.ENSP00000314615	510
9606.ENSP00000348455	9606.ENSP00000216225	510
9606.ENSP00000240185	9606.ENSP00000335153	510
9606.ENSP00000397566	9606.ENSP00000302967	510
9606.ENSP00000363822	9606.ENSP00000364801	510
9606.ENSP00000381698	9606.ENSP00000349252	510
9606.ENSP00000493728	9606.ENSP00000365016	510
9606.ENSP00000303830	9606.ENSP00000391592	510
9606.ENSP00000365851	9606.ENSP00000358155	510
9606.ENSP00000426909	9606.ENSP00000349205	510
9606.ENSP00000356436	9606.ENSP00000215832	510
9606.ENSP00000254227	9606.ENSP00000477707	510
9606.ENSP00000269305	9606.ENSP00000357748	510
9606.ENSP00000303830	9606.ENSP00000371067	510
9606.ENSP00000384570	9606.ENSP00000498104	510
9606.ENSP00000263754	9606.ENSP00000377218	510
9606.ENSP00000325827	9606.ENSP00000429824	510
9606.ENSP00000441543	9606.ENSP00000348769	510
9606.ENSP00000379111	9606.ENSP00000401303	510
9606.ENSP00000303830	9606.ENSP00000274376	510
9606.ENSP00000419313	9606.ENSP00000237596	510
9606.ENSP00000260665	9606.ENSP00000263795	510
9606.ENSP00000265381	9606.ENSP00000463778	510
9606.ENSP00000221566	9606.ENSP00000223641	510
9606.ENSP00000360613	9606.ENSP00000258149	510
9606.ENSP00000497806	9606.ENSP00000363480	510
9606.ENSP00000252250	9606.ENSP00000422626	510
9606.ENSP00000498071	9606.ENSP00000497997	510
9606.ENSP00000244537	9606.ENSP00000252674	510
9606.ENSP00000392330	9606.ENSP00000365230	510
9606.ENSP00000302160	9606.ENSP00000422626	510
9606.ENSP00000385410	9606.ENSP00000263857	510
9606.ENSP00000368022	9606.ENSP00000270142	510
9606.ENSP00000496832	9606.ENSP00000365804	510
9606.ENSP00000494040	9606.ENSP00000405965	510
9606.ENSP00000365851	9606.ENSP00000482674	510
9606.ENSP00000354201	9606.ENSP00000355865	510
9606.ENSP00000494538	9606.ENSP00000323421	510
9606.ENSP00000493712	9606.ENSP00000331310	510
9606.ENSP00000430684	9606.ENSP00000464030	510
9606.ENSP00000401980	9606.ENSP00000337383	510
9606.ENSP00000499786	9606.ENSP00000258149	510
9606.ENSP00000307272	9606.ENSP00000376352	510
9606.ENSP00000292147	9606.ENSP00000384273	510
9606.ENSP00000360242	9606.ENSP00000387246	510
9606.ENSP00000359848	9606.ENSP00000375881	510
9606.ENSP00000298910	9606.ENSP00000393241	510
9606.ENSP00000162749	9606.ENSP00000252015	510
9606.ENSP00000377793	9606.ENSP00000260363	510
9606.ENSP00000405004	9606.ENSP00000441954	510
9606.ENSP00000265433	9606.ENSP00000264926	510
9606.ENSP00000391601	9606.ENSP00000323811	510
9606.ENSP00000331201	9606.ENSP00000499786	510
9606.ENSP00000442308	9606.ENSP00000422626	510
9606.ENSP00000364270	9606.ENSP00000348089	510
9606.ENSP00000253024	9606.ENSP00000297591	510
9606.ENSP00000233468	9606.ENSP00000314505	510
9606.ENSP00000253024	9606.ENSP00000343896	510
9606.ENSP00000263377	9606.ENSP00000293777	510
9606.ENSP00000384537	9606.ENSP00000305372	510
9606.ENSP00000333837	9606.ENSP00000422626	510
9606.ENSP00000376345	9606.ENSP00000295987	510
9606.ENSP00000263377	9606.ENSP00000325074	510
9606.ENSP00000322802	9606.ENSP00000343535	510
9606.ENSP00000244537	9606.ENSP00000378402	510
9606.ENSP00000358866	9606.ENSP00000354859	510
9606.ENSP00000298910	9606.ENSP00000310129	510
9606.ENSP00000254066	9606.ENSP00000307684	510
9606.ENSP00000361066	9606.ENSP00000215832	510
9606.ENSP00000298910	9606.ENSP00000409667	510
9606.ENSP00000276893	9606.ENSP00000379078	510
9606.ENSP00000264414	9606.ENSP00000356381	510
9606.ENSP00000287156	9606.ENSP00000338413	510
9606.ENSP00000499786	9606.ENSP00000261427	510
9606.ENSP00000244537	9606.ENSP00000370968	510
9606.ENSP00000426191	9606.ENSP00000371321	510
9606.ENSP00000500990	9606.ENSP00000433623	510
9606.ENSP00000333633	9606.ENSP00000323889	510
9606.ENSP00000363970	9606.ENSP00000025008	510
9606.ENSP00000482753	9606.ENSP00000338990	510
9606.ENSP00000313829	9606.ENSP00000323588	510
9606.ENSP00000260187	9606.ENSP00000300061	510
9606.ENSP00000351933	9606.ENSP00000313950	510
9606.ENSP00000227507	9606.ENSP00000418960	510
9606.ENSP00000402338	9606.ENSP00000385636	510
9606.ENSP00000340648	9606.ENSP00000369424	510
9606.ENSP00000378845	9606.ENSP00000284154	510
9606.ENSP00000364204	9606.ENSP00000340278	510
9606.ENSP00000378699	9606.ENSP00000217244	510
9606.ENSP00000345571	9606.ENSP00000378529	510
9606.ENSP00000481021	9606.ENSP00000493712	510
9606.ENSP00000276893	9606.ENSP00000480826	510
9606.ENSP00000302486	9606.ENSP00000287820	510
9606.ENSP00000358723	9606.ENSP00000343656	510
9606.ENSP00000296257	9606.ENSP00000365458	510
9606.ENSP00000379065	9606.ENSP00000348056	510
9606.ENSP00000394390	9606.ENSP00000501092	510
9606.ENSP00000363641	9606.ENSP00000231509	510
9606.ENSP00000461879	9606.ENSP00000494538	510
9606.ENSP00000400333	9606.ENSP00000312535	510
9606.ENSP00000295050	9606.ENSP00000253363	510
9606.ENSP00000318352	9606.ENSP00000267163	510
9606.ENSP00000361423	9606.ENSP00000359910	510
9606.ENSP00000500990	9606.ENSP00000236850	510
9606.ENSP00000292782	9606.ENSP00000478474	510
9606.ENSP00000298910	9606.ENSP00000418695	510
9606.ENSP00000500409	9606.ENSP00000308461	510
9606.ENSP00000406209	9606.ENSP00000372924	510
9606.ENSP00000320295	9606.ENSP00000218348	510
9606.ENSP00000377047	9606.ENSP00000452786	510
9606.ENSP00000263025	9606.ENSP00000418447	510
9606.ENSP00000298910	9606.ENSP00000261366	510
9606.ENSP00000244537	9606.ENSP00000265081	510
9606.ENSP00000363822	9606.ENSP00000348056	510
9606.ENSP00000219548	9606.ENSP00000262186	510
9606.ENSP00000325827	9606.ENSP00000356230	510
9606.ENSP00000262013	9606.ENSP00000300935	510
9606.ENSP00000289371	9606.ENSP00000474725	510
9606.ENSP00000263377	9606.ENSP00000280904	510
9606.ENSP00000430684	9606.ENSP00000274255	510
9606.ENSP00000263377	9606.ENSP00000253363	510
9606.ENSP00000481780	9606.ENSP00000401888	510
9606.ENSP00000356426	9606.ENSP00000483059	510
9606.ENSP00000297185	9606.ENSP00000372005	510
9606.ENSP00000263967	9606.ENSP00000244007	510
9606.ENSP00000263377	9606.ENSP00000264639	510
9606.ENSP00000474096	9606.ENSP00000372067	510
9606.ENSP00000298910	9606.ENSP00000354739	510
9606.ENSP00000265354	9606.ENSP00000460070	510
9606.ENSP00000489597	9606.ENSP00000262262	510
9606.ENSP00000478887	9606.ENSP00000268383	510
9606.ENSP00000280571	9606.ENSP00000264710	510
9606.ENSP00000352288	9606.ENSP00000357177	510
9606.ENSP00000254066	9606.ENSP00000408342	510
9606.ENSP00000339001	9606.ENSP00000405965	510
9606.ENSP00000447297	9606.ENSP00000428056	510
9606.ENSP00000438465	9606.ENSP00000364204	510
9606.ENSP00000283147	9606.ENSP00000241416	510
9606.ENSP00000391490	9606.ENSP00000495530	510
9606.ENSP00000313681	9606.ENSP00000263253	510
9606.ENSP00000417686	9606.ENSP00000481380	510
9606.ENSP00000474725	9606.ENSP00000380033	510
9606.ENSP00000457411	9606.ENSP00000368458	510
9606.ENSP00000340820	9606.ENSP00000217182	510
9606.ENSP00000359206	9606.ENSP00000262719	510
9606.ENSP00000351407	9606.ENSP00000263253	510
9606.ENSP00000233146	9606.ENSP00000298910	510
9606.ENSP00000378485	9606.ENSP00000288135	510
9606.ENSP00000370842	9606.ENSP00000433138	510
9606.ENSP00000387262	9606.ENSP00000364204	510
9606.ENSP00000263795	9606.ENSP00000377195	510
9606.ENSP00000227507	9606.ENSP00000325120	510
9606.ENSP00000287936	9606.ENSP00000428112	510
9606.ENSP00000261479	9606.ENSP00000250495	510
9606.ENSP00000474725	9606.ENSP00000478187	510
9606.ENSP00000368030	9606.ENSP00000301585	510
9606.ENSP00000003084	9606.ENSP00000354111	510
9606.ENSP00000244537	9606.ENSP00000403172	510
9606.ENSP00000322439	9606.ENSP00000419665	510
9606.ENSP00000360609	9606.ENSP00000367208	510
9606.ENSP00000262294	9606.ENSP00000483825	510
9606.ENSP00000336866	9606.ENSP00000267163	510
9606.ENSP00000225698	9606.ENSP00000418915	510
9606.ENSP00000362688	9606.ENSP00000477781	510
9606.ENSP00000263795	9606.ENSP00000254719	510
9606.ENSP00000254810	9606.ENSP00000263253	510
9606.ENSP00000301633	9606.ENSP00000355231	510
9606.ENSP00000356641	9606.ENSP00000340989	510
9606.ENSP00000244537	9606.ENSP00000446184	510
9606.ENSP00000368856	9606.ENSP00000316357	510
9606.ENSP00000340330	9606.ENSP00000164227	510
9606.ENSP00000240055	9606.ENSP00000367545	510
9606.ENSP00000373474	9606.ENSP00000351141	510
9606.ENSP00000412302	9606.ENSP00000262450	510
9606.ENSP00000362680	9606.ENSP00000452414	510
9606.ENSP00000225916	9606.ENSP00000353793	510
9606.ENSP00000296585	9606.ENSP00000322788	510
9606.ENSP00000244537	9606.ENSP00000336842	510
9606.ENSP00000356669	9606.ENSP00000380033	510
9606.ENSP00000379258	9606.ENSP00000287538	510
9606.ENSP00000290158	9606.ENSP00000417132	510
9606.ENSP00000482075	9606.ENSP00000358327	510
9606.ENSP00000299565	9606.ENSP00000477648	510
9606.ENSP00000322457	9606.ENSP00000469686	510
9606.ENSP00000262367	9606.ENSP00000438483	510
9606.ENSP00000376902	9606.ENSP00000258149	510
9606.ENSP00000158771	9606.ENSP00000365131	510
9606.ENSP00000377681	9606.ENSP00000258729	510
9606.ENSP00000263377	9606.ENSP00000354125	510
9606.ENSP00000360488	9606.ENSP00000449038	510
9606.ENSP00000300935	9606.ENSP00000386609	510
9606.ENSP00000418525	9606.ENSP00000361021	510
9606.ENSP00000431512	9606.ENSP00000378974	510
9606.ENSP00000340896	9606.ENSP00000287820	510
9606.ENSP00000397552	9606.ENSP00000346464	510
9606.ENSP00000376204	9606.ENSP00000480826	510
9606.ENSP00000386710	9606.ENSP00000388996	510
9606.ENSP00000280377	9606.ENSP00000324020	510
9606.ENSP00000244573	9606.ENSP00000263253	510
9606.ENSP00000435412	9606.ENSP00000219476	510
9606.ENSP00000162749	9606.ENSP00000287322	510
9606.ENSP00000385269	9606.ENSP00000255977	510
9606.ENSP00000253024	9606.ENSP00000350937	510
9606.ENSP00000471896	9606.ENSP00000418447	510
9606.ENSP00000346148	9606.ENSP00000426909	510
9606.ENSP00000250457	9606.ENSP00000355601	510
9606.ENSP00000294409	9606.ENSP00000351273	510
9606.ENSP00000362608	9606.ENSP00000335153	510
9606.ENSP00000414147	9606.ENSP00000221957	510
9606.ENSP00000336528	9606.ENSP00000312987	510
9606.ENSP00000493712	9606.ENSP00000361021	510
9606.ENSP00000269305	9606.ENSP00000384109	510
9606.ENSP00000300093	9606.ENSP00000493712	510
9606.ENSP00000325863	9606.ENSP00000357292	510
9606.ENSP00000451828	9606.ENSP00000364839	510
9606.ENSP00000379204	9606.ENSP00000363708	510
9606.ENSP00000263377	9606.ENSP00000270625	510
9606.ENSP00000263377	9606.ENSP00000326804	510
9606.ENSP00000398495	9606.ENSP00000263464	510
9606.ENSP00000339992	9606.ENSP00000433623	510
9606.ENSP00000482313	9606.ENSP00000264156	510
9606.ENSP00000376276	9606.ENSP00000334538	510
9606.ENSP00000365380	9606.ENSP00000295025	510
9606.ENSP00000365576	9606.ENSP00000453562	510
9606.ENSP00000312066	9606.ENSP00000357113	510
9606.ENSP00000489262	9606.ENSP00000383003	510
9606.ENSP00000261464	9606.ENSP00000345984	510
9606.ENSP00000263377	9606.ENSP00000352925	510
9606.ENSP00000312439	9606.ENSP00000498596	510
9606.ENSP00000350170	9606.ENSP00000357113	510
9606.ENSP00000437125	9606.ENSP00000245787	510
9606.ENSP00000478887	9606.ENSP00000377280	510
9606.ENSP00000356669	9606.ENSP00000381736	510
9606.ENSP00000361540	9606.ENSP00000345571	510
9606.ENSP00000500990	9606.ENSP00000349259	510
9606.ENSP00000309262	9606.ENSP00000264938	510
9606.ENSP00000340820	9606.ENSP00000221138	510
9606.ENSP00000451300	9606.ENSP00000498587	510
9606.ENSP00000313851	9606.ENSP00000493712	510
9606.ENSP00000371859	9606.ENSP00000482674	510
9606.ENSP00000263377	9606.ENSP00000341382	510
9606.ENSP00000311032	9606.ENSP00000312455	510
9606.ENSP00000268679	9606.ENSP00000300305	510
9606.ENSP00000297258	9606.ENSP00000357711	510
9606.ENSP00000361949	9606.ENSP00000262294	510
9606.ENSP00000230354	9606.ENSP00000221573	510
9606.ENSP00000430432	9606.ENSP00000294339	510
9606.ENSP00000275493	9606.ENSP00000461945	510
9606.ENSP00000280377	9606.ENSP00000352069	510
9606.ENSP00000257290	9606.ENSP00000264033	510
9606.ENSP00000228318	9606.ENSP00000356669	510
9606.ENSP00000438574	9606.ENSP00000325120	510
9606.ENSP00000380308	9606.ENSP00000422626	510
9606.ENSP00000427793	9606.ENSP00000332353	510
9606.ENSP00000397552	9606.ENSP00000263062	510
9606.ENSP00000400333	9606.ENSP00000256707	510
9606.ENSP00000244537	9606.ENSP00000479504	510
9606.ENSP00000365851	9606.ENSP00000389445	510
9606.ENSP00000338186	9606.ENSP00000343535	510
9606.ENSP00000382177	9606.ENSP00000433102	510
9606.ENSP00000229795	9606.ENSP00000374455	510
9606.ENSP00000496168	9606.ENSP00000384371	510
9606.ENSP00000334808	9606.ENSP00000332194	510
9606.ENSP00000353590	9606.ENSP00000263795	510
9606.ENSP00000362680	9606.ENSP00000362994	510
9606.ENSP00000446007	9606.ENSP00000468592	510
9606.ENSP00000265362	9606.ENSP00000265371	510
9606.ENSP00000266970	9606.ENSP00000342307	510
9606.ENSP00000370010	9606.ENSP00000231790	510
9606.ENSP00000164227	9606.ENSP00000473172	510
9606.ENSP00000244537	9606.ENSP00000296490	510
9606.ENSP00000401445	9606.ENSP00000272317	510
9606.ENSP00000312995	9606.ENSP00000418960	510
9606.ENSP00000433919	9606.ENSP00000498569	510
9606.ENSP00000253363	9606.ENSP00000479488	510
9606.ENSP00000298910	9606.ENSP00000358857	510
9606.ENSP00000348965	9606.ENSP00000295050	510
9606.ENSP00000384273	9606.ENSP00000337332	510
9606.ENSP00000359982	9606.ENSP00000303424	510
9606.ENSP00000268712	9606.ENSP00000467423	510
9606.ENSP00000276893	9606.ENSP00000352257	510
9606.ENSP00000256474	9606.ENSP00000359221	510
9606.ENSP00000262315	9606.ENSP00000369411	510
9606.ENSP00000337976	9606.ENSP00000212015	510
9606.ENSP00000306902	9606.ENSP00000323588	510
9606.ENSP00000298910	9606.ENSP00000265062	510
9606.ENSP00000380256	9606.ENSP00000417686	510
9606.ENSP00000398632	9606.ENSP00000447297	510
9606.ENSP00000296930	9606.ENSP00000259456	510
9606.ENSP00000408002	9606.ENSP00000302486	510
9606.ENSP00000369695	9606.ENSP00000386834	510
9606.ENSP00000264156	9606.ENSP00000393139	510
9606.ENSP00000223029	9606.ENSP00000349156	510
9606.ENSP00000483667	9606.ENSP00000385636	510
9606.ENSP00000338157	9606.ENSP00000228606	510
9606.ENSP00000262746	9606.ENSP00000356421	510
9606.ENSP00000262367	9606.ENSP00000461879	510
9606.ENSP00000360609	9606.ENSP00000405965	510
9606.ENSP00000498653	9606.ENSP00000266000	510
9606.ENSP00000391490	9606.ENSP00000361930	510
9606.ENSP00000374455	9606.ENSP00000381717	510
9606.ENSP00000302456	9606.ENSP00000263754	510
9606.ENSP00000231498	9606.ENSP00000264606	510
9606.ENSP00000248929	9606.ENSP00000411825	510
9606.ENSP00000296930	9606.ENSP00000422626	510
9606.ENSP00000405338	9606.ENSP00000438406	510
9606.ENSP00000266000	9606.ENSP00000305422	510
9606.ENSP00000380958	9606.ENSP00000324560	510
9606.ENSP00000225983	9606.ENSP00000360493	510
9606.ENSP00000298910	9606.ENSP00000309591	510
9606.ENSP00000340648	9606.ENSP00000349722	510
9606.ENSP00000244537	9606.ENSP00000481495	510
9606.ENSP00000462468	9606.ENSP00000296129	510
9606.ENSP00000356256	9606.ENSP00000315693	510
9606.ENSP00000362441	9606.ENSP00000405965	510
9606.ENSP00000254950	9606.ENSP00000263856	510
9606.ENSP00000339992	9606.ENSP00000474725	510
9606.ENSP00000493728	9606.ENSP00000428056	510
9606.ENSP00000345702	9606.ENSP00000263754	510
9606.ENSP00000498596	9606.ENSP00000408292	510
9606.ENSP00000354522	9606.ENSP00000255608	510
9606.ENSP00000253024	9606.ENSP00000323967	510
9606.ENSP00000262160	9606.ENSP00000405330	510
9606.ENSP00000440273	9606.ENSP00000371067	510
9606.ENSP00000409667	9606.ENSP00000380921	510
9606.ENSP00000430684	9606.ENSP00000354158	510
9606.ENSP00000269305	9606.ENSP00000364742	510
9606.ENSP00000339795	9606.ENSP00000356669	510
9606.ENSP00000244537	9606.ENSP00000420588	510
9606.ENSP00000242351	9606.ENSP00000385610	510
9606.ENSP00000269385	9606.ENSP00000399797	510
9606.ENSP00000422626	9606.ENSP00000262584	510
9606.ENSP00000244537	9606.ENSP00000384899	510
9606.ENSP00000497594	9606.ENSP00000384517	510
9606.ENSP00000302111	9606.ENSP00000368458	510
9606.ENSP00000227163	9606.ENSP00000427514	510
9606.ENSP00000338157	9606.ENSP00000302967	510
9606.ENSP00000360806	9606.ENSP00000222812	510
9606.ENSP00000411960	9606.ENSP00000391601	510
9606.ENSP00000302967	9606.ENSP00000467423	510
9606.ENSP00000362014	9606.ENSP00000484060	510
9606.ENSP00000361930	9606.ENSP00000380948	510
9606.ENSP00000437256	9606.ENSP00000381216	510
9606.ENSP00000361021	9606.ENSP00000264033	510
9606.ENSP00000298910	9606.ENSP00000270625	510
9606.ENSP00000253024	9606.ENSP00000429084	510
9606.ENSP00000262320	9606.ENSP00000478927	510
9606.ENSP00000312995	9606.ENSP00000343741	510
9606.ENSP00000376345	9606.ENSP00000263088	510
9606.ENSP00000414150	9606.ENSP00000437125	510
9606.ENSP00000356669	9606.ENSP00000491215	510
9606.ENSP00000433623	9606.ENSP00000355747	510
9606.ENSP00000463778	9606.ENSP00000447488	510
9606.ENSP00000293831	9606.ENSP00000323588	510
9606.ENSP00000447730	9606.ENSP00000371958	510
9606.ENSP00000264198	9606.ENSP00000263559	510
9606.ENSP00000382004	9606.ENSP00000264012	510
9606.ENSP00000356840	9606.ENSP00000261366	510
9606.ENSP00000438788	9606.ENSP00000366604	510
9606.ENSP00000361540	9606.ENSP00000377001	510
9606.ENSP00000313199	9606.ENSP00000434024	510
9606.ENSP00000263377	9606.ENSP00000293831	510
9606.ENSP00000343535	9606.ENSP00000362649	510
9606.ENSP00000266970	9606.ENSP00000234091	510
9606.ENSP00000348554	9606.ENSP00000365588	510
9606.ENSP00000434614	9606.ENSP00000235310	510
9606.ENSP00000391490	9606.ENSP00000362413	510
9606.ENSP00000263377	9606.ENSP00000395772	510
9606.ENSP00000302640	9606.ENSP00000267163	510
9606.ENSP00000369497	9606.ENSP00000313851	510
9606.ENSP00000479904	9606.ENSP00000244537	510
9606.ENSP00000325074	9606.ENSP00000225577	510
9606.ENSP00000389351	9606.ENSP00000263795	510
9606.ENSP00000394560	9606.ENSP00000379330	510
9606.ENSP00000480987	9606.ENSP00000234296	510
9606.ENSP00000254436	9606.ENSP00000380697	510
9606.ENSP00000376753	9606.ENSP00000386896	510
9606.ENSP00000269397	9606.ENSP00000356233	510
9606.ENSP00000298910	9606.ENSP00000377640	510
9606.ENSP00000363680	9606.ENSP00000258443	510
9606.ENSP00000409581	9606.ENSP00000398832	510
9606.ENSP00000421926	9606.ENSP00000328203	510
9606.ENSP00000348769	9606.ENSP00000258149	510
