string1	string2
9606.ENSP00000432511	9606.ENSP00000341208
9606.ENSP00000432511	9606.ENSP00000341208
9606.ENSP00000432511	9606.ENSP00000293328
9606.ENSP00000432511	9606.ENSP00000293328
9606.ENSP00000432511	9606.ENSP00000300134
9606.ENSP00000432511	9606.ENSP00000300134
9606.ENSP00000302486	9606.ENSP00000387246
9606.ENSP00000302486	9606.ENSP00000387246
9606.ENSP00000302486	9606.ENSP00000375986
9606.ENSP00000302486	9606.ENSP00000375986
9606.ENSP00000302486	NA
9606.ENSP00000302486	NA
9606.ENSP00000302486	9606.ENSP00000337691
9606.ENSP00000302486	9606.ENSP00000337691
9606.ENSP00000302486	9606.ENSP00000215832
9606.ENSP00000302486	9606.ENSP00000215832
9606.ENSP00000302486	9606.ENSP00000263025
9606.ENSP00000302486	9606.ENSP00000263025
9606.ENSP00000302486	9606.ENSP00000261845
9606.ENSP00000302486	9606.ENSP00000261845
9606.ENSP00000302486	9606.ENSP00000311005
9606.ENSP00000302486	9606.ENSP00000311005
9606.ENSP00000302486	9606.ENSP00000378974
9606.ENSP00000302486	9606.ENSP00000378974
9606.ENSP00000262948	9606.ENSP00000387246
9606.ENSP00000262948	9606.ENSP00000387246
9606.ENSP00000262948	9606.ENSP00000375986
9606.ENSP00000262948	9606.ENSP00000375986
9606.ENSP00000262948	NA
9606.ENSP00000262948	NA
9606.ENSP00000262948	9606.ENSP00000337691
9606.ENSP00000262948	9606.ENSP00000337691
9606.ENSP00000262948	9606.ENSP00000215832
9606.ENSP00000262948	9606.ENSP00000215832
9606.ENSP00000262948	9606.ENSP00000263025
9606.ENSP00000262948	9606.ENSP00000263025
9606.ENSP00000262948	9606.ENSP00000261845
9606.ENSP00000262948	9606.ENSP00000261845
9606.ENSP00000262948	9606.ENSP00000311005
9606.ENSP00000262948	9606.ENSP00000311005
9606.ENSP00000262948	9606.ENSP00000378974
9606.ENSP00000262948	9606.ENSP00000378974
9606.ENSP00000387246	9606.ENSP00000435835
9606.ENSP00000387246	9606.ENSP00000435835
9606.ENSP00000387246	9606.ENSP00000239882
9606.ENSP00000387246	9606.ENSP00000239882
9606.ENSP00000387246	9606.ENSP00000368868
9606.ENSP00000387246	9606.ENSP00000368868
9606.ENSP00000387246	9606.ENSP00000352673
9606.ENSP00000387246	9606.ENSP00000352673
9606.ENSP00000387246	9606.ENSP00000311280
9606.ENSP00000387246	9606.ENSP00000311280
9606.ENSP00000387246	9606.ENSP00000311010
9606.ENSP00000387246	9606.ENSP00000311010
9606.ENSP00000387246	9606.ENSP00000366182
9606.ENSP00000387246	9606.ENSP00000366182
9606.ENSP00000387246	9606.ENSP00000350681
9606.ENSP00000387246	9606.ENSP00000350681
9606.ENSP00000387246	9606.ENSP00000222329
9606.ENSP00000387246	9606.ENSP00000222329
9606.ENSP00000387246	9606.ENSP00000414150
9606.ENSP00000387246	9606.ENSP00000414150
9606.ENSP00000387246	9606.ENSP00000376436
9606.ENSP00000387246	9606.ENSP00000376436
9606.ENSP00000387246	9606.ENSP00000357175
9606.ENSP00000387246	9606.ENSP00000357175
9606.ENSP00000387246	9606.ENSP00000295727
9606.ENSP00000387246	9606.ENSP00000295727
9606.ENSP00000387246	9606.ENSP00000433488
9606.ENSP00000387246	9606.ENSP00000433488
9606.ENSP00000387246	9606.ENSP00000346886
9606.ENSP00000387246	9606.ENSP00000346886
9606.ENSP00000387246	9606.ENSP00000360266
9606.ENSP00000387246	9606.ENSP00000360266
9606.ENSP00000387246	9606.ENSP00000356070
9606.ENSP00000387246	9606.ENSP00000356070
9606.ENSP00000387246	9606.ENSP00000498083
9606.ENSP00000387246	9606.ENSP00000498083
9606.ENSP00000387246	9606.ENSP00000250896
9606.ENSP00000387246	9606.ENSP00000250896
9606.ENSP00000387246	9606.ENSP00000380702
9606.ENSP00000387246	9606.ENSP00000380702
9606.ENSP00000387246	9606.ENSP00000478887
9606.ENSP00000387246	9606.ENSP00000478887
9606.ENSP00000387246	9606.ENSP00000435412
9606.ENSP00000387246	9606.ENSP00000435412
9606.ENSP00000387246	9606.ENSP00000422435
9606.ENSP00000387246	9606.ENSP00000422435
9606.ENSP00000387246	9606.ENSP00000368884
9606.ENSP00000387246	9606.ENSP00000368884
9606.ENSP00000387246	9606.ENSP00000333896
9606.ENSP00000387246	9606.ENSP00000333896
9606.ENSP00000387246	9606.ENSP00000479667
9606.ENSP00000387246	9606.ENSP00000479667
9606.ENSP00000387246	9606.ENSP00000262752
9606.ENSP00000387246	9606.ENSP00000262752
9606.ENSP00000387246	9606.ENSP00000225577
9606.ENSP00000387246	9606.ENSP00000225577
9606.ENSP00000387246	9606.ENSP00000308413
9606.ENSP00000387246	9606.ENSP00000308413
9606.ENSP00000387246	9606.ENSP00000355927
9606.ENSP00000387246	9606.ENSP00000355927
9606.ENSP00000387246	9606.ENSP00000363149
9606.ENSP00000387246	9606.ENSP00000363149
9606.ENSP00000387246	9606.ENSP00000354394
9606.ENSP00000387246	9606.ENSP00000315768
9606.ENSP00000387246	9606.ENSP00000264657
9606.ENSP00000387246	9606.ENSP00000351255
9606.ENSP00000387246	9606.ENSP00000341208
9606.ENSP00000387246	9606.ENSP00000293328
9606.ENSP00000387246	9606.ENSP00000300134
9606.ENSP00000375986	9606.ENSP00000435835
9606.ENSP00000375986	9606.ENSP00000435835
9606.ENSP00000375986	9606.ENSP00000239882
9606.ENSP00000375986	9606.ENSP00000239882
9606.ENSP00000375986	9606.ENSP00000368868
9606.ENSP00000375986	9606.ENSP00000368868
9606.ENSP00000375986	9606.ENSP00000352673
9606.ENSP00000375986	9606.ENSP00000352673
9606.ENSP00000375986	9606.ENSP00000311280
9606.ENSP00000375986	9606.ENSP00000311280
9606.ENSP00000375986	9606.ENSP00000311010
9606.ENSP00000375986	9606.ENSP00000311010
9606.ENSP00000375986	9606.ENSP00000366182
9606.ENSP00000375986	9606.ENSP00000366182
9606.ENSP00000375986	9606.ENSP00000350681
9606.ENSP00000375986	9606.ENSP00000350681
9606.ENSP00000375986	9606.ENSP00000222329
9606.ENSP00000375986	9606.ENSP00000222329
9606.ENSP00000375986	9606.ENSP00000414150
9606.ENSP00000375986	9606.ENSP00000414150
9606.ENSP00000375986	9606.ENSP00000376436
9606.ENSP00000375986	9606.ENSP00000376436
9606.ENSP00000375986	9606.ENSP00000357175
9606.ENSP00000375986	9606.ENSP00000357175
9606.ENSP00000375986	9606.ENSP00000295727
9606.ENSP00000375986	9606.ENSP00000295727
9606.ENSP00000375986	9606.ENSP00000433488
9606.ENSP00000375986	9606.ENSP00000433488
9606.ENSP00000375986	9606.ENSP00000346886
9606.ENSP00000375986	9606.ENSP00000346886
9606.ENSP00000375986	9606.ENSP00000360266
9606.ENSP00000375986	9606.ENSP00000360266
9606.ENSP00000375986	9606.ENSP00000356070
9606.ENSP00000375986	9606.ENSP00000356070
9606.ENSP00000375986	9606.ENSP00000498083
9606.ENSP00000375986	9606.ENSP00000498083
9606.ENSP00000375986	9606.ENSP00000250896
9606.ENSP00000375986	9606.ENSP00000250896
9606.ENSP00000375986	9606.ENSP00000380702
9606.ENSP00000375986	9606.ENSP00000380702
9606.ENSP00000375986	9606.ENSP00000478887
9606.ENSP00000375986	9606.ENSP00000478887
9606.ENSP00000375986	9606.ENSP00000435412
9606.ENSP00000375986	9606.ENSP00000435412
9606.ENSP00000375986	9606.ENSP00000422435
9606.ENSP00000375986	9606.ENSP00000422435
9606.ENSP00000375986	9606.ENSP00000368884
9606.ENSP00000375986	9606.ENSP00000368884
9606.ENSP00000375986	9606.ENSP00000333896
9606.ENSP00000375986	9606.ENSP00000333896
9606.ENSP00000375986	9606.ENSP00000479667
9606.ENSP00000375986	9606.ENSP00000479667
9606.ENSP00000375986	9606.ENSP00000262752
9606.ENSP00000375986	9606.ENSP00000262752
9606.ENSP00000375986	9606.ENSP00000225577
9606.ENSP00000375986	9606.ENSP00000225577
9606.ENSP00000375986	9606.ENSP00000308413
9606.ENSP00000375986	9606.ENSP00000308413
9606.ENSP00000375986	9606.ENSP00000355927
9606.ENSP00000375986	9606.ENSP00000355927
9606.ENSP00000375986	9606.ENSP00000363149
9606.ENSP00000375986	9606.ENSP00000363149
9606.ENSP00000375986	9606.ENSP00000354394
9606.ENSP00000375986	9606.ENSP00000315768
9606.ENSP00000375986	9606.ENSP00000264657
9606.ENSP00000375986	9606.ENSP00000351255
9606.ENSP00000375986	9606.ENSP00000341208
9606.ENSP00000375986	9606.ENSP00000293328
9606.ENSP00000375986	9606.ENSP00000300134
NA	9606.ENSP00000435835
NA	9606.ENSP00000435835
NA	9606.ENSP00000239882
NA	9606.ENSP00000239882
NA	9606.ENSP00000368868
NA	9606.ENSP00000368868
NA	9606.ENSP00000352673
NA	9606.ENSP00000352673
NA	9606.ENSP00000311280
NA	9606.ENSP00000311280
NA	9606.ENSP00000311010
NA	9606.ENSP00000311010
NA	9606.ENSP00000366182
NA	9606.ENSP00000366182
NA	9606.ENSP00000350681
NA	9606.ENSP00000350681
NA	9606.ENSP00000222329
NA	9606.ENSP00000222329
NA	9606.ENSP00000414150
NA	9606.ENSP00000414150
NA	9606.ENSP00000376436
NA	9606.ENSP00000376436
NA	9606.ENSP00000357175
NA	9606.ENSP00000357175
NA	9606.ENSP00000295727
NA	9606.ENSP00000295727
NA	9606.ENSP00000433488
NA	9606.ENSP00000433488
NA	9606.ENSP00000346886
NA	9606.ENSP00000346886
NA	9606.ENSP00000360266
NA	9606.ENSP00000360266
NA	9606.ENSP00000356070
NA	9606.ENSP00000356070
NA	9606.ENSP00000498083
NA	9606.ENSP00000498083
NA	9606.ENSP00000250896
NA	9606.ENSP00000250896
NA	9606.ENSP00000380702
NA	9606.ENSP00000380702
NA	9606.ENSP00000478887
NA	9606.ENSP00000478887
NA	9606.ENSP00000435412
NA	9606.ENSP00000435412
NA	9606.ENSP00000422435
NA	9606.ENSP00000422435
NA	9606.ENSP00000368884
NA	9606.ENSP00000368884
NA	9606.ENSP00000333896
NA	9606.ENSP00000333896
NA	9606.ENSP00000479667
NA	9606.ENSP00000479667
NA	9606.ENSP00000262752
NA	9606.ENSP00000262752
NA	9606.ENSP00000225577
NA	9606.ENSP00000225577
NA	9606.ENSP00000308413
NA	9606.ENSP00000308413
NA	9606.ENSP00000355927
NA	9606.ENSP00000355927
NA	9606.ENSP00000363149
NA	9606.ENSP00000363149
NA	9606.ENSP00000354394
NA	9606.ENSP00000315768
NA	9606.ENSP00000264657
NA	9606.ENSP00000351255
NA	9606.ENSP00000341208
NA	9606.ENSP00000293328
NA	9606.ENSP00000300134
9606.ENSP00000337691	9606.ENSP00000435835
9606.ENSP00000337691	9606.ENSP00000435835
9606.ENSP00000337691	9606.ENSP00000239882
9606.ENSP00000337691	9606.ENSP00000239882
9606.ENSP00000337691	9606.ENSP00000368868
9606.ENSP00000337691	9606.ENSP00000368868
9606.ENSP00000337691	9606.ENSP00000352673
9606.ENSP00000337691	9606.ENSP00000352673
9606.ENSP00000337691	9606.ENSP00000311280
9606.ENSP00000337691	9606.ENSP00000311280
9606.ENSP00000337691	9606.ENSP00000311010
9606.ENSP00000337691	9606.ENSP00000311010
9606.ENSP00000337691	9606.ENSP00000366182
9606.ENSP00000337691	9606.ENSP00000366182
9606.ENSP00000337691	9606.ENSP00000350681
9606.ENSP00000337691	9606.ENSP00000350681
9606.ENSP00000337691	9606.ENSP00000222329
9606.ENSP00000337691	9606.ENSP00000222329
9606.ENSP00000337691	9606.ENSP00000414150
9606.ENSP00000337691	9606.ENSP00000414150
9606.ENSP00000337691	9606.ENSP00000376436
9606.ENSP00000337691	9606.ENSP00000376436
9606.ENSP00000337691	9606.ENSP00000357175
9606.ENSP00000337691	9606.ENSP00000357175
9606.ENSP00000337691	9606.ENSP00000295727
9606.ENSP00000337691	9606.ENSP00000295727
9606.ENSP00000337691	9606.ENSP00000433488
9606.ENSP00000337691	9606.ENSP00000433488
9606.ENSP00000337691	9606.ENSP00000346886
9606.ENSP00000337691	9606.ENSP00000346886
9606.ENSP00000337691	9606.ENSP00000360266
9606.ENSP00000337691	9606.ENSP00000360266
9606.ENSP00000337691	9606.ENSP00000356070
9606.ENSP00000337691	9606.ENSP00000356070
9606.ENSP00000337691	9606.ENSP00000498083
9606.ENSP00000337691	9606.ENSP00000498083
9606.ENSP00000337691	9606.ENSP00000250896
9606.ENSP00000337691	9606.ENSP00000250896
9606.ENSP00000337691	9606.ENSP00000380702
9606.ENSP00000337691	9606.ENSP00000380702
9606.ENSP00000337691	9606.ENSP00000478887
9606.ENSP00000337691	9606.ENSP00000478887
9606.ENSP00000337691	9606.ENSP00000435412
9606.ENSP00000337691	9606.ENSP00000435412
9606.ENSP00000337691	9606.ENSP00000422435
9606.ENSP00000337691	9606.ENSP00000422435
9606.ENSP00000337691	9606.ENSP00000368884
9606.ENSP00000337691	9606.ENSP00000368884
9606.ENSP00000337691	9606.ENSP00000333896
9606.ENSP00000337691	9606.ENSP00000333896
9606.ENSP00000337691	9606.ENSP00000479667
9606.ENSP00000337691	9606.ENSP00000479667
9606.ENSP00000337691	9606.ENSP00000262752
9606.ENSP00000337691	9606.ENSP00000262752
9606.ENSP00000337691	9606.ENSP00000225577
9606.ENSP00000337691	9606.ENSP00000225577
9606.ENSP00000337691	9606.ENSP00000308413
9606.ENSP00000337691	9606.ENSP00000308413
9606.ENSP00000337691	9606.ENSP00000355927
9606.ENSP00000337691	9606.ENSP00000355927
9606.ENSP00000337691	9606.ENSP00000363149
9606.ENSP00000337691	9606.ENSP00000363149
9606.ENSP00000337691	9606.ENSP00000354394
9606.ENSP00000337691	9606.ENSP00000315768
9606.ENSP00000337691	9606.ENSP00000264657
9606.ENSP00000337691	9606.ENSP00000351255
9606.ENSP00000337691	9606.ENSP00000341208
9606.ENSP00000337691	9606.ENSP00000293328
9606.ENSP00000337691	9606.ENSP00000300134
9606.ENSP00000215832	9606.ENSP00000435835
9606.ENSP00000215832	9606.ENSP00000435835
9606.ENSP00000215832	9606.ENSP00000239882
9606.ENSP00000215832	9606.ENSP00000239882
9606.ENSP00000215832	9606.ENSP00000368868
9606.ENSP00000215832	9606.ENSP00000368868
9606.ENSP00000215832	9606.ENSP00000352673
9606.ENSP00000215832	9606.ENSP00000352673
9606.ENSP00000215832	9606.ENSP00000311280
9606.ENSP00000215832	9606.ENSP00000311280
9606.ENSP00000215832	9606.ENSP00000311010
9606.ENSP00000215832	9606.ENSP00000311010
9606.ENSP00000215832	9606.ENSP00000366182
9606.ENSP00000215832	9606.ENSP00000366182
9606.ENSP00000215832	9606.ENSP00000350681
9606.ENSP00000215832	9606.ENSP00000350681
9606.ENSP00000215832	9606.ENSP00000222329
9606.ENSP00000215832	9606.ENSP00000222329
9606.ENSP00000215832	9606.ENSP00000414150
9606.ENSP00000215832	9606.ENSP00000414150
9606.ENSP00000215832	9606.ENSP00000376436
9606.ENSP00000215832	9606.ENSP00000376436
9606.ENSP00000215832	9606.ENSP00000357175
9606.ENSP00000215832	9606.ENSP00000357175
9606.ENSP00000215832	9606.ENSP00000295727
9606.ENSP00000215832	9606.ENSP00000295727
9606.ENSP00000215832	9606.ENSP00000433488
9606.ENSP00000215832	9606.ENSP00000433488
9606.ENSP00000215832	9606.ENSP00000346886
9606.ENSP00000215832	9606.ENSP00000346886
9606.ENSP00000215832	9606.ENSP00000360266
9606.ENSP00000215832	9606.ENSP00000360266
9606.ENSP00000215832	9606.ENSP00000356070
9606.ENSP00000215832	9606.ENSP00000356070
9606.ENSP00000215832	9606.ENSP00000498083
9606.ENSP00000215832	9606.ENSP00000498083
9606.ENSP00000215832	9606.ENSP00000250896
9606.ENSP00000215832	9606.ENSP00000250896
9606.ENSP00000215832	9606.ENSP00000380702
9606.ENSP00000215832	9606.ENSP00000380702
9606.ENSP00000215832	9606.ENSP00000478887
9606.ENSP00000215832	9606.ENSP00000478887
9606.ENSP00000215832	9606.ENSP00000435412
9606.ENSP00000215832	9606.ENSP00000435412
9606.ENSP00000215832	9606.ENSP00000422435
9606.ENSP00000215832	9606.ENSP00000422435
9606.ENSP00000215832	9606.ENSP00000368884
9606.ENSP00000215832	9606.ENSP00000368884
9606.ENSP00000215832	9606.ENSP00000333896
9606.ENSP00000215832	9606.ENSP00000333896
9606.ENSP00000215832	9606.ENSP00000479667
9606.ENSP00000215832	9606.ENSP00000479667
9606.ENSP00000215832	9606.ENSP00000262752
9606.ENSP00000215832	9606.ENSP00000262752
9606.ENSP00000215832	9606.ENSP00000225577
9606.ENSP00000215832	9606.ENSP00000225577
9606.ENSP00000215832	9606.ENSP00000308413
9606.ENSP00000215832	9606.ENSP00000308413
9606.ENSP00000215832	9606.ENSP00000355927
9606.ENSP00000215832	9606.ENSP00000355927
9606.ENSP00000215832	9606.ENSP00000363149
9606.ENSP00000215832	9606.ENSP00000363149
9606.ENSP00000215832	9606.ENSP00000354394
9606.ENSP00000215832	9606.ENSP00000315768
9606.ENSP00000215832	9606.ENSP00000264657
9606.ENSP00000215832	9606.ENSP00000351255
9606.ENSP00000215832	9606.ENSP00000341208
9606.ENSP00000215832	9606.ENSP00000293328
9606.ENSP00000215832	9606.ENSP00000300134
9606.ENSP00000263025	9606.ENSP00000435835
9606.ENSP00000263025	9606.ENSP00000435835
9606.ENSP00000263025	9606.ENSP00000239882
9606.ENSP00000263025	9606.ENSP00000239882
9606.ENSP00000263025	9606.ENSP00000368868
9606.ENSP00000263025	9606.ENSP00000368868
9606.ENSP00000263025	9606.ENSP00000352673
9606.ENSP00000263025	9606.ENSP00000352673
9606.ENSP00000263025	9606.ENSP00000311280
9606.ENSP00000263025	9606.ENSP00000311280
9606.ENSP00000263025	9606.ENSP00000311010
9606.ENSP00000263025	9606.ENSP00000311010
9606.ENSP00000263025	9606.ENSP00000366182
9606.ENSP00000263025	9606.ENSP00000366182
9606.ENSP00000263025	9606.ENSP00000350681
9606.ENSP00000263025	9606.ENSP00000350681
9606.ENSP00000263025	9606.ENSP00000222329
9606.ENSP00000263025	9606.ENSP00000222329
9606.ENSP00000263025	9606.ENSP00000414150
9606.ENSP00000263025	9606.ENSP00000414150
9606.ENSP00000263025	9606.ENSP00000376436
9606.ENSP00000263025	9606.ENSP00000376436
9606.ENSP00000263025	9606.ENSP00000357175
9606.ENSP00000263025	9606.ENSP00000357175
9606.ENSP00000263025	9606.ENSP00000295727
9606.ENSP00000263025	9606.ENSP00000295727
9606.ENSP00000263025	9606.ENSP00000433488
9606.ENSP00000263025	9606.ENSP00000433488
9606.ENSP00000263025	9606.ENSP00000346886
9606.ENSP00000263025	9606.ENSP00000346886
9606.ENSP00000263025	9606.ENSP00000360266
9606.ENSP00000263025	9606.ENSP00000360266
9606.ENSP00000263025	9606.ENSP00000356070
9606.ENSP00000263025	9606.ENSP00000356070
9606.ENSP00000263025	9606.ENSP00000498083
9606.ENSP00000263025	9606.ENSP00000498083
9606.ENSP00000263025	9606.ENSP00000250896
9606.ENSP00000263025	9606.ENSP00000250896
9606.ENSP00000263025	9606.ENSP00000380702
9606.ENSP00000263025	9606.ENSP00000380702
9606.ENSP00000263025	9606.ENSP00000478887
9606.ENSP00000263025	9606.ENSP00000478887
9606.ENSP00000263025	9606.ENSP00000435412
9606.ENSP00000263025	9606.ENSP00000435412
9606.ENSP00000263025	9606.ENSP00000422435
9606.ENSP00000263025	9606.ENSP00000422435
9606.ENSP00000263025	9606.ENSP00000368884
9606.ENSP00000263025	9606.ENSP00000368884
9606.ENSP00000263025	9606.ENSP00000333896
9606.ENSP00000263025	9606.ENSP00000333896
9606.ENSP00000263025	9606.ENSP00000479667
9606.ENSP00000263025	9606.ENSP00000479667
9606.ENSP00000263025	9606.ENSP00000262752
9606.ENSP00000263025	9606.ENSP00000262752
9606.ENSP00000263025	9606.ENSP00000225577
9606.ENSP00000263025	9606.ENSP00000225577
9606.ENSP00000263025	9606.ENSP00000308413
9606.ENSP00000263025	9606.ENSP00000308413
9606.ENSP00000263025	9606.ENSP00000355927
9606.ENSP00000263025	9606.ENSP00000355927
9606.ENSP00000263025	9606.ENSP00000363149
9606.ENSP00000263025	9606.ENSP00000363149
9606.ENSP00000263025	9606.ENSP00000354394
9606.ENSP00000263025	9606.ENSP00000315768
9606.ENSP00000263025	9606.ENSP00000264657
9606.ENSP00000263025	9606.ENSP00000351255
9606.ENSP00000263025	9606.ENSP00000341208
9606.ENSP00000263025	9606.ENSP00000293328
9606.ENSP00000263025	9606.ENSP00000300134
9606.ENSP00000261845	9606.ENSP00000435835
9606.ENSP00000261845	9606.ENSP00000435835
9606.ENSP00000261845	9606.ENSP00000239882
9606.ENSP00000261845	9606.ENSP00000239882
9606.ENSP00000261845	9606.ENSP00000368868
9606.ENSP00000261845	9606.ENSP00000368868
9606.ENSP00000261845	9606.ENSP00000352673
9606.ENSP00000261845	9606.ENSP00000352673
9606.ENSP00000261845	9606.ENSP00000311280
9606.ENSP00000261845	9606.ENSP00000311280
9606.ENSP00000261845	9606.ENSP00000311010
9606.ENSP00000261845	9606.ENSP00000311010
9606.ENSP00000261845	9606.ENSP00000366182
9606.ENSP00000261845	9606.ENSP00000366182
9606.ENSP00000261845	9606.ENSP00000350681
9606.ENSP00000261845	9606.ENSP00000350681
9606.ENSP00000261845	9606.ENSP00000222329
9606.ENSP00000261845	9606.ENSP00000222329
9606.ENSP00000261845	9606.ENSP00000414150
9606.ENSP00000261845	9606.ENSP00000414150
9606.ENSP00000261845	9606.ENSP00000376436
9606.ENSP00000261845	9606.ENSP00000376436
9606.ENSP00000261845	9606.ENSP00000357175
9606.ENSP00000261845	9606.ENSP00000357175
9606.ENSP00000261845	9606.ENSP00000295727
9606.ENSP00000261845	9606.ENSP00000295727
9606.ENSP00000261845	9606.ENSP00000433488
9606.ENSP00000261845	9606.ENSP00000433488
9606.ENSP00000261845	9606.ENSP00000346886
9606.ENSP00000261845	9606.ENSP00000346886
9606.ENSP00000261845	9606.ENSP00000360266
9606.ENSP00000261845	9606.ENSP00000360266
9606.ENSP00000261845	9606.ENSP00000356070
9606.ENSP00000261845	9606.ENSP00000356070
9606.ENSP00000261845	9606.ENSP00000498083
9606.ENSP00000261845	9606.ENSP00000498083
9606.ENSP00000261845	9606.ENSP00000250896
9606.ENSP00000261845	9606.ENSP00000250896
9606.ENSP00000261845	9606.ENSP00000380702
9606.ENSP00000261845	9606.ENSP00000380702
9606.ENSP00000261845	9606.ENSP00000478887
9606.ENSP00000261845	9606.ENSP00000478887
9606.ENSP00000261845	9606.ENSP00000435412
9606.ENSP00000261845	9606.ENSP00000435412
9606.ENSP00000261845	9606.ENSP00000422435
9606.ENSP00000261845	9606.ENSP00000422435
9606.ENSP00000261845	9606.ENSP00000368884
9606.ENSP00000261845	9606.ENSP00000368884
