string1	string2
9606.ENSP00000332049	9606.ENSP00000428056
9606.ENSP00000332049	9606.ENSP00000222254
9606.ENSP00000332049	9606.ENSP00000262741
9606.ENSP00000359424	9606.ENSP00000216797
9606.ENSP00000359424	9606.ENSP00000216797
9606.ENSP00000220003	9606.ENSP00000477713
9606.ENSP00000220003	9606.ENSP00000477713
9606.ENSP00000306245	9606.ENSP00000360266
9606.ENSP00000339186	9606.ENSP00000497733
9606.ENSP00000339186	9606.ENSP00000407586
9606.ENSP00000339186	9606.ENSP00000378845
9606.ENSP00000339186	9606.ENSP00000046794
9606.ENSP00000339186	9606.ENSP00000417273
9606.ENSP00000339186	9606.ENSP00000233154
9606.ENSP00000339186	9606.ENSP00000358548
9606.ENSP00000339186	9606.ENSP00000278568
9606.ENSP00000339186	9606.ENSP00000314067
9606.ENSP00000339186	9606.ENSP00000353864
9606.ENSP00000339186	9606.ENSP00000244007
9606.ENSP00000339186	9606.ENSP00000348461
9606.ENSP00000339186	9606.ENSP00000384675
9606.ENSP00000339186	9606.ENSP00000216373
9606.ENSP00000339186	9606.ENSP00000472929
9606.ENSP00000339186	9606.ENSP00000360916
9606.ENSP00000339186	9606.ENSP00000359073
9606.ENSP00000407586	9606.ENSP00000302486
9606.ENSP00000407586	9606.ENSP00000262948
9606.ENSP00000407586	9606.ENSP00000401888
9606.ENSP00000430684	9606.ENSP00000216797
9606.ENSP00000430684	9606.ENSP00000216797
9606.ENSP00000306253	9606.ENSP00000291295
9606.ENSP00000378845	9606.ENSP00000497733
9606.ENSP00000378845	9606.ENSP00000407586
9606.ENSP00000378845	9606.ENSP00000046794
9606.ENSP00000378845	9606.ENSP00000417273
9606.ENSP00000378845	9606.ENSP00000233154
9606.ENSP00000378845	9606.ENSP00000358548
9606.ENSP00000378845	9606.ENSP00000278568
9606.ENSP00000378845	9606.ENSP00000314067
9606.ENSP00000378845	9606.ENSP00000353864
9606.ENSP00000378845	9606.ENSP00000244007
9606.ENSP00000378845	9606.ENSP00000348461
9606.ENSP00000378845	9606.ENSP00000384675
9606.ENSP00000378845	9606.ENSP00000216373
9606.ENSP00000378845	9606.ENSP00000472929
9606.ENSP00000378845	9606.ENSP00000360916
9606.ENSP00000378845	9606.ENSP00000359073
9606.ENSP00000477713	9606.ENSP00000354782
9606.ENSP00000477713	9606.ENSP00000354782
9606.ENSP00000477713	9606.ENSP00000324890
9606.ENSP00000477713	9606.ENSP00000324890
9606.ENSP00000477713	9606.ENSP00000300692
9606.ENSP00000477713	9606.ENSP00000300692
9606.ENSP00000477713	9606.ENSP00000354566
9606.ENSP00000477713	9606.ENSP00000354566
9606.ENSP00000477713	9606.ENSP00000431445
9606.ENSP00000477713	9606.ENSP00000431445
9606.ENSP00000477713	9606.ENSP00000264246
9606.ENSP00000477713	9606.ENSP00000332049
9606.ENSP00000477713	9606.ENSP00000264972
9606.ENSP00000477713	9606.ENSP00000264972
9606.ENSP00000046794	9606.ENSP00000497733
9606.ENSP00000046794	9606.ENSP00000407586
9606.ENSP00000046794	9606.ENSP00000417273
9606.ENSP00000046794	9606.ENSP00000233154
9606.ENSP00000046794	9606.ENSP00000358548
9606.ENSP00000046794	9606.ENSP00000278568
9606.ENSP00000046794	9606.ENSP00000314067
9606.ENSP00000046794	9606.ENSP00000353864
9606.ENSP00000046794	9606.ENSP00000244007
9606.ENSP00000046794	9606.ENSP00000348461
9606.ENSP00000046794	9606.ENSP00000384675
9606.ENSP00000046794	9606.ENSP00000216373
9606.ENSP00000046794	9606.ENSP00000472929
9606.ENSP00000046794	9606.ENSP00000360916
9606.ENSP00000046794	9606.ENSP00000359073
9606.ENSP00000302486	9606.ENSP00000215832
9606.ENSP00000302486	9606.ENSP00000215832
9606.ENSP00000302486	9606.ENSP00000263025
9606.ENSP00000302486	9606.ENSP00000263025
9606.ENSP00000302486	9606.ENSP00000358548
9606.ENSP00000302486	9606.ENSP00000401888
9606.ENSP00000262948	9606.ENSP00000215832
9606.ENSP00000262948	9606.ENSP00000215832
9606.ENSP00000262948	9606.ENSP00000263025
9606.ENSP00000262948	9606.ENSP00000263025
9606.ENSP00000262948	9606.ENSP00000358548
9606.ENSP00000262948	9606.ENSP00000401888
9606.ENSP00000382423	9606.ENSP00000378974
9606.ENSP00000382423	9606.ENSP00000378974
9606.ENSP00000382423	9606.ENSP00000394560
9606.ENSP00000382423	9606.ENSP00000394560
9606.ENSP00000215832	9606.ENSP00000306245
9606.ENSP00000215832	9606.ENSP00000360266
9606.ENSP00000263025	9606.ENSP00000306245
9606.ENSP00000263025	9606.ENSP00000360266
9606.ENSP00000378974	9606.ENSP00000360266
9606.ENSP00000378974	9606.ENSP00000360266
9606.ENSP00000394560	9606.ENSP00000360266
9606.ENSP00000394560	9606.ENSP00000360266
9606.ENSP00000417273	9606.ENSP00000497733
9606.ENSP00000417273	9606.ENSP00000278568
9606.ENSP00000417273	9606.ENSP00000314067
9606.ENSP00000417273	9606.ENSP00000353864
9606.ENSP00000417273	9606.ENSP00000348461
9606.ENSP00000417273	9606.ENSP00000472929
9606.ENSP00000417273	9606.ENSP00000360916
9606.ENSP00000417273	9606.ENSP00000359073
9606.ENSP00000233154	9606.ENSP00000497733
9606.ENSP00000233154	9606.ENSP00000278568
9606.ENSP00000233154	9606.ENSP00000314067
9606.ENSP00000233154	9606.ENSP00000353864
9606.ENSP00000233154	9606.ENSP00000348461
9606.ENSP00000233154	9606.ENSP00000472929
9606.ENSP00000233154	9606.ENSP00000360916
9606.ENSP00000233154	9606.ENSP00000359073
9606.ENSP00000358548	9606.ENSP00000401888
9606.ENSP00000278568	9606.ENSP00000348461
9606.ENSP00000278568	9606.ENSP00000472929
9606.ENSP00000278568	9606.ENSP00000360916
9606.ENSP00000278568	9606.ENSP00000359073
9606.ENSP00000314067	9606.ENSP00000348461
9606.ENSP00000314067	9606.ENSP00000472929
9606.ENSP00000314067	9606.ENSP00000360916
9606.ENSP00000314067	9606.ENSP00000359073
9606.ENSP00000353864	9606.ENSP00000348461
9606.ENSP00000353864	9606.ENSP00000472929
9606.ENSP00000353864	9606.ENSP00000360916
9606.ENSP00000353864	9606.ENSP00000359073
9606.ENSP00000262039	9606.ENSP00000263967
9606.ENSP00000262039	9606.ENSP00000501150
9606.ENSP00000262039	9606.ENSP00000366563
9606.ENSP00000262039	9606.ENSP00000419260
9606.ENSP00000262039	9606.ENSP00000428056
9606.ENSP00000262039	9606.ENSP00000222254
9606.ENSP00000262039	9606.ENSP00000262741
9606.ENSP00000262039	9606.ENSP00000244007
9606.ENSP00000263967	9606.ENSP00000262039
9606.ENSP00000263967	9606.ENSP00000501150
9606.ENSP00000263967	9606.ENSP00000366563
9606.ENSP00000263967	9606.ENSP00000419260
9606.ENSP00000263967	9606.ENSP00000428056
9606.ENSP00000263967	9606.ENSP00000222254
9606.ENSP00000263967	9606.ENSP00000262741
9606.ENSP00000263967	9606.ENSP00000244007
9606.ENSP00000501150	9606.ENSP00000262039
9606.ENSP00000501150	9606.ENSP00000263967
9606.ENSP00000501150	9606.ENSP00000366563
9606.ENSP00000501150	9606.ENSP00000419260
9606.ENSP00000501150	9606.ENSP00000428056
9606.ENSP00000501150	9606.ENSP00000222254
9606.ENSP00000501150	9606.ENSP00000262741
9606.ENSP00000501150	9606.ENSP00000244007
9606.ENSP00000366563	9606.ENSP00000262039
9606.ENSP00000366563	9606.ENSP00000263967
9606.ENSP00000366563	9606.ENSP00000501150
9606.ENSP00000366563	9606.ENSP00000419260
9606.ENSP00000366563	9606.ENSP00000428056
9606.ENSP00000366563	9606.ENSP00000222254
9606.ENSP00000366563	9606.ENSP00000262741
9606.ENSP00000366563	9606.ENSP00000244007
9606.ENSP00000419260	9606.ENSP00000262039
9606.ENSP00000419260	9606.ENSP00000263967
9606.ENSP00000419260	9606.ENSP00000501150
9606.ENSP00000419260	9606.ENSP00000366563
9606.ENSP00000419260	9606.ENSP00000428056
9606.ENSP00000419260	9606.ENSP00000222254
9606.ENSP00000419260	9606.ENSP00000262741
9606.ENSP00000419260	9606.ENSP00000244007
9606.ENSP00000428056	9606.ENSP00000262039
9606.ENSP00000428056	9606.ENSP00000263967
9606.ENSP00000428056	9606.ENSP00000501150
9606.ENSP00000428056	9606.ENSP00000366563
9606.ENSP00000428056	9606.ENSP00000419260
9606.ENSP00000428056	9606.ENSP00000222254
9606.ENSP00000428056	9606.ENSP00000262741
9606.ENSP00000428056	9606.ENSP00000244007
9606.ENSP00000222254	9606.ENSP00000262039
9606.ENSP00000222254	9606.ENSP00000263967
9606.ENSP00000222254	9606.ENSP00000501150
9606.ENSP00000222254	9606.ENSP00000366563
9606.ENSP00000222254	9606.ENSP00000419260
9606.ENSP00000222254	9606.ENSP00000428056
9606.ENSP00000222254	9606.ENSP00000262741
9606.ENSP00000222254	9606.ENSP00000244007
9606.ENSP00000262741	9606.ENSP00000262039
9606.ENSP00000262741	9606.ENSP00000263967
9606.ENSP00000262741	9606.ENSP00000501150
9606.ENSP00000262741	9606.ENSP00000366563
9606.ENSP00000262741	9606.ENSP00000419260
9606.ENSP00000262741	9606.ENSP00000428056
9606.ENSP00000262741	9606.ENSP00000222254
9606.ENSP00000262741	9606.ENSP00000244007
9606.ENSP00000244007	9606.ENSP00000407586
9606.ENSP00000244007	9606.ENSP00000306253
9606.ENSP00000244007	9606.ENSP00000358548
9606.ENSP00000244007	9606.ENSP00000263125
9606.ENSP00000244007	9606.ENSP00000384675
9606.ENSP00000244007	9606.ENSP00000216373
9606.ENSP00000263125	9606.ENSP00000359424
9606.ENSP00000263125	9606.ENSP00000430684
9606.ENSP00000411355	9606.ENSP00000477713
9606.ENSP00000411355	9606.ENSP00000477713
9606.ENSP00000348461	9606.ENSP00000382423
9606.ENSP00000384675	9606.ENSP00000407586
9606.ENSP00000384675	9606.ENSP00000358548
9606.ENSP00000216373	9606.ENSP00000407586
9606.ENSP00000216373	9606.ENSP00000358548
9606.ENSP00000472929	9606.ENSP00000497733
9606.ENSP00000472929	9606.ENSP00000348461
9606.ENSP00000360916	9606.ENSP00000497733
9606.ENSP00000360916	9606.ENSP00000348461
9606.ENSP00000359073	9606.ENSP00000497733
9606.ENSP00000359073	9606.ENSP00000348461
9606.ENSP00000264972	9606.ENSP00000339186
9606.ENSP00000264972	9606.ENSP00000378845
9606.ENSP00000264972	9606.ENSP00000378845
9606.ENSP00000264972	9606.ENSP00000046794
9606.ENSP00000264972	9606.ENSP00000046794
9606.ENSP00000264972	9606.ENSP00000244007
9606.ENSP00000264972	9606.ENSP00000244007
