string1	string2
9606.ENSP00000387246	NA
9606.ENSP00000387246	NA
9606.ENSP00000387246	9606.ENSP00000378974
9606.ENSP00000387246	9606.ENSP00000378974
9606.ENSP00000387246	9606.ENSP00000394560
9606.ENSP00000387246	9606.ENSP00000394560
9606.ENSP00000354927	NA
9606.ENSP00000354927	NA
9606.ENSP00000354927	9606.ENSP00000378974
9606.ENSP00000354927	9606.ENSP00000378974
9606.ENSP00000354927	9606.ENSP00000394560
9606.ENSP00000354927	9606.ENSP00000394560
NA	9606.ENSP00000360266
NA	9606.ENSP00000360266
9606.ENSP00000333685	9606.ENSP00000306245
9606.ENSP00000333685	9606.ENSP00000360266
9606.ENSP00000215659	9606.ENSP00000306245
9606.ENSP00000215659	9606.ENSP00000360266
9606.ENSP00000211287	9606.ENSP00000306245
9606.ENSP00000211287	9606.ENSP00000360266
9606.ENSP00000229795	9606.ENSP00000306245
9606.ENSP00000229795	9606.ENSP00000360266
9606.ENSP00000215832	9606.ENSP00000306245
9606.ENSP00000215832	9606.ENSP00000360266
9606.ENSP00000263025	9606.ENSP00000306245
9606.ENSP00000263025	9606.ENSP00000360266
9606.ENSP00000378974	9606.ENSP00000360266
9606.ENSP00000378974	9606.ENSP00000360266
9606.ENSP00000394560	9606.ENSP00000360266
9606.ENSP00000394560	9606.ENSP00000360266
9606.ENSP00000358548	9606.ENSP00000401888
9606.ENSP00000482457	9606.ENSP00000407586
9606.ENSP00000482457	9606.ENSP00000306253
9606.ENSP00000482457	9606.ENSP00000370744
9606.ENSP00000482457	9606.ENSP00000363435
9606.ENSP00000482457	9606.ENSP00000358548
9606.ENSP00000482457	9606.ENSP00000496129
9606.ENSP00000482457	9606.ENSP00000331602
9606.ENSP00000482457	9606.ENSP00000384675
9606.ENSP00000482457	9606.ENSP00000216373
9606.ENSP00000496129	9606.ENSP00000359424
9606.ENSP00000496129	9606.ENSP00000359424
9606.ENSP00000496129	9606.ENSP00000430684
9606.ENSP00000496129	9606.ENSP00000430684
9606.ENSP00000331602	9606.ENSP00000359424
9606.ENSP00000331602	9606.ENSP00000359424
9606.ENSP00000331602	9606.ENSP00000430684
9606.ENSP00000331602	9606.ENSP00000430684
9606.ENSP00000411355	9606.ENSP00000428924
9606.ENSP00000411355	9606.ENSP00000428924
9606.ENSP00000348461	9606.ENSP00000387246
9606.ENSP00000348461	9606.ENSP00000354927
9606.ENSP00000249071	9606.ENSP00000387246
9606.ENSP00000249071	9606.ENSP00000354927
9606.ENSP00000384675	9606.ENSP00000407586
9606.ENSP00000384675	9606.ENSP00000306253
9606.ENSP00000384675	9606.ENSP00000370744
9606.ENSP00000384675	9606.ENSP00000363435
9606.ENSP00000384675	9606.ENSP00000358548
9606.ENSP00000216373	9606.ENSP00000407586
9606.ENSP00000216373	9606.ENSP00000306253
9606.ENSP00000216373	9606.ENSP00000370744
9606.ENSP00000216373	9606.ENSP00000363435
9606.ENSP00000216373	9606.ENSP00000358548
9606.ENSP00000364898	9606.ENSP00000224337
9606.ENSP00000364898	9606.ENSP00000224337
9606.ENSP00000472929	9606.ENSP00000348461
9606.ENSP00000472929	9606.ENSP00000249071
9606.ENSP00000360916	9606.ENSP00000348461
9606.ENSP00000360916	9606.ENSP00000249071
9606.ENSP00000359073	9606.ENSP00000348461
9606.ENSP00000359073	9606.ENSP00000249071
