string1	string2
9606.ENSP00000376637	9606.ENSP00000497069
9606.ENSP00000376637	9606.ENSP00000349437
9606.ENSP00000376637	9606.ENSP00000357178
9606.ENSP00000376637	9606.ENSP00000303830
9606.ENSP00000376637	9606.ENSP00000304895
9606.ENSP00000376637	9606.ENSP00000304895
9606.ENSP00000376637	9606.ENSP00000365016
9606.ENSP00000376637	9606.ENSP00000365016
9606.ENSP00000376637	9606.ENSP00000361202
9606.ENSP00000376637	9606.ENSP00000361202
9606.ENSP00000497069	9606.ENSP00000391826
9606.ENSP00000497069	9606.ENSP00000380432
9606.ENSP00000497069	9606.ENSP00000304895
9606.ENSP00000497069	9606.ENSP00000304895
9606.ENSP00000497069	9606.ENSP00000365016
9606.ENSP00000497069	9606.ENSP00000365016
9606.ENSP00000497069	9606.ENSP00000361202
9606.ENSP00000497069	9606.ENSP00000361202
9606.ENSP00000391826	9606.ENSP00000349437
9606.ENSP00000391826	9606.ENSP00000357178
9606.ENSP00000391826	9606.ENSP00000303830
9606.ENSP00000391826	9606.ENSP00000304895
9606.ENSP00000391826	9606.ENSP00000304895
9606.ENSP00000391826	9606.ENSP00000365016
9606.ENSP00000391826	9606.ENSP00000365016
9606.ENSP00000391826	9606.ENSP00000361202
9606.ENSP00000391826	9606.ENSP00000361202
9606.ENSP00000349437	9606.ENSP00000380432
9606.ENSP00000349437	9606.ENSP00000304895
9606.ENSP00000349437	9606.ENSP00000304895
9606.ENSP00000349437	9606.ENSP00000365016
9606.ENSP00000349437	9606.ENSP00000365016
9606.ENSP00000349437	9606.ENSP00000361202
9606.ENSP00000349437	9606.ENSP00000361202
9606.ENSP00000380432	9606.ENSP00000357178
9606.ENSP00000380432	9606.ENSP00000303830
9606.ENSP00000380432	9606.ENSP00000304895
9606.ENSP00000380432	9606.ENSP00000304895
9606.ENSP00000380432	9606.ENSP00000365016
9606.ENSP00000380432	9606.ENSP00000365016
9606.ENSP00000380432	9606.ENSP00000361202
9606.ENSP00000380432	9606.ENSP00000361202
9606.ENSP00000303830	9606.ENSP00000304895
9606.ENSP00000303830	9606.ENSP00000304895
9606.ENSP00000303830	9606.ENSP00000365016
9606.ENSP00000303830	9606.ENSP00000365016
9606.ENSP00000303830	9606.ENSP00000361202
9606.ENSP00000303830	9606.ENSP00000361202
9606.ENSP00000357178	9606.ENSP00000304895
9606.ENSP00000357178	9606.ENSP00000304895
9606.ENSP00000357178	9606.ENSP00000365016
9606.ENSP00000357178	9606.ENSP00000365016
9606.ENSP00000357178	9606.ENSP00000361202
9606.ENSP00000357178	9606.ENSP00000361202
9606.ENSP00000304895	9606.ENSP00000263967
9606.ENSP00000365016	9606.ENSP00000263967
9606.ENSP00000361202	9606.ENSP00000263967
9606.ENSP00000263967	9606.ENSP00000344220
9606.ENSP00000298552	9606.ENSP00000219476
