protein1	protein2	score
9606.ENSP00000299259	9606.ENSP00000255608	802
9606.ENSP00000412302	9606.ENSP00000256429	802
9606.ENSP00000369162	9606.ENSP00000389351	802
9606.ENSP00000303015	9606.ENSP00000403310	802
9606.ENSP00000369162	9606.ENSP00000346050	802
9606.ENSP00000335371	9606.ENSP00000457728	802
9606.ENSP00000263377	9606.ENSP00000419765	803
9606.ENSP00000376345	9606.ENSP00000342235	803
9606.ENSP00000348944	9606.ENSP00000443824	803
9606.ENSP00000219252	9606.ENSP00000348089	803
9606.ENSP00000415536	9606.ENSP00000348089	803
9606.ENSP00000319052	9606.ENSP00000383212	803
9606.ENSP00000260227	9606.ENSP00000399862	803
9606.ENSP00000425130	9606.ENSP00000370625	803
9606.ENSP00000354859	9606.ENSP00000480012	803
9606.ENSP00000385823	9606.ENSP00000362592	803
9606.ENSP00000365458	9606.ENSP00000466025	803
9606.ENSP00000358983	9606.ENSP00000474725	803
9606.ENSP00000263774	9606.ENSP00000358272	803
9606.ENSP00000247668	9606.ENSP00000358335	803
9606.ENSP00000248975	9606.ENSP00000290277	803
9606.ENSP00000264606	9606.ENSP00000268712	803
9606.ENSP00000378702	9606.ENSP00000263377	803
9606.ENSP00000330341	9606.ENSP00000478121	803
9606.ENSP00000418960	9606.ENSP00000254719	803
9606.ENSP00000357858	9606.ENSP00000378350	803
9606.ENSP00000495360	9606.ENSP00000343535	803
9606.ENSP00000345731	9606.ENSP00000494788	803
9606.ENSP00000300651	9606.ENSP00000254066	803
9606.ENSP00000262719	9606.ENSP00000307491	803
9606.ENSP00000321203	9606.ENSP00000226574	803
9606.ENSP00000302783	9606.ENSP00000283351	803
9606.ENSP00000269385	9606.ENSP00000363787	803
9606.ENSP00000424896	9606.ENSP00000399862	803
9606.ENSP00000469534	9606.ENSP00000290921	803
9606.ENSP00000430432	9606.ENSP00000267163	803
9606.ENSP00000483313	9606.ENSP00000479719	803
9606.ENSP00000313851	9606.ENSP00000218089	803
9606.ENSP00000272645	9606.ENSP00000348089	803
9606.ENSP00000408295	9606.ENSP00000322180	803
9606.ENSP00000314806	9606.ENSP00000346464	803
9606.ENSP00000450584	9606.ENSP00000458770	803
9606.ENSP00000253063	9606.ENSP00000293883	803
9606.ENSP00000256442	9606.ENSP00000288207	803
9606.ENSP00000261593	9606.ENSP00000261427	803
9606.ENSP00000301788	9606.ENSP00000348089	803
9606.ENSP00000319169	9606.ENSP00000362110	803
9606.ENSP00000361918	9606.ENSP00000354518	803
9606.ENSP00000306330	9606.ENSP00000361930	803
9606.ENSP00000275493	9606.ENSP00000302961	803
9606.ENSP00000449386	9606.ENSP00000308000	803
9606.ENSP00000369716	9606.ENSP00000412302	803
9606.ENSP00000258484	9606.ENSP00000427329	803
9606.ENSP00000262030	9606.ENSP00000301587	803
9606.ENSP00000355330	9606.ENSP00000346839	803
9606.ENSP00000249647	9606.ENSP00000356918	803
9606.ENSP00000478303	9606.ENSP00000348089	803
9606.ENSP00000425130	9606.ENSP00000478303	803
9606.ENSP00000275015	9606.ENSP00000384273	803
9606.ENSP00000370193	9606.ENSP00000308022	803
9606.ENSP00000325919	9606.ENSP00000259457	803
9606.ENSP00000441543	9606.ENSP00000379612	804
9606.ENSP00000244061	9606.ENSP00000228820	804
9606.ENSP00000205402	9606.ENSP00000335304	804
9606.ENSP00000302160	9606.ENSP00000433919	804
9606.ENSP00000349679	9606.ENSP00000273130	804
9606.ENSP00000296930	9606.ENSP00000381032	804
9606.ENSP00000432305	9606.ENSP00000405252	804
9606.ENSP00000434359	9606.ENSP00000359988	804
9606.ENSP00000368994	9606.ENSP00000289968	804
9606.ENSP00000217121	9606.ENSP00000429309	804
9606.ENSP00000410561	9606.ENSP00000481380	804
9606.ENSP00000262741	9606.ENSP00000275493	804
9606.ENSP00000298717	9606.ENSP00000351141	804
9606.ENSP00000406162	9606.ENSP00000358635	804
9606.ENSP00000377840	9606.ENSP00000320025	804
9606.ENSP00000352536	9606.ENSP00000361219	804
9606.ENSP00000355605	9606.ENSP00000272519	804
9606.ENSP00000369853	9606.ENSP00000336923	804
9606.ENSP00000381364	9606.ENSP00000229595	804
9606.ENSP00000336655	9606.ENSP00000479669	804
9606.ENSP00000369424	9606.ENSP00000262450	804
9606.ENSP00000312185	9606.ENSP00000290246	804
9606.ENSP00000480186	9606.ENSP00000368458	804
9606.ENSP00000299638	9606.ENSP00000476948	804
9606.ENSP00000255631	9606.ENSP00000378199	804
9606.ENSP00000299821	9606.ENSP00000286398	804
9606.ENSP00000446007	9606.ENSP00000482169	804
9606.ENSP00000394888	9606.ENSP00000309689	804
9606.ENSP00000251412	9606.ENSP00000480316	804
9606.ENSP00000264538	9606.ENSP00000464443	804
9606.ENSP00000276603	9606.ENSP00000318966	804
9606.ENSP00000318297	9606.ENSP00000296417	804
9606.ENSP00000486574	9606.ENSP00000267202	804
9606.ENSP00000472998	9606.ENSP00000377262	804
9606.ENSP00000326804	9606.ENSP00000391090	804
9606.ENSP00000359518	9606.ENSP00000427329	804
9606.ENSP00000265421	9606.ENSP00000355759	804
9606.ENSP00000298910	9606.ENSP00000219548	805
9606.ENSP00000471575	9606.ENSP00000278823	805
9606.ENSP00000341779	9606.ENSP00000202556	805
9606.ENSP00000345917	9606.ENSP00000348849	805
9606.ENSP00000377218	9606.ENSP00000238647	805
9606.ENSP00000262646	9606.ENSP00000493102	805
9606.ENSP00000342755	9606.ENSP00000267101	805
9606.ENSP00000229330	9606.ENSP00000309555	805
9606.ENSP00000497594	9606.ENSP00000261609	805
9606.ENSP00000361285	9606.ENSP00000356853	805
9606.ENSP00000245414	9606.ENSP00000354394	805
9606.ENSP00000479606	9606.ENSP00000371341	805
9606.ENSP00000345917	9606.ENSP00000385958	805
9606.ENSP00000369411	9606.ENSP00000322180	805
9606.ENSP00000250454	9606.ENSP00000310723	805
9606.ENSP00000315190	9606.ENSP00000324101	805
9606.ENSP00000463784	9606.ENSP00000345917	805
9606.ENSP00000329357	9606.ENSP00000262238	805
9606.ENSP00000254900	9606.ENSP00000374212	805
9606.ENSP00000306330	9606.ENSP00000260363	805
9606.ENSP00000455426	9606.ENSP00000354206	805
9606.ENSP00000359240	9606.ENSP00000370981	805
9606.ENSP00000259469	9606.ENSP00000345917	805
9606.ENSP00000345917	9606.ENSP00000377640	805
9606.ENSP00000379366	9606.ENSP00000379364	805
9606.ENSP00000447537	9606.ENSP00000380598	805
9606.ENSP00000308873	9606.ENSP00000261712	805
9606.ENSP00000309591	9606.ENSP00000358363	805
9606.ENSP00000384048	9606.ENSP00000351446	805
9606.ENSP00000377262	9606.ENSP00000253363	805
9606.ENSP00000264335	9606.ENSP00000419465	805
9606.ENSP00000480291	9606.ENSP00000438804	805
9606.ENSP00000483825	9606.ENSP00000477613	805
9606.ENSP00000221114	9606.ENSP00000289228	805
9606.ENSP00000269571	9606.ENSP00000489597	805
9606.ENSP00000385823	9606.ENSP00000471575	805
9606.ENSP00000285398	9606.ENSP00000258648	805
9606.ENSP00000336741	9606.ENSP00000343054	805
9606.ENSP00000262193	9606.ENSP00000338039	805
9606.ENSP00000354580	9606.ENSP00000342676	806
9606.ENSP00000273550	9606.ENSP00000463027	806
9606.ENSP00000231668	9606.ENSP00000257700	806
9606.ENSP00000265963	9606.ENSP00000269305	806
9606.ENSP00000354525	9606.ENSP00000342676	806
9606.ENSP00000227524	9606.ENSP00000301740	806
9606.ENSP00000480987	9606.ENSP00000414095	806
9606.ENSP00000359719	9606.ENSP00000478212	806
9606.ENSP00000284981	9606.ENSP00000468411	806
9606.ENSP00000342676	9606.ENSP00000276585	806
9606.ENSP00000362803	9606.ENSP00000301740	806
9606.ENSP00000326261	9606.ENSP00000362803	806
9606.ENSP00000320184	9606.ENSP00000342676	806
9606.ENSP00000376472	9606.ENSP00000223641	806
9606.ENSP00000329662	9606.ENSP00000352252	806
9606.ENSP00000305682	9606.ENSP00000342676	806
9606.ENSP00000497004	9606.ENSP00000342676	806
9606.ENSP00000342676	9606.ENSP00000339844	806
9606.ENSP00000437271	9606.ENSP00000424896	806
9606.ENSP00000356785	9606.ENSP00000404232	806
9606.ENSP00000258457	9606.ENSP00000261700	806
9606.ENSP00000292782	9606.ENSP00000250495	806
9606.ENSP00000247668	9606.ENSP00000275493	806
9606.ENSP00000225726	9606.ENSP00000361076	806
9606.ENSP00000221132	9606.ENSP00000312455	806
9606.ENSP00000302530	9606.ENSP00000429084	806
9606.ENSP00000227524	9606.ENSP00000326261	806
9606.ENSP00000346340	9606.ENSP00000250495	806
9606.ENSP00000320566	9606.ENSP00000362166	806
9606.ENSP00000360498	9606.ENSP00000342676	806
9606.ENSP00000382250	9606.ENSP00000342676	806
9606.ENSP00000449386	9606.ENSP00000308546	806
9606.ENSP00000342374	9606.ENSP00000326261	806
9606.ENSP00000342676	9606.ENSP00000254928	806
9606.ENSP00000326261	9606.ENSP00000215829	806
9606.ENSP00000342374	9606.ENSP00000301740	806
9606.ENSP00000363999	9606.ENSP00000342676	806
9606.ENSP00000417602	9606.ENSP00000342676	806
9606.ENSP00000405330	9606.ENSP00000291527	806
9606.ENSP00000350267	9606.ENSP00000490767	806
9606.ENSP00000386717	9606.ENSP00000225726	806
9606.ENSP00000290208	9606.ENSP00000342676	806
9606.ENSP00000356541	9606.ENSP00000301740	806
9606.ENSP00000326031	9606.ENSP00000261167	806
9606.ENSP00000223641	9606.ENSP00000246117	806
9606.ENSP00000315017	9606.ENSP00000342676	806
9606.ENSP00000258383	9606.ENSP00000342676	806
9606.ENSP00000271628	9606.ENSP00000326261	806
9606.ENSP00000326261	9606.ENSP00000254193	806
9606.ENSP00000369251	9606.ENSP00000364190	806
9606.ENSP00000313007	9606.ENSP00000416255	806
9606.ENSP00000497444	9606.ENSP00000243077	806
9606.ENSP00000305790	9606.ENSP00000326261	806
9606.ENSP00000318861	9606.ENSP00000326261	806
9606.ENSP00000297151	9606.ENSP00000301740	806
9606.ENSP00000358554	9606.ENSP00000301740	806
9606.ENSP00000466379	9606.ENSP00000265857	806
9606.ENSP00000301740	9606.ENSP00000215829	806
9606.ENSP00000261712	9606.ENSP00000210313	806
9606.ENSP00000440273	9606.ENSP00000264033	806
9606.ENSP00000223641	9606.ENSP00000388107	806
9606.ENSP00000342676	9606.ENSP00000225969	806
9606.ENSP00000342676	9606.ENSP00000306548	806
9606.ENSP00000318128	9606.ENSP00000447537	806
9606.ENSP00000345809	9606.ENSP00000380061	806
9606.ENSP00000318861	9606.ENSP00000301740	806
9606.ENSP00000393776	9606.ENSP00000360798	806
9606.ENSP00000365625	9606.ENSP00000301740	806
9606.ENSP00000386717	9606.ENSP00000328023	806
9606.ENSP00000342676	9606.ENSP00000312311	806
9606.ENSP00000405926	9606.ENSP00000262225	806
9606.ENSP00000269305	9606.ENSP00000215832	806
9606.ENSP00000363559	9606.ENSP00000302886	806
9606.ENSP00000308275	9606.ENSP00000342676	806
9606.ENSP00000342676	9606.ENSP00000308897	806
9606.ENSP00000358283	9606.ENSP00000438886	806
9606.ENSP00000359504	9606.ENSP00000359512	806
9606.ENSP00000300413	9606.ENSP00000301740	806
9606.ENSP00000263754	9606.ENSP00000263974	806
9606.ENSP00000345917	9606.ENSP00000270625	806
9606.ENSP00000306902	9606.ENSP00000342676	806
9606.ENSP00000365625	9606.ENSP00000326261	806
9606.ENSP00000333837	9606.ENSP00000342676	806
9606.ENSP00000342676	9606.ENSP00000473980	806
9606.ENSP00000482063	9606.ENSP00000318094	806
9606.ENSP00000431822	9606.ENSP00000345917	806
9606.ENSP00000478771	9606.ENSP00000378529	806
9606.ENSP00000362361	9606.ENSP00000386834	806
9606.ENSP00000375632	9606.ENSP00000345917	806
9606.ENSP00000342676	9606.ENSP00000264995	806
9606.ENSP00000348554	9606.ENSP00000349957	806
9606.ENSP00000478927	9606.ENSP00000467579	806
9606.ENSP00000342676	9606.ENSP00000424328	806
9606.ENSP00000389297	9606.ENSP00000387262	806
9606.ENSP00000295201	9606.ENSP00000404232	806
9606.ENSP00000310406	9606.ENSP00000361423	806
9606.ENSP00000265732	9606.ENSP00000357901	807
9606.ENSP00000342676	9606.ENSP00000260102	807
9606.ENSP00000461784	9606.ENSP00000258301	807
9606.ENSP00000284690	9606.ENSP00000239690	807
9606.ENSP00000263694	9606.ENSP00000326261	807
9606.ENSP00000264192	9606.ENSP00000389095	807
9606.ENSP00000383044	9606.ENSP00000455785	807
9606.ENSP00000451129	9606.ENSP00000319240	807
9606.ENSP00000275493	9606.ENSP00000378699	807
9606.ENSP00000480853	9606.ENSP00000419475	807
9606.ENSP00000337393	9606.ENSP00000326031	807
9606.ENSP00000473172	9606.ENSP00000296417	807
9606.ENSP00000244227	9606.ENSP00000254193	807
9606.ENSP00000348461	9606.ENSP00000340454	807
9606.ENSP00000317123	9606.ENSP00000326261	807
9606.ENSP00000481646	9606.ENSP00000345917	807
9606.ENSP00000266037	9606.ENSP00000498602	807
9606.ENSP00000441543	9606.ENSP00000351777	807
9606.ENSP00000274137	9606.ENSP00000306397	807
9606.ENSP00000284995	9606.ENSP00000434995	807
9606.ENSP00000446955	9606.ENSP00000463559	807
9606.ENSP00000295201	9606.ENSP00000341346	807
9606.ENSP00000296464	9606.ENSP00000437125	807
9606.ENSP00000247668	9606.ENSP00000481570	807
9606.ENSP00000470972	9606.ENSP00000221801	807
9606.ENSP00000254900	9606.ENSP00000362166	807
9606.ENSP00000379350	9606.ENSP00000316029	807
9606.ENSP00000250784	9606.ENSP00000389103	807
9606.ENSP00000332790	9606.ENSP00000352627	807
9606.ENSP00000369757	9606.ENSP00000283109	807
9606.ENSP00000424417	9606.ENSP00000326261	807
9606.ENSP00000289382	9606.ENSP00000486540	807
9606.ENSP00000439479	9606.ENSP00000234396	807
9606.ENSP00000452763	9606.ENSP00000345917	807
9606.ENSP00000312185	9606.ENSP00000498602	807
9606.ENSP00000484060	9606.ENSP00000487041	807
9606.ENSP00000272317	9606.ENSP00000266970	807
9606.ENSP00000291634	9606.ENSP00000470972	807
9606.ENSP00000498476	9606.ENSP00000424827	807
9606.ENSP00000410294	9606.ENSP00000267843	807
9606.ENSP00000258484	9606.ENSP00000394417	807
9606.ENSP00000260276	9606.ENSP00000295201	807
9606.ENSP00000404375	9606.ENSP00000345917	807
9606.ENSP00000250784	9606.ENSP00000379888	807
9606.ENSP00000272317	9606.ENSP00000375730	807
9606.ENSP00000318176	9606.ENSP00000360922	807
9606.ENSP00000250784	9606.ENSP00000470972	807
9606.ENSP00000284981	9606.ENSP00000358105	807
9606.ENSP00000457810	9606.ENSP00000321744	807
9606.ENSP00000405890	9606.ENSP00000272369	807
9606.ENSP00000303373	9606.ENSP00000319104	807
9606.ENSP00000262741	9606.ENSP00000428056	807
9606.ENSP00000361206	9606.ENSP00000342676	807
9606.ENSP00000370938	9606.ENSP00000461879	807
9606.ENSP00000383820	9606.ENSP00000362649	807
9606.ENSP00000367830	9606.ENSP00000376333	807
9606.ENSP00000261769	9606.ENSP00000341885	808
9606.ENSP00000356785	9606.ENSP00000341346	808
9606.ENSP00000410042	9606.ENSP00000362166	808
9606.ENSP00000261769	9606.ENSP00000346012	808
9606.ENSP00000327054	9606.ENSP00000357283	808
9606.ENSP00000383820	9606.ENSP00000380718	808
9606.ENSP00000378721	9606.ENSP00000240851	808
9606.ENSP00000263754	9606.ENSP00000351446	808
9606.ENSP00000347684	9606.ENSP00000362588	808
9606.ENSP00000250495	9606.ENSP00000386880	808
9606.ENSP00000241651	9606.ENSP00000381382	808
9606.ENSP00000307183	9606.ENSP00000443988	808
9606.ENSP00000238156	9606.ENSP00000157812	808
9606.ENSP00000261769	9606.ENSP00000377640	808
9606.ENSP00000351742	9606.ENSP00000391803	808
9606.ENSP00000295119	9606.ENSP00000367721	808
9606.ENSP00000261769	9606.ENSP00000361076	808
9606.ENSP00000351022	9606.ENSP00000496494	808
9606.ENSP00000470972	9606.ENSP00000370589	808
9606.ENSP00000412324	9606.ENSP00000221138	808
9606.ENSP00000428184	9606.ENSP00000262027	808
9606.ENSP00000305255	9606.ENSP00000263864	808
9606.ENSP00000261769	9606.ENSP00000404375	808
9606.ENSP00000261769	9606.ENSP00000274242	808
9606.ENSP00000261769	9606.ENSP00000389103	808
9606.ENSP00000224784	9606.ENSP00000355645	808
9606.ENSP00000304669	9606.ENSP00000269141	808
9606.ENSP00000316114	9606.ENSP00000306983	808
9606.ENSP00000367527	9606.ENSP00000323867	808
9606.ENSP00000388638	9606.ENSP00000362110	808
9606.ENSP00000254322	9606.ENSP00000437125	808
9606.ENSP00000261769	9606.ENSP00000294189	808
9606.ENSP00000261769	9606.ENSP00000403172	808
9606.ENSP00000446576	9606.ENSP00000478754	808
9606.ENSP00000295119	9606.ENSP00000261396	808
9606.ENSP00000364589	9606.ENSP00000357052	808
9606.ENSP00000261769	9606.ENSP00000379506	808
9606.ENSP00000261769	9606.ENSP00000348849	808
9606.ENSP00000369703	9606.ENSP00000258091	808
9606.ENSP00000412886	9606.ENSP00000335808	808
9606.ENSP00000469011	9606.ENSP00000437955	808
9606.ENSP00000261769	9606.ENSP00000309334	808
9606.ENSP00000005260	9606.ENSP00000316338	808
9606.ENSP00000261769	9606.ENSP00000378163	808
9606.ENSP00000358151	9606.ENSP00000352252	808
9606.ENSP00000357748	9606.ENSP00000420311	808
9606.ENSP00000360850	9606.ENSP00000308897	809
9606.ENSP00000384952	9606.ENSP00000418008	809
9606.ENSP00000264263	9606.ENSP00000323065	809
9606.ENSP00000053468	9606.ENSP00000343867	809
9606.ENSP00000369682	9606.ENSP00000308717	809
9606.ENSP00000308717	9606.ENSP00000264263	809
9606.ENSP00000369682	9606.ENSP00000360498	809
9606.ENSP00000361923	9606.ENSP00000308717	809
9606.ENSP00000361923	9606.ENSP00000380466	809
9606.ENSP00000363999	9606.ENSP00000264263	809
9606.ENSP00000497004	9606.ENSP00000384952	809
9606.ENSP00000264263	9606.ENSP00000276585	809
9606.ENSP00000263629	9606.ENSP00000306548	809
9606.ENSP00000426941	9606.ENSP00000263629	809
9606.ENSP00000263629	9606.ENSP00000362036	809
9606.ENSP00000370508	9606.ENSP00000081029	809
9606.ENSP00000359859	9606.ENSP00000260102	809
9606.ENSP00000359859	9606.ENSP00000363999	809
9606.ENSP00000318158	9606.ENSP00000343867	809
9606.ENSP00000373404	9606.ENSP00000264263	809
9606.ENSP00000359859	9606.ENSP00000322439	809
9606.ENSP00000308897	9606.ENSP00000362036	809
9606.ENSP00000426941	9606.ENSP00000308897	809
9606.ENSP00000306902	9606.ENSP00000384952	809
9606.ENSP00000308897	9606.ENSP00000420714	809
9606.ENSP00000382250	9606.ENSP00000384369	809
9606.ENSP00000258455	9606.ENSP00000361923	809
9606.ENSP00000343867	9606.ENSP00000380466	809
9606.ENSP00000369682	9606.ENSP00000347277	809
9606.ENSP00000308275	9606.ENSP00000263629	809
9606.ENSP00000301585	9606.ENSP00000295491	809
9606.ENSP00000264263	9606.ENSP00000306548	809
9606.ENSP00000370508	9606.ENSP00000253686	809
9606.ENSP00000308897	9606.ENSP00000263629	809
9606.ENSP00000359859	9606.ENSP00000258383	809
9606.ENSP00000369682	9606.ENSP00000473980	809
9606.ENSP00000384369	9606.ENSP00000320567	809
9606.ENSP00000279242	9606.ENSP00000263629	809
9606.ENSP00000361923	9606.ENSP00000382250	809
9606.ENSP00000361923	9606.ENSP00000260102	809
9606.ENSP00000322439	9606.ENSP00000497004	809
9606.ENSP00000343867	9606.ENSP00000426941	809
9606.ENSP00000359859	9606.ENSP00000424328	809
9606.ENSP00000361923	9606.ENSP00000245539	809
9606.ENSP00000361923	9606.ENSP00000254630	809
9606.ENSP00000368797	9606.ENSP00000368799	809
9606.ENSP00000322439	9606.ENSP00000308717	809
9606.ENSP00000354525	9606.ENSP00000485698	809
9606.ENSP00000361923	9606.ENSP00000081029	809
9606.ENSP00000369682	9606.ENSP00000288937	809
9606.ENSP00000343867	9606.ENSP00000259873	809
9606.ENSP00000354525	9606.ENSP00000343867	809
9606.ENSP00000431040	9606.ENSP00000308897	809
9606.ENSP00000485698	9606.ENSP00000323065	809
9606.ENSP00000394417	9606.ENSP00000468304	809
9606.ENSP00000360850	9606.ENSP00000384952	809
9606.ENSP00000301585	9606.ENSP00000264263	809
9606.ENSP00000370508	9606.ENSP00000426941	809
9606.ENSP00000485698	9606.ENSP00000380466	809
9606.ENSP00000343867	9606.ENSP00000081029	809
9606.ENSP00000370508	9606.ENSP00000357320	809
9606.ENSP00000264263	9606.ENSP00000312311	809
9606.ENSP00000315700	9606.ENSP00000244537	809
9606.ENSP00000343867	9606.ENSP00000295491	809
9606.ENSP00000259873	9606.ENSP00000308897	809
9606.ENSP00000306080	9606.ENSP00000308897	809
9606.ENSP00000279488	9606.ENSP00000263025	809
9606.ENSP00000354525	9606.ENSP00000308897	809
9606.ENSP00000485698	9606.ENSP00000339844	809
9606.ENSP00000264263	9606.ENSP00000081029	809
9606.ENSP00000258455	9606.ENSP00000308897	809
9606.ENSP00000370508	9606.ENSP00000245539	809
9606.ENSP00000264263	9606.ENSP00000254630	809
9606.ENSP00000354525	9606.ENSP00000263629	809
9606.ENSP00000305682	9606.ENSP00000264263	809
9606.ENSP00000259873	9606.ENSP00000263629	809
9606.ENSP00000333837	9606.ENSP00000343867	809
9606.ENSP00000361923	9606.ENSP00000339844	809
9606.ENSP00000382015	9606.ENSP00000366509	809
9606.ENSP00000361923	9606.ENSP00000225969	809
9606.ENSP00000263629	9606.ENSP00000276585	809
9606.ENSP00000361923	9606.ENSP00000306548	809
9606.ENSP00000369682	9606.ENSP00000431040	809
9606.ENSP00000322439	9606.ENSP00000341082	809
9606.ENSP00000322439	9606.ENSP00000417602	809
9606.ENSP00000357823	9606.ENSP00000343867	809
9606.ENSP00000322439	9606.ENSP00000081029	809
9606.ENSP00000264263	9606.ENSP00000259873	809
9606.ENSP00000290208	9606.ENSP00000485698	809
9606.ENSP00000361923	9606.ENSP00000357320	809
9606.ENSP00000359859	9606.ENSP00000357823	809
9606.ENSP00000369682	9606.ENSP00000384369	809
9606.ENSP00000431040	9606.ENSP00000263629	809
9606.ENSP00000361923	9606.ENSP00000276585	809
9606.ENSP00000343867	9606.ENSP00000306548	809
9606.ENSP00000320567	9606.ENSP00000308897	809
9606.ENSP00000322439	9606.ENSP00000473980	809
9606.ENSP00000384952	9606.ENSP00000354580	809
9606.ENSP00000308897	9606.ENSP00000279242	809
9606.ENSP00000272418	9606.ENSP00000384952	809
9606.ENSP00000369682	9606.ENSP00000424328	809
9606.ENSP00000272418	9606.ENSP00000263629	809
9606.ENSP00000497004	9606.ENSP00000264263	809
9606.ENSP00000363999	9606.ENSP00000384952	809
9606.ENSP00000417602	9606.ENSP00000343867	809
9606.ENSP00000369682	9606.ENSP00000361923	809
9606.ENSP00000361923	9606.ENSP00000497004	809
9606.ENSP00000390647	9606.ENSP00000264995	809
9606.ENSP00000264263	9606.ENSP00000253686	809
9606.ENSP00000359859	9606.ENSP00000312311	809
9606.ENSP00000322439	9606.ENSP00000308275	809
9606.ENSP00000372445	9606.ENSP00000295491	809
9606.ENSP00000306902	9606.ENSP00000264263	809
