protein1	protein2	score
9606.ENSP00000362680	9606.ENSP00000264033	904
9606.ENSP00000361930	9606.ENSP00000401888	904
9606.ENSP00000418447	9606.ENSP00000434466	904
9606.ENSP00000418447	9606.ENSP00000414237	904
9606.ENSP00000312066	9606.ENSP00000346001	904
9606.ENSP00000382250	9606.ENSP00000362036	904
9606.ENSP00000332194	9606.ENSP00000352252	904
9606.ENSP00000449884	9606.ENSP00000225969	904
9606.ENSP00000449884	9606.ENSP00000356001	904
9606.ENSP00000301457	9606.ENSP00000417142	904
9606.ENSP00000317123	9606.ENSP00000315379	904
9606.ENSP00000230050	9606.ENSP00000403172	904
9606.ENSP00000339001	9606.ENSP00000258821	904
9606.ENSP00000386717	9606.ENSP00000393241	904
9606.ENSP00000372445	9606.ENSP00000245539	904
9606.ENSP00000222511	9606.ENSP00000308897	905
9606.ENSP00000352833	9606.ENSP00000220003	905
9606.ENSP00000377640	9606.ENSP00000278572	905
9606.ENSP00000449328	9606.ENSP00000298283	905
9606.ENSP00000219548	9606.ENSP00000340820	905
9606.ENSP00000309830	9606.ENSP00000311430	905
9606.ENSP00000332340	9606.ENSP00000225969	905
9606.ENSP00000296702	9606.ENSP00000254193	905
9606.ENSP00000305790	9606.ENSP00000300413	905
9606.ENSP00000489317	9606.ENSP00000352119	905
9606.ENSP00000476136	9606.ENSP00000352627	905
9606.ENSP00000452763	9606.ENSP00000367806	905
9606.ENSP00000379888	9606.ENSP00000428223	905
9606.ENSP00000416429	9606.ENSP00000278572	905
9606.ENSP00000266970	9606.ENSP00000330074	905
9606.ENSP00000447001	9606.ENSP00000375730	905
9606.ENSP00000317334	9606.ENSP00000339001	905
9606.ENSP00000428223	9606.ENSP00000361076	905
9606.ENSP00000389103	9606.ENSP00000348849	905
9606.ENSP00000303373	9606.ENSP00000462667	905
9606.ENSP00000480960	9606.ENSP00000266000	905
9606.ENSP00000346050	9606.ENSP00000222247	905
9606.ENSP00000244573	9606.ENSP00000378699	905
9606.ENSP00000328854	9606.ENSP00000230340	905
9606.ENSP00000380308	9606.ENSP00000358921	905
9606.ENSP00000417142	9606.ENSP00000252711	905
9606.ENSP00000416429	9606.ENSP00000375730	905
9606.ENSP00000494697	9606.ENSP00000359345	905
9606.ENSP00000333837	9606.ENSP00000279242	905
9606.ENSP00000368458	9606.ENSP00000441543	905
9606.ENSP00000486901	9606.ENSP00000264710	905
9606.ENSP00000301585	9606.ENSP00000259873	905
9606.ENSP00000481486	9606.ENSP00000352119	905
9606.ENSP00000405330	9606.ENSP00000361930	905
9606.ENSP00000428085	9606.ENSP00000428223	905
9606.ENSP00000339795	9606.ENSP00000359345	905
9606.ENSP00000497777	9606.ENSP00000262418	905
9606.ENSP00000361264	9606.ENSP00000346300	905
9606.ENSP00000316176	9606.ENSP00000362578	905
9606.ENSP00000361021	9606.ENSP00000424827	905
9606.ENSP00000267257	9606.ENSP00000342858	905
9606.ENSP00000462667	9606.ENSP00000352627	905
9606.ENSP00000435777	9606.ENSP00000389103	905
9606.ENSP00000435777	9606.ENSP00000429374	905
9606.ENSP00000366962	9606.ENSP00000352119	905
9606.ENSP00000272317	9606.ENSP00000263228	905
9606.ENSP00000365576	9606.ENSP00000478771	905
9606.ENSP00000285021	9606.ENSP00000350708	905
9606.ENSP00000379888	9606.ENSP00000346037	905
9606.ENSP00000272317	9606.ENSP00000352252	905
9606.ENSP00000360672	9606.ENSP00000295797	905
9606.ENSP00000321656	9606.ENSP00000391090	905
9606.ENSP00000346027	9606.ENSP00000403172	905
9606.ENSP00000423563	9606.ENSP00000481486	905
9606.ENSP00000296102	9606.ENSP00000354525	905
9606.ENSP00000272418	9606.ENSP00000342676	905
9606.ENSP00000379888	9606.ENSP00000447001	905
9606.ENSP00000397552	9606.ENSP00000378181	905
9606.ENSP00000338057	9606.ENSP00000354580	906
9606.ENSP00000429374	9606.ENSP00000361076	906
9606.ENSP00000259469	9606.ENSP00000375632	906
9606.ENSP00000431254	9606.ENSP00000275493	906
9606.ENSP00000262039	9606.ENSP00000273047	906
9606.ENSP00000379506	9606.ENSP00000346015	906
9606.ENSP00000346037	9606.ENSP00000403172	906
9606.ENSP00000354525	9606.ENSP00000377486	906
9606.ENSP00000431240	9606.ENSP00000420311	906
9606.ENSP00000499501	9606.ENSP00000484841	906
9606.ENSP00000329915	9606.ENSP00000325919	906
9606.ENSP00000265963	9606.ENSP00000377969	906
9606.ENSP00000431240	9606.ENSP00000348849	906
9606.ENSP00000377007	9606.ENSP00000362018	906
9606.ENSP00000435777	9606.ENSP00000354739	906
9606.ENSP00000495273	9606.ENSP00000341885	906
9606.ENSP00000423563	9606.ENSP00000484095	906
9606.ENSP00000317123	9606.ENSP00000451129	906
9606.ENSP00000386717	9606.ENSP00000447001	906
9606.ENSP00000301585	9606.ENSP00000380466	906
9606.ENSP00000306902	9606.ENSP00000361084	906
9606.ENSP00000332790	9606.ENSP00000481486	906
9606.ENSP00000357633	9606.ENSP00000377914	906
9606.ENSP00000346027	9606.ENSP00000341885	906
9606.ENSP00000445633	9606.ENSP00000352119	906
9606.ENSP00000296674	9606.ENSP00000418082	906
9606.ENSP00000281453	9606.ENSP00000348527	906
9606.ENSP00000229379	9606.ENSP00000359098	906
9606.ENSP00000494697	9606.ENSP00000296674	906
9606.ENSP00000379911	9606.ENSP00000377007	906
9606.ENSP00000318646	9606.ENSP00000311430	906
9606.ENSP00000499501	9606.ENSP00000484095	906
9606.ENSP00000376333	9606.ENSP00000321537	906
9606.ENSP00000420127	9606.ENSP00000379643	906
9606.ENSP00000494697	9606.ENSP00000496250	906
9606.ENSP00000361918	9606.ENSP00000221494	906
9606.ENSP00000311430	9606.ENSP00000375730	906
9606.ENSP00000385616	9606.ENSP00000334308	906
9606.ENSP00000430282	9606.ENSP00000417378	906
9606.ENSP00000375632	9606.ENSP00000361076	906
9606.ENSP00000464813	9606.ENSP00000354739	906
9606.ENSP00000431254	9606.ENSP00000303208	906
9606.ENSP00000254286	9606.ENSP00000380308	906
9606.ENSP00000305442	9606.ENSP00000258654	906
9606.ENSP00000367806	9606.ENSP00000378163	906
9606.ENSP00000389351	9606.ENSP00000385958	907
9606.ENSP00000495273	9606.ENSP00000385958	907
9606.ENSP00000380308	9606.ENSP00000259632	907
9606.ENSP00000011619	9606.ENSP00000283632	907
9606.ENSP00000258455	9606.ENSP00000253686	907
9606.ENSP00000470972	9606.ENSP00000379506	907
9606.ENSP00000346027	9606.ENSP00000435777	907
9606.ENSP00000414321	9606.ENSP00000262584	907
9606.ENSP00000472985	9606.ENSP00000496250	907
9606.ENSP00000389351	9606.ENSP00000379506	907
9606.ENSP00000385958	9606.ENSP00000447001	907
9606.ENSP00000436926	9606.ENSP00000497609	907
9606.ENSP00000495128	9606.ENSP00000424870	907
9606.ENSP00000463784	9606.ENSP00000464342	907
9606.ENSP00000422896	9606.ENSP00000391311	907
9606.ENSP00000276062	9606.ENSP00000354687	907
9606.ENSP00000343896	9606.ENSP00000490491	907
9606.ENSP00000379506	9606.ENSP00000377640	907
9606.ENSP00000296581	9606.ENSP00000412566	907
9606.ENSP00000379339	9606.ENSP00000464813	907
9606.ENSP00000365230	9606.ENSP00000355231	907
9606.ENSP00000298283	9606.ENSP00000354739	907
9606.ENSP00000386717	9606.ENSP00000385958	907
9606.ENSP00000276062	9606.ENSP00000423673	907
9606.ENSP00000346050	9606.ENSP00000346088	907
9606.ENSP00000346015	9606.ENSP00000341885	907
9606.ENSP00000428085	9606.ENSP00000389103	907
9606.ENSP00000416429	9606.ENSP00000341885	907
9606.ENSP00000318158	9606.ENSP00000317376	907
9606.ENSP00000464342	9606.ENSP00000346037	907
9606.ENSP00000310726	9606.ENSP00000225969	907
9606.ENSP00000494697	9606.ENSP00000311430	907
9606.ENSP00000474032	9606.ENSP00000349679	907
9606.ENSP00000429065	9606.ENSP00000339495	908
9606.ENSP00000273398	9606.ENSP00000358777	908
9606.ENSP00000298283	9606.ENSP00000341885	908
9606.ENSP00000328854	9606.ENSP00000264279	908
9606.ENSP00000464813	9606.ENSP00000348849	908
9606.ENSP00000296674	9606.ENSP00000346001	908
9606.ENSP00000445633	9606.ENSP00000244537	908
9606.ENSP00000311430	9606.ENSP00000270625	908
9606.ENSP00000304283	9606.ENSP00000469413	908
9606.ENSP00000464813	9606.ENSP00000428223	908
9606.ENSP00000369757	9606.ENSP00000222247	908
9606.ENSP00000225430	9606.ENSP00000309830	908
9606.ENSP00000379888	9606.ENSP00000416429	908
9606.ENSP00000354742	9606.ENSP00000303373	908
9606.ENSP00000366974	9606.ENSP00000266000	908
9606.ENSP00000310668	9606.ENSP00000352400	908
9606.ENSP00000399168	9606.ENSP00000404833	908
9606.ENSP00000346088	9606.ENSP00000418082	908
9606.ENSP00000367721	9606.ENSP00000231498	908
9606.ENSP00000217244	9606.ENSP00000262506	908
9606.ENSP00000346027	9606.ENSP00000354739	908
9606.ENSP00000225430	9606.ENSP00000378163	908
9606.ENSP00000363162	9606.ENSP00000290949	908
9606.ENSP00000251968	9606.ENSP00000486574	908
9606.ENSP00000466010	9606.ENSP00000428223	908
9606.ENSP00000370938	9606.ENSP00000255764	908
9606.ENSP00000361076	9606.ENSP00000270625	908
9606.ENSP00000435777	9606.ENSP00000309830	908
9606.ENSP00000310668	9606.ENSP00000231498	908
9606.ENSP00000215565	9606.ENSP00000419087	908
9606.ENSP00000358155	9606.ENSP00000441543	908
9606.ENSP00000449328	9606.ENSP00000222247	908
9606.ENSP00000262241	9606.ENSP00000362649	908
9606.ENSP00000346088	9606.ENSP00000362744	908
9606.ENSP00000308122	9606.ENSP00000253413	908
9606.ENSP00000427463	9606.ENSP00000233025	908
9606.ENSP00000348849	9606.ENSP00000472469	909
9606.ENSP00000216297	9606.ENSP00000479794	909
9606.ENSP00000479461	9606.ENSP00000229595	909
9606.ENSP00000216190	9606.ENSP00000472469	909
9606.ENSP00000245539	9606.ENSP00000420714	909
9606.ENSP00000266070	9606.ENSP00000352252	909
9606.ENSP00000426941	9606.ENSP00000245539	909
9606.ENSP00000209875	9606.ENSP00000484095	909
9606.ENSP00000428085	9606.ENSP00000278572	909
9606.ENSP00000318646	9606.ENSP00000496250	909
9606.ENSP00000184266	9606.ENSP00000301457	909
9606.ENSP00000324122	9606.ENSP00000400591	909
9606.ENSP00000499501	9606.ENSP00000483283	909
9606.ENSP00000295025	9606.ENSP00000384273	909
9606.ENSP00000357178	9606.ENSP00000360683	909
9606.ENSP00000278572	9606.ENSP00000447001	909
9606.ENSP00000339795	9606.ENSP00000307889	909
9606.ENSP00000447001	9606.ENSP00000270625	909
9606.ENSP00000318158	9606.ENSP00000426941	909
9606.ENSP00000429707	9606.ENSP00000425759	909
9606.ENSP00000296102	9606.ENSP00000258105	909
9606.ENSP00000348849	9606.ENSP00000358140	909
9606.ENSP00000479794	9606.ENSP00000229595	909
9606.ENSP00000352252	9606.ENSP00000379078	909
9606.ENSP00000379339	9606.ENSP00000429374	909
9606.ENSP00000452763	9606.ENSP00000379506	909
9606.ENSP00000225430	9606.ENSP00000354739	909
9606.ENSP00000481486	9606.ENSP00000337991	909
9606.ENSP00000299259	9606.ENSP00000216225	909
9606.ENSP00000489236	9606.ENSP00000229595	909
9606.ENSP00000384302	9606.ENSP00000221801	909
9606.ENSP00000370557	9606.ENSP00000335463	909
9606.ENSP00000352252	9606.ENSP00000252674	909
9606.ENSP00000470972	9606.ENSP00000447001	909
9606.ENSP00000309830	9606.ENSP00000262584	909
9606.ENSP00000400175	9606.ENSP00000272430	909
9606.ENSP00000479794	9606.ENSP00000352119	909
9606.ENSP00000366974	9606.ENSP00000423563	909
9606.ENSP00000271715	9606.ENSP00000370114	909
9606.ENSP00000401010	9606.ENSP00000300087	909
9606.ENSP00000479794	9606.ENSP00000266000	909
9606.ENSP00000216297	9606.ENSP00000489317	909
9606.ENSP00000295702	9606.ENSP00000420641	909
9606.ENSP00000477999	9606.ENSP00000376297	909
9606.ENSP00000352252	9606.ENSP00000352516	909
9606.ENSP00000463842	9606.ENSP00000379888	909
9606.ENSP00000370460	9606.ENSP00000451129	909
9606.ENSP00000363313	9606.ENSP00000412566	909
9606.ENSP00000423563	9606.ENSP00000483283	909
9606.ENSP00000360850	9606.ENSP00000053468	909
9606.ENSP00000346050	9606.ENSP00000358140	909
9606.ENSP00000324124	9606.ENSP00000367029	909
9606.ENSP00000484789	9606.ENSP00000229595	909
9606.ENSP00000493664	9606.ENSP00000497733	909
9606.ENSP00000362361	9606.ENSP00000263377	909
9606.ENSP00000283195	9606.ENSP00000342262	909
9606.ENSP00000429374	9606.ENSP00000379506	909
9606.ENSP00000357823	9606.ENSP00000308897	909
9606.ENSP00000392094	9606.ENSP00000301740	909
9606.ENSP00000272317	9606.ENSP00000289528	909
9606.ENSP00000380178	9606.ENSP00000441543	909
9606.ENSP00000496414	9606.ENSP00000408005	909
9606.ENSP00000364519	9606.ENSP00000370936	909
9606.ENSP00000452763	9606.ENSP00000346050	909
9606.ENSP00000318646	9606.ENSP00000499044	909
9606.ENSP00000435777	9606.ENSP00000346037	909
9606.ENSP00000418447	9606.ENSP00000445001	909
9606.ENSP00000225430	9606.ENSP00000393241	909
9606.ENSP00000499044	9606.ENSP00000216190	909
9606.ENSP00000481486	9606.ENSP00000216297	909
9606.ENSP00000463784	9606.ENSP00000309334	909
9606.ENSP00000347168	9606.ENSP00000229595	909
9606.ENSP00000230050	9606.ENSP00000222247	909
9606.ENSP00000243563	9606.ENSP00000393388	909
9606.ENSP00000447001	9606.ENSP00000341885	909
9606.ENSP00000367806	9606.ENSP00000359345	909
9606.ENSP00000373404	9606.ENSP00000333401	910
9606.ENSP00000358458	9606.ENSP00000270861	910
9606.ENSP00000323720	9606.ENSP00000370938	910
9606.ENSP00000366962	9606.ENSP00000216297	910
9606.ENSP00000346037	9606.ENSP00000420311	910
9606.ENSP00000484841	9606.ENSP00000379078	910
9606.ENSP00000356541	9606.ENSP00000475615	910
9606.ENSP00000484841	9606.ENSP00000417980	910
9606.ENSP00000414516	9606.ENSP00000343896	910
9606.ENSP00000225430	9606.ENSP00000259469	910
9606.ENSP00000358160	9606.ENSP00000379078	910
9606.ENSP00000366974	9606.ENSP00000216297	910
9606.ENSP00000305769	9606.ENSP00000341551	910
9606.ENSP00000438553	9606.ENSP00000477527	910
9606.ENSP00000484658	9606.ENSP00000499501	910
9606.ENSP00000337991	9606.ENSP00000479794	910
9606.ENSP00000428085	9606.ENSP00000341885	910
9606.ENSP00000449328	9606.ENSP00000339795	910
9606.ENSP00000346453	9606.ENSP00000484095	910
9606.ENSP00000271452	9606.ENSP00000465075	910
9606.ENSP00000417142	9606.ENSP00000259037	910
9606.ENSP00000371155	9606.ENSP00000231498	910
9606.ENSP00000228872	9606.ENSP00000419782	910
9606.ENSP00000216297	9606.ENSP00000480960	910
9606.ENSP00000356001	9606.ENSP00000260102	910
9606.ENSP00000389351	9606.ENSP00000496250	910
9606.ENSP00000388107	9606.ENSP00000357876	910
9606.ENSP00000272317	9606.ENSP00000457703	910
9606.ENSP00000054666	9606.ENSP00000418572	910
9606.ENSP00000324122	9606.ENSP00000393388	910
9606.ENSP00000347942	9606.ENSP00000409007	910
9606.ENSP00000413436	9606.ENSP00000375730	910
9606.ENSP00000495273	9606.ENSP00000346037	910
9606.ENSP00000478771	9606.ENSP00000250495	910
9606.ENSP00000262584	9606.ENSP00000354739	910
9606.ENSP00000472985	9606.ENSP00000270625	910
9606.ENSP00000296509	9606.ENSP00000394394	910
9606.ENSP00000493712	9606.ENSP00000261584	910
9606.ENSP00000414109	9606.ENSP00000480960	910
9606.ENSP00000435096	9606.ENSP00000359345	910
9606.ENSP00000216297	9606.ENSP00000484095	910
9606.ENSP00000259818	9606.ENSP00000233121	910
9606.ENSP00000377060	9606.ENSP00000254810	910
9606.ENSP00000209875	9606.ENSP00000483283	910
9606.ENSP00000346050	9606.ENSP00000359345	910
9606.ENSP00000481486	9606.ENSP00000346453	910
9606.ENSP00000438553	9606.ENSP00000289316	910
9606.ENSP00000431240	9606.ENSP00000389351	910
9606.ENSP00000318646	9606.ENSP00000379888	910
9606.ENSP00000348632	9606.ENSP00000381698	910
9606.ENSP00000470972	9606.ENSP00000361076	910
9606.ENSP00000371188	9606.ENSP00000499717	910
9606.ENSP00000355865	9606.ENSP00000388107	910
9606.ENSP00000216297	9606.ENSP00000358160	910
9606.ENSP00000374455	9606.ENSP00000343479	910
9606.ENSP00000500695	9606.ENSP00000377148	910
9606.ENSP00000484841	9606.ENSP00000346453	910
9606.ENSP00000414109	9606.ENSP00000481486	910
9606.ENSP00000289359	9606.ENSP00000380998	910
9606.ENSP00000025008	9606.ENSP00000403400	910
9606.ENSP00000389351	9606.ENSP00000346001	910
9606.ENSP00000339467	9606.ENSP00000290246	910
9606.ENSP00000363018	9606.ENSP00000435096	911
9606.ENSP00000369424	9606.ENSP00000278823	911
9606.ENSP00000346027	9606.ENSP00000359345	911
9606.ENSP00000291634	9606.ENSP00000377944	911
9606.ENSP00000346088	9606.ENSP00000341885	911
9606.ENSP00000431240	9606.ENSP00000429374	911
9606.ENSP00000370625	9606.ENSP00000445757	911
9606.ENSP00000464813	9606.ENSP00000296674	911
9606.ENSP00000360181	9606.ENSP00000438406	911
9606.ENSP00000296674	9606.ENSP00000262584	911
9606.ENSP00000256398	9606.ENSP00000363779	911
9606.ENSP00000289081	9606.ENSP00000287647	911
9606.ENSP00000389351	9606.ENSP00000418082	911
9606.ENSP00000266079	9606.ENSP00000412566	911
9606.ENSP00000309334	9606.ENSP00000278572	911
9606.ENSP00000463784	9606.ENSP00000307889	911
9606.ENSP00000449884	9606.ENSP00000484903	911
9606.ENSP00000306080	9606.ENSP00000306902	911
9606.ENSP00000362948	9606.ENSP00000461879	911
9606.ENSP00000499037	9606.ENSP00000376345	911
9606.ENSP00000464813	9606.ENSP00000389351	911
9606.ENSP00000230050	9606.ENSP00000359345	911
9606.ENSP00000377640	9606.ENSP00000270625	911
9606.ENSP00000501150	9606.ENSP00000428056	911
9606.ENSP00000377640	9606.ENSP00000418082	911
9606.ENSP00000278572	9606.ENSP00000346015	911
9606.ENSP00000332973	9606.ENSP00000262160	911
9606.ENSP00000483283	9606.ENSP00000346453	911
9606.ENSP00000389103	9606.ENSP00000385958	911
9606.ENSP00000498791	9606.ENSP00000342889	911
9606.ENSP00000352400	9606.ENSP00000446215	911
9606.ENSP00000382250	9606.ENSP00000254928	911
9606.ENSP00000335321	9606.ENSP00000363313	911
9606.ENSP00000272418	9606.ENSP00000053468	911
