protein1	protein2	score
P04637	Q99878	300
Q5JR59	Q99959	300
Q12972	O95149	300
Q16666	Q14669	300
Q16666	Q7Z7K6	300
P52736	Q9HD23	300
O95758	Q96BP3	300
Q8NBF1	Q04206	300
Q9UHJ6	P24468	300
P82912	P55327	300
Q5SZD1	Q9Y2X9	300
Q15125	Q9ULW2	300
Q16666	Q9BQG0	300
Q6P1M3	Q9Y4B6	300
P13693	Q8IV20	301
P40121	Q5VWX1	301
Q8NCB2	Q9ULT0	301
Q13823	Q00059	301
P61923	Q8NI22	301
Q15717	P35226	301
Q9HCE7	Q15208	301
Q8NHQ1	P52737	301
P37840	P19367	301
P13591	O14863	301
Q9H9C1	O95460	301
P49711	Q96HE9	301
P15884	O60682	301
Q96CU9	Q96I59	301
Q8IZF4	Q9H1Z9	301
Q0VGE8	Q9Y4B6	301
Q15717	Q14684	301
Q10713	Q8NI60	301
Q15717	Q9BRS2	301
P56182	O60939	301
Q04726	P12882	301
Q00839	P46087	301
Q15717	Q8WXA9	301
Q15717	Q96CS3	301
Q00537	P63104	301
P17900	P57076	301
A0A0A0MSP3	Q15942	301
Q9Y483	A6NHQ4	301
Q12765	Q6ZUS5	301
Q15390	Q9NR28	301
P62805	Q9BXW9	301
Q9P0T4	Q96RT1	301
Q8WU79	O14735	301
P09234	P82979	301
Q13243	P15880	301
Q92565	Q3V6T2	301
O00567	P40429	301
Q9UJ70	O43298	301
Q8N1F8	Q92782	301
Q9NYL9	Q08AE8	301
Q96LP2	O95613	301
Q8N653	Q96NN9	301
Q15717	Q01105	301
Q15717	Q99592	301
Q6SPF0	O60341	301
Q5TKA1	P04844	301
P13010	Q04837	301
P0DMV8	P25705	301
Q9Y617	Q9BUF5	301
P63165	P30044	301
P21926	Q15717	301
Q15717	O14578	301
P38606	O75165	301
O75153	Q6P587	301
Q02878	Q00839	301
Q15717	P55317	301
Q5JTC6	Q8N831	301
Q8NBZ7	Q8NCA5	301
Q9Y5X9	Q9BVK6	301
O95968	Q9UGP5	301
P53708	P54315	301
Q04726	P13535	301
Q9UIG0	Q00059	301
P62263	Q9BVP2	301
Q8IYH5	Q92831	301
Q9H1M4	Q92743	301
Q15329	Q9UJY5	301
P49005	Q9BS26	301
Q96H86	Q9UMX1	301
P61964	Q9H1A4	301
Q9UHJ6	Q8IW50	301
P25705	Q9BXW9	301
P62917	O00567	301
Q15717	Q92688	301
O15060	Q01167	301
Q7L591	Q96EX3	301
O14633	Q5T752	301
O95292	P55809	301
Q9NVA2	Q96AC1	301
Q15717	Q9HBD1	301
Q15717	Q6R327	301
Q08117	Q9BRQ3	301
Q96GV9	P63104	301
Q9UBQ0	Q15631	301
Q9NUP9	P28335	301
Q9HCE7	Q9Y2H1	301
Q8N9R8	Q6N043	301
P62993	P11021	301
P24941	Q9BQQ3	301
Q8TAQ2	O95644	301
Q13888	Q8IUD6	301
Q9H6S0	P62249	301
P16278	Q9UDY4	301
Q5TKA1	O14921	301
P61758	Q9UMS4	301
A4D1T9	O95071	301
Q92784	Q8N1F8	301
P60369	Q13875	301
Q5TCZ1	P98174	301
Q5JTH9	Q00059	301
O00165	O60641	301
Q9BQ39	P62753	301
P0DPI2	Q96EL3	301
Q9HD47	Q8IYG6	301
Q92665	P82979	301
Q8NEP9	Q8NAN2	301
Q9UNA3	O14732	301
Q5JTZ9	P98179	301
O60575	Q92743	301
Q96KR6	Q9NQC3	301
Q86UG4	Q92838	301
P62888	O75569	301
Q5H9F3	P78364	301
Q9NR50	Q9ULX7	301
Q9Y450	Q96AB3	301
Q9H307	O43491	301
Q9C0K1	Q9BX95	301
Q99459	Q92733	301
Q96AG4	Q12797	301
Q8NC24	Q0VDF9	301
P15923	Q15717	301
P61981	O43166	301
P09234	P29558	301
Q9Y3X0	O15234	301
P83105	Q93062	301
Q0VGE8	Q8IXQ4	301
Q86XE0	Q9C0F1	301
Q9Y4Z0	Q8WU10	301
Q9NZM4	Q92785	301
P35372	Q9P0L0	301
Q13813	Q9BXW9	301
P78527	Q6UX04	301
O00567	P39023	301
Q9H4L7	Q9UL59	301
Q12959	P63252	301
Q0D2I5	Q86XE0	301
O14976	Q8TEH3	301
Q6UX40	Q7Z7N9	301
O76094	Q9NW13	301
Q9NVP1	Q13895	301
P18827	P29317	301
Q9UGN5	Q96B54	301
Q8N5I2	Q92990	301
Q15717	Q8TAD7	301
P55084	Q6DKI1	301
O15213	Q96ME7	301
Q7Z614	Q9H9V9	301
Q8IZA0	P01730	301
Q99832	Q9UHI6	301
Q92889	Q9BXW9	301
P33992	Q9BXW9	301
Q8TCC3	Q9NX24	301
O94830	P49221	301
Q6P2Q9	Q86UZ6	301
P49356	Q96EA4	301
O00410	P60520	301
Q9H8M2	Q8WUB8	301
Q96SY0	Q8TEL6	301
P62269	Q86TS9	301
Q53F39	O14672	301
Q15717	O96017	301
Q12972	Q9UMS4	301
Q06187	Q9Y6R4	301
P07099	Q96FV3	301
Q8IU60	O95157	301
Q92832	Q92626	301
Q9UJX3	P61964	301
P22304	Q86XF0	301
Q6ICH7	Q8TC27	301
P55199	P09661	301
Q13263	Q9BXW9	301
P11498	P26439	301
P11387	P08621	301
Q15032	Q5JSZ5	301
P55735	Q96BP3	301
P49959	Q9BXW9	301
Q9Y6D6	Q8IWF6	301
Q14508	Q14554	301
Q2M329	P09493	301
P22492	Q96GQ7	301
Q2M2I5	P35900	301
Q9P0M6	Q96HA7	301
Q96R06	Q13515	301
Q12840	Q15654	301
Q6PH81	Q8N344	301
Q8WU79	Q9Y5V3	301
Q14318	Q15185	301
Q12874	P54886	301
Q5MNZ6	Q8N5I2	301
Q15717	Q12948	301
Q8WV44	O14978	301
Q8N0Z8	Q15645	301
Q15717	O60885	301
Q9UI26	Q13895	301
Q13472	Q9BXW9	301
Q9ULX7	O60518	301
Q53GL0	A0AVT1	301
Q99592	Q96RK0	301
P09874	Q9ULV4	301
P12956	Q04837	301
P61923	Q9HDC9	301
Q6YHK3	Q6UWV6	301
Q9H7D0	Q05823	301
O75330	Q08AD1	301
Q16891	P35226	301
Q9NX24	Q7Z6M2	301
Q9ULV8	Q9UHR6	301
P22492	O60832	301
Q9HCE7	P55072	301
Q15008	Q9UBQ0	301
Q9BYZ8	Q92743	301
Q8IWZ3	Q00978	301
Q14980	P19013	301
Q92838	P49447	301
P04066	Q14554	301
Q99471	Q9UMS4	301
Q86SE5	O75569	301
Q8IV01	P42858	301
P38159	P52597	301
Q86VZ1	Q13315	301
P43115	Q6PL24	301
Q06945	Q9BZ95	301
P54886	O15042	301
Q495M9	Q8TDZ2	301
Q9H582	Q8N9R8	301
Q96QB1	Q8IV20	301
Q96T88	Q9BXW9	301
Q05519	O75400	301
Q12834	P61964	301
Q14166	Q16864	301
Q96DG6	P62995	301
Q9HC98	Q14627	301
Q96G97	P23416	301
Q15717	O00762	301
Q16288	P18031	301
P23378	P14324	301
Q86UG4	Q9H1E1	301
Q8TE96	Q9NQX4	301
Q16720	P26842	301
Q92785	Q86U86	301
Q3T906	O95976	301
Q9H4L5	Q96DB2	301
Q8N831	O00746	301
Q08117	Q9BSW2	301
P63252	P24588	301
Q15717	Q8NHP6	301
Q96J84	P32239	301
O75935	Q9NYP9	301
P00367	P08865	301
Q15717	P56524	301
Q6PP77	Q96RL7	301
Q6P1K2	Q96F24	301
Q13472	P49006	301
Q71UM5	P62701	301
Q8WTS1	O75563	301
Q3KPI0	Q14118	301
O00425	Q15717	301
P33176	Q9Y664	301
Q9UGL9	O14633	301
P29558	P63279	301
P35226	P63208	301
Q9H6A9	Q9BX73	301
Q9NZE8	P09651	301
Q14CZ7	Q9HBV2	301
P16050	Q9BSF4	301
Q9NWU1	Q00403	301
Q9H3F6	P43630	301
Q3SXZ7	Q9GZZ8	301
Q92878	Q9BXW9	301
P62829	O00567	301
P17544	Q9BYV9	301
P26045	P08833	301
Q6PJ21	Q8NB12	301
Q96JK2	Q3SY00	301
P04279	Q17RD7	301
Q99750	Q9UK11	301
P63146	P04818	301
Q9NW13	Q00059	301
Q7Z5K2	Q86VU5	301
P56537	P05388	301
Q8N0U8	Q504Y0	301
Q14258	Q9Y224	301
O15504	Q9Y6M1	301
Q5VXT5	Q8IY95	301
Q8TED0	P06748	301
P35226	Q92993	301
Q8TCW7	Q5VZK9	301
Q5JR59	Q16204	301
Q15717	Q14839	301
Q969R5	Q9H159	301
Q15717	Q13283	301
Q8WUJ1	Q8IW45	301
Q53H80	Q15717	301
Q4U2R8	Q96AG3	301
Q5T3J3	Q9H4M7	301
Q13884	Q9GZM8	301
Q10586	Q16520	302
P43115	O00459	302
P16104	Q9NPA8	302
Q16878	Q14012	302
O75489	Q9Y6C9	302
P02679	Q3L8U1	302
O95789	P32320	302
Q9ULV3	Q16539	302
Q8IVS2	Q8IZ73	302
P47224	Q9UQR1	302
P32780	P03372	302
O94992	P03372	302
Q99615	Q8NB91	302
Q8WUB8	O75177	302
P10589	O43567	302
Q5VWI1	O14776	302
P61981	Q07866	302
Q8WVE6	Q6P9B9	302
P35250	P15927	302
Q92834	Q13416	302
Q9BQA1	P50991	302
Q6PCB8	Q9BQ61	302
P17987	Q86TI4	302
Q13505	Q9NVH1	302
Q66K14	Q01433	302
P52888	Q8WXH0	302
P35556	Q9H9D4	302
Q15032	Q99700	302
Q96KR1	P62249	302
P06241	Q96S94	302
Q9GZX3	Q8TED1	302
Q9BX40	O76031	302
Q14031	Q8NBK3	302
Q86YS3	Q9NVF7	302
Q9ULW8	Q96GM5	302
P51946	P03372	302
P49641	P17655	302
P15884	Q12870	302
O43291	Q14008	302
O00712	P03372	302
Q96EK9	P45985	302
P54105	O15116	302
Q9UKB3	P56559	302
P42695	P03372	302
Q9Y6A1	Q02297	302
Q14576	O75381	302
Q7Z6E9	P03372	302
Q03405	Q8TCG2	302
Q9NXR1	Q5T5S1	302
O15075	Q9BWU0	302
Q8N1F8	Q9NPI1	302
Q9H7E9	Q96LZ2	302
Q96RG2	Q2NKX8	302
Q9H8Y8	P30048	302
P53602	Q13705	302
Q6PCB0	Q9Y2B0	302
Q7Z2T5	Q9BSD7	302
P14780	P08572	302
Q5TCY1	Q86UL8	302
Q96RL1	P03372	302
Q5T5D7	Q6S8J3	302
Q02833	Q9NRD5	302
Q3KPI0	P10586	302
Q12846	P07947	302
Q8TCG2	Q9NVX7	302
Q9Y2Z4	P20807	302
Q15691	Q495Y8	302
Q9Y383	Q8N5F7	302
Q9H6U8	Q8WUD6	302
Q9NVR5	Q15555	302
Q16850	P0CG38	302
P03372	Q96EB6	302
Q08881	Q8TEA1	302
P12268	P24941	302
Q9Y580	Q9Y2T4	302
O00303	P03372	302
Q6AI12	P01374	302
Q14766	P47710	302
Q96BR6	Q5TA31	302
Q53EZ4	P56279	302
Q96FN4	Q9BVL2	302
Q9NP78	Q5H9U9	302
Q4G0X9	Q99418	302
P30049	Q8WWV3	302
Q92903	O60939	302
O75602	Q8NE71	302
Q13111	Q14241	302
Q9Y2Z4	O43184	302
Q96RL7	O15511	302
P58557	O15382	302
P51589	P03915	302
Q9Y3M2	O95302	302
P20036	O00391	302
A6NFQ2	P24592	302
Q14444	Q9BY44	302
O95425	P47756	302
Q9UPT5	Q9BQD3	302
P05787	P41219	302
Q9NYC9	Q9BTL3	302
Q13435	P08865	302
Q9BQE6	Q7RTN6	302
Q15742	Q96E35	302
Q9Y5Y2	Q9HA47	302
Q5VZE5	Q9H8Y5	302
P49321	Q9UNS1	302
Q15022	P26358	302
Q01094	Q15910	302
Q9H1J1	Q8N302	302
P22392	P35609	302
Q709C8	O15511	302
O75496	Q5VZL5	302
Q8N9U0	Q9HC44	302
P48039	P27797	302
Q9Y5S9	P14314	302
O15297	Q14974	302
Q86W74	Q6DKI7	302
P19801	Q8IUC2	302
P55011	Q9UBI6	302
Q53GL0	Q9BX10	302
P14678	O15116	302
P36507	P68366	302
Q13472	Q9UNY4	302
P34932	P57723	302
P0C7W6	P42566	302
Q10586	P49715	302
Q9UBB9	O75934	302
P11142	Q8TF42	302
P08572	Q9Y5L0	302
O96028	P03372	302
O43815	P19438	302
P51659	Q16698	302
Q6RW13	Q9NUM4	302
Q86XK3	P51948	302
P49247	Q96HA8	302
P58340	P22694	302
P67870	Q92794	302
P23634	Q96QU8	302
O95182	Q9Y3A5	302
Q99575	O75607	302
Q6MZZ7	Q9UPT8	302
Q9GZR2	P03372	302
P50454	P03372	302
Q16322	Q14BN4	302
Q12873	P21675	302
Q6PJT7	O75152	302
O95340	Q8IYD1	302
Q9H9V9	O43251	302
Q8WWR8	P28676	302
Q9Y4A5	P03372	302
Q06187	Q5T2T1	302
Q01094	Q92560	302
Q9Y297	Q9BV36	302
Q12772	Q02297	302
Q86UQ4	Q16775	302
O75164	P29323	302
Q14258	P03372	302
Q9HBI1	Q86UX7	302
O75326	Q2PZI1	302
Q13643	Q9H4A3	302
Q9UFC0	Q6P1N0	302
Q12946	Q9UI38	302
P62308	O15116	302
Q9P1Z2	Q8N3L3	302
Q96GS6	Q9P296	302
Q14444	Q9BRP8	302
Q9H9B4	Q49B96	302
P15336	P16220	302
Q9Y3Q0	Q9UJ14	302
Q9NSE4	P13073	302
Q99714	Q9H9B4	302
Q86WB0	P28799	302
Q9Y5G9	Q9Y5H3	302
P22059	Q13136	302
O60637	Q7Z5G4	302
Q6L9W6	Q13296	302
Q9UN86	Q99700	302
Q9H2Y7	Q9GZY0	302
