protein1	protein2	score
9606.ENSP00000306330	9606.ENSP00000276052	504
9606.ENSP00000354558	9606.ENSP00000379287	504
9606.ENSP00000286827	9606.ENSP00000494788	504
9606.ENSP00000241651	9606.ENSP00000231790	504
9606.ENSP00000293872	9606.ENSP00000265271	504
9606.ENSP00000340176	9606.ENSP00000449079	504
9606.ENSP00000392025	9606.ENSP00000381698	504
9606.ENSP00000252037	9606.ENSP00000391788	504
9606.ENSP00000429190	9606.ENSP00000448165	504
9606.ENSP00000411256	9606.ENSP00000309432	504
9606.ENSP00000324403	9606.ENSP00000362649	504
9606.ENSP00000257818	9606.ENSP00000483921	504
9606.ENSP00000321026	9606.ENSP00000347532	504
9606.ENSP00000376419	9606.ENSP00000217455	504
9606.ENSP00000358563	9606.ENSP00000370589	504
9606.ENSP00000262506	9606.ENSP00000261980	504
9606.ENSP00000357858	9606.ENSP00000286788	505
9606.ENSP00000494538	9606.ENSP00000422626	505
9606.ENSP00000457991	9606.ENSP00000484634	505
9606.ENSP00000355237	9606.ENSP00000355731	505
9606.ENSP00000357998	9606.ENSP00000223641	505
9606.ENSP00000261681	9606.ENSP00000427772	505
9606.ENSP00000422375	9606.ENSP00000306670	505
9606.ENSP00000382341	9606.ENSP00000420127	505
9606.ENSP00000436713	9606.ENSP00000357552	505
9606.ENSP00000463982	9606.ENSP00000359645	505
9606.ENSP00000304102	9606.ENSP00000280557	505
9606.ENSP00000244230	9606.ENSP00000242351	505
9606.ENSP00000400591	9606.ENSP00000308546	505
9606.ENSP00000352314	9606.ENSP00000300976	505
9606.ENSP00000313199	9606.ENSP00000290341	505
9606.ENSP00000228741	9606.ENSP00000428056	505
9606.ENSP00000371221	9606.ENSP00000350911	505
9606.ENSP00000416951	9606.ENSP00000457723	505
9606.ENSP00000290158	9606.ENSP00000256079	505
9606.ENSP00000379217	9606.ENSP00000378015	505
9606.ENSP00000320866	9606.ENSP00000243786	505
9606.ENSP00000327077	9606.ENSP00000295124	505
9606.ENSP00000261366	9606.ENSP00000465676	505
9606.ENSP00000380044	9606.ENSP00000373312	505
9606.ENSP00000282032	9606.ENSP00000256474	505
9606.ENSP00000363081	9606.ENSP00000286070	505
9606.ENSP00000343103	9606.ENSP00000292894	505
9606.ENSP00000262105	9606.ENSP00000215793	505
9606.ENSP00000262506	9606.ENSP00000320869	505
9606.ENSP00000378414	9606.ENSP00000438483	505
9606.ENSP00000318804	9606.ENSP00000386184	505
9606.ENSP00000346120	9606.ENSP00000418082	505
9606.ENSP00000357362	9606.ENSP00000339730	505
9606.ENSP00000229395	9606.ENSP00000324804	505
9606.ENSP00000270708	9606.ENSP00000271526	505
9606.ENSP00000491537	9606.ENSP00000227471	505
9606.ENSP00000275493	9606.ENSP00000297185	505
9606.ENSP00000360129	9606.ENSP00000284292	505
9606.ENSP00000327760	9606.ENSP00000385751	505
9606.ENSP00000359206	9606.ENSP00000462099	505
9606.ENSP00000273450	9606.ENSP00000258494	505
9606.ENSP00000350260	9606.ENSP00000414851	505
9606.ENSP00000215829	9606.ENSP00000331087	505
9606.ENSP00000463013	9606.ENSP00000362540	505
9606.ENSP00000464036	9606.ENSP00000335153	505
9606.ENSP00000366109	9606.ENSP00000275493	505
9606.ENSP00000345282	9606.ENSP00000279168	505
9606.ENSP00000252486	9606.ENSP00000279441	505
9606.ENSP00000322649	9606.ENSP00000337907	506
9606.ENSP00000344392	9606.ENSP00000409382	506
9606.ENSP00000494538	9606.ENSP00000221801	506
9606.ENSP00000418082	9606.ENSP00000372351	506
9606.ENSP00000054666	9606.ENSP00000376178	506
9606.ENSP00000258105	9606.ENSP00000225174	506
9606.ENSP00000379350	9606.ENSP00000428924	506
9606.ENSP00000264198	9606.ENSP00000473623	506
9606.ENSP00000230640	9606.ENSP00000364289	506
9606.ENSP00000244728	9606.ENSP00000223127	506
9606.ENSP00000389445	9606.ENSP00000365201	506
9606.ENSP00000466022	9606.ENSP00000206513	506
9606.ENSP00000408292	9606.ENSP00000222008	506
9606.ENSP00000369129	9606.ENSP00000257198	506
9606.ENSP00000308369	9606.ENSP00000266732	506
9606.ENSP00000253023	9606.ENSP00000232501	506
9606.ENSP00000376345	9606.ENSP00000298229	506
9606.ENSP00000376345	9606.ENSP00000387261	506
9606.ENSP00000361918	9606.ENSP00000252011	506
9606.ENSP00000354848	9606.ENSP00000355162	506
9606.ENSP00000308122	9606.ENSP00000292114	506
9606.ENSP00000358210	9606.ENSP00000307479	506
9606.ENSP00000328875	9606.ENSP00000346148	506
9606.ENSP00000348673	9606.ENSP00000285814	506
9606.ENSP00000252037	9606.ENSP00000371278	507
9606.ENSP00000359818	9606.ENSP00000480186	507
9606.ENSP00000295121	9606.ENSP00000478303	507
9606.ENSP00000381984	9606.ENSP00000461879	507
9606.ENSP00000269397	9606.ENSP00000358862	507
9606.ENSP00000349929	9606.ENSP00000394794	507
9606.ENSP00000328875	9606.ENSP00000364613	507
9606.ENSP00000259339	9606.ENSP00000361207	507
9606.ENSP00000240079	9606.ENSP00000456851	507
9606.ENSP00000243344	9606.ENSP00000482870	507
9606.ENSP00000294258	9606.ENSP00000365049	507
9606.ENSP00000380982	9606.ENSP00000370968	507
9606.ENSP00000310472	9606.ENSP00000298299	507
9606.ENSP00000294258	9606.ENSP00000316649	507
9606.ENSP00000482063	9606.ENSP00000369380	507
9606.ENSP00000319831	9606.ENSP00000263125	507
9606.ENSP00000259470	9606.ENSP00000493985	507
9606.ENSP00000418082	9606.ENSP00000371858	507
9606.ENSP00000332433	9606.ENSP00000311679	507
9606.ENSP00000414237	9606.ENSP00000381064	507
9606.ENSP00000365596	9606.ENSP00000266126	507
9606.ENSP00000400882	9606.ENSP00000474487	507
9606.ENSP00000325074	9606.ENSP00000371940	507
9606.ENSP00000414321	9606.ENSP00000322396	507
9606.ENSP00000292672	9606.ENSP00000391723	507
9606.ENSP00000430432	9606.ENSP00000311825	507
9606.ENSP00000416951	9606.ENSP00000262506	508
9606.ENSP00000364403	9606.ENSP00000265342	508
9606.ENSP00000384651	9606.ENSP00000325285	508
9606.ENSP00000366474	9606.ENSP00000389714	508
9606.ENSP00000325002	9606.ENSP00000495557	508
9606.ENSP00000366998	9606.ENSP00000276416	508
9606.ENSP00000367123	9606.ENSP00000358548	508
9606.ENSP00000361777	9606.ENSP00000231524	508
9606.ENSP00000354218	9606.ENSP00000234038	508
9606.ENSP00000160382	9606.ENSP00000445868	508
9606.ENSP00000358548	9606.ENSP00000333769	508
9606.ENSP00000356713	9606.ENSP00000253814	508
9606.ENSP00000200457	9606.ENSP00000360290	508
9606.ENSP00000215957	9606.ENSP00000440945	508
9606.ENSP00000360532	9606.ENSP00000315379	508
9606.ENSP00000335304	9606.ENSP00000280346	508
9606.ENSP00000308236	9606.ENSP00000327650	508
9606.ENSP00000480132	9606.ENSP00000399376	508
9606.ENSP00000304102	9606.ENSP00000232766	508
9606.ENSP00000290158	9606.ENSP00000401470	508
9606.ENSP00000320488	9606.ENSP00000369915	508
9606.ENSP00000278193	9606.ENSP00000348828	508
9606.ENSP00000361803	9606.ENSP00000320935	508
9606.ENSP00000427820	9606.ENSP00000328327	508
9606.ENSP00000306866	9606.ENSP00000367050	508
9606.ENSP00000225916	9606.ENSP00000262965	508
9606.ENSP00000348527	9606.ENSP00000349458	508
9606.ENSP00000327268	9606.ENSP00000349547	508
9606.ENSP00000264027	9606.ENSP00000354032	508
9606.ENSP00000431800	9606.ENSP00000425561	508
9606.ENSP00000327604	9606.ENSP00000277632	508
9606.ENSP00000353246	9606.ENSP00000396441	508
9606.ENSP00000322885	9606.ENSP00000292566	508
9606.ENSP00000358548	9606.ENSP00000223369	508
9606.ENSP00000315136	9606.ENSP00000419371	508
9606.ENSP00000360525	9606.ENSP00000336799	509
9606.ENSP00000446007	9606.ENSP00000360525	509
9606.ENSP00000476369	9606.ENSP00000400906	509
9606.ENSP00000473290	9606.ENSP00000255078	509
9606.ENSP00000493389	9606.ENSP00000274137	509
9606.ENSP00000306003	9606.ENSP00000356319	509
9606.ENSP00000225792	9606.ENSP00000359645	509
9606.ENSP00000457728	9606.ENSP00000324741	509
9606.ENSP00000360525	9606.ENSP00000346027	509
9606.ENSP00000363680	9606.ENSP00000440984	509
9606.ENSP00000219478	9606.ENSP00000268655	509
9606.ENSP00000360525	9606.ENSP00000428223	509
9606.ENSP00000360525	9606.ENSP00000364801	509
9606.ENSP00000346671	9606.ENSP00000339191	509
9606.ENSP00000463784	9606.ENSP00000360525	509
9606.ENSP00000286428	9606.ENSP00000325448	509
9606.ENSP00000222005	9606.ENSP00000378857	509
9606.ENSP00000441214	9606.ENSP00000296930	509
9606.ENSP00000365757	9606.ENSP00000380054	509
9606.ENSP00000379784	9606.ENSP00000359098	509
9606.ENSP00000377262	9606.ENSP00000416959	509
9606.ENSP00000282397	9606.ENSP00000400010	509
9606.ENSP00000360525	9606.ENSP00000360671	509
9606.ENSP00000254480	9606.ENSP00000264331	509
9606.ENSP00000497004	9606.ENSP00000262395	509
9606.ENSP00000360525	9606.ENSP00000309334	509
9606.ENSP00000363079	9606.ENSP00000318177	509
9606.ENSP00000497641	9606.ENSP00000246662	509
9606.ENSP00000313007	9606.ENSP00000497641	509
9606.ENSP00000497641	9606.ENSP00000301653	509
9606.ENSP00000360525	9606.ENSP00000270625	509
9606.ENSP00000356671	9606.ENSP00000377446	509
9606.ENSP00000378529	9606.ENSP00000364976	509
9606.ENSP00000418647	9606.ENSP00000375080	509
9606.ENSP00000255608	9606.ENSP00000359680	509
9606.ENSP00000356713	9606.ENSP00000393312	509
9606.ENSP00000369473	9606.ENSP00000414906	509
9606.ENSP00000392678	9606.ENSP00000363993	509
9606.ENSP00000393241	9606.ENSP00000264995	509
9606.ENSP00000382250	9606.ENSP00000371451	509
9606.ENSP00000270538	9606.ENSP00000217901	509
9606.ENSP00000325266	9606.ENSP00000238497	509
9606.ENSP00000244096	9606.ENSP00000382241	509
9606.ENSP00000325266	9606.ENSP00000359958	509
9606.ENSP00000417175	9606.ENSP00000351138	509
9606.ENSP00000251871	9606.ENSP00000418960	509
9606.ENSP00000283632	9606.ENSP00000252809	509
9606.ENSP00000329452	9606.ENSP00000385757	509
9606.ENSP00000497641	9606.ENSP00000167586	509
9606.ENSP00000358953	9606.ENSP00000312439	509
9606.ENSP00000269397	9606.ENSP00000233630	509
9606.ENSP00000380746	9606.ENSP00000325074	509
9606.ENSP00000263063	9606.ENSP00000254799	509
9606.ENSP00000361518	9606.ENSP00000402935	509
9606.ENSP00000367705	9606.ENSP00000269397	509
9606.ENSP00000355250	9606.ENSP00000261475	509
9606.ENSP00000342216	9606.ENSP00000216259	509
9606.ENSP00000264515	9606.ENSP00000254480	509
9606.ENSP00000494831	9606.ENSP00000479964	509
9606.ENSP00000347055	9606.ENSP00000497733	509
9606.ENSP00000352021	9606.ENSP00000360922	509
9606.ENSP00000356969	9606.ENSP00000345179	509
9606.ENSP00000360525	9606.ENSP00000491215	509
9606.ENSP00000366950	9606.ENSP00000381009	509
9606.ENSP00000324741	9606.ENSP00000363270	509
9606.ENSP00000497641	9606.ENSP00000252244	509
9606.ENSP00000341826	9606.ENSP00000246194	509
9606.ENSP00000298317	9606.ENSP00000480364	509
9606.ENSP00000421380	9606.ENSP00000428137	509
9606.ENSP00000363079	9606.ENSP00000290541	509
9606.ENSP00000499900	9606.ENSP00000304895	510
9606.ENSP00000263377	9606.ENSP00000422626	510
9606.ENSP00000358865	9606.ENSP00000360922	510
9606.ENSP00000361423	9606.ENSP00000463982	510
9606.ENSP00000438949	9606.ENSP00000489829	510
9606.ENSP00000331310	9606.ENSP00000358151	510
9606.ENSP00000359206	9606.ENSP00000498999	510
9606.ENSP00000369682	9606.ENSP00000422626	510
9606.ENSP00000262160	9606.ENSP00000253024	510
9606.ENSP00000221419	9606.ENSP00000282486	510
9606.ENSP00000468785	9606.ENSP00000271640	510
9606.ENSP00000261601	9606.ENSP00000365230	510
9606.ENSP00000229335	9606.ENSP00000355050	510
9606.ENSP00000263754	9606.ENSP00000227507	510
9606.ENSP00000301764	9606.ENSP00000274255	510
9606.ENSP00000359206	9606.ENSP00000385269	510
9606.ENSP00000301764	9606.ENSP00000355231	510
9606.ENSP00000302967	9606.ENSP00000287598	510
9606.ENSP00000359095	9606.ENSP00000358154	510
9606.ENSP00000355388	9606.ENSP00000271640	510
9606.ENSP00000382269	9606.ENSP00000341382	510
9606.ENSP00000335153	9606.ENSP00000362608	510
9606.ENSP00000483495	9606.ENSP00000385636	510
9606.ENSP00000358327	9606.ENSP00000227638	510
9606.ENSP00000379078	9606.ENSP00000278823	510
9606.ENSP00000217426	9606.ENSP00000391490	510
9606.ENSP00000438886	9606.ENSP00000302961	510
9606.ENSP00000304408	9606.ENSP00000305714	510
9606.ENSP00000405965	9606.ENSP00000311430	510
9606.ENSP00000495672	9606.ENSP00000482313	510
9606.ENSP00000378845	9606.ENSP00000046794	510
9606.ENSP00000392330	9606.ENSP00000353590	510
9606.ENSP00000499786	9606.ENSP00000258149	510
9606.ENSP00000260129	9606.ENSP00000263253	510
9606.ENSP00000264414	9606.ENSP00000380252	510
9606.ENSP00000245414	9606.ENSP00000227163	510
9606.ENSP00000264926	9606.ENSP00000493712	510
9606.ENSP00000418287	9606.ENSP00000258886	510
9606.ENSP00000483667	9606.ENSP00000385636	510
9606.ENSP00000395772	9606.ENSP00000438788	510
9606.ENSP00000469035	9606.ENSP00000417132	510
9606.ENSP00000357823	9606.ENSP00000323588	510
9606.ENSP00000394049	9606.ENSP00000351209	510
9606.ENSP00000262177	9606.ENSP00000264606	510
9606.ENSP00000234071	9606.ENSP00000333203	510
9606.ENSP00000362728	9606.ENSP00000437955	510
9606.ENSP00000483631	9606.ENSP00000376943	510
9606.ENSP00000376272	9606.ENSP00000371798	510
9606.ENSP00000164227	9606.ENSP00000362649	510
9606.ENSP00000479488	9606.ENSP00000220592	510
9606.ENSP00000295050	9606.ENSP00000314030	510
9606.ENSP00000365804	9606.ENSP00000250495	510
9606.ENSP00000298910	9606.ENSP00000500990	510
9606.ENSP00000394560	9606.ENSP00000376345	510
9606.ENSP00000309597	9606.ENSP00000381070	510
9606.ENSP00000342307	9606.ENSP00000229268	510
9606.ENSP00000298910	9606.ENSP00000336687	510
9606.ENSP00000354859	9606.ENSP00000358866	510
9606.ENSP00000264606	9606.ENSP00000363822	510
9606.ENSP00000237530	9606.ENSP00000392782	510
9606.ENSP00000433459	9606.ENSP00000269305	510
9606.ENSP00000348455	9606.ENSP00000369810	510
9606.ENSP00000287820	9606.ENSP00000362649	510
9606.ENSP00000262030	9606.ENSP00000295050	510
9606.ENSP00000215832	9606.ENSP00000354952	510
9606.ENSP00000369129	9606.ENSP00000422626	510
9606.ENSP00000364589	9606.ENSP00000352248	510
9606.ENSP00000263377	9606.ENSP00000307288	510
9606.ENSP00000276893	9606.ENSP00000375978	510
9606.ENSP00000307046	9606.ENSP00000494788	510
9606.ENSP00000428924	9606.ENSP00000391669	510
9606.ENSP00000324806	9606.ENSP00000497160	510
9606.ENSP00000321239	9606.ENSP00000228872	510
9606.ENSP00000369716	9606.ENSP00000253363	510
9606.ENSP00000263377	9606.ENSP00000261191	510
9606.ENSP00000340330	9606.ENSP00000263253	510
9606.ENSP00000339867	9606.ENSP00000231948	510
9606.ENSP00000362578	9606.ENSP00000440542	510
9606.ENSP00000263377	9606.ENSP00000310723	510
9606.ENSP00000435712	9606.ENSP00000263253	510
9606.ENSP00000354497	9606.ENSP00000310842	510
9606.ENSP00000355657	9606.ENSP00000262241	510
9606.ENSP00000484472	9606.ENSP00000263795	510
9606.ENSP00000265073	9606.ENSP00000263253	510
9606.ENSP00000263377	9606.ENSP00000367806	510
9606.ENSP00000482313	9606.ENSP00000359925	510
9606.ENSP00000385216	9606.ENSP00000226574	510
9606.ENSP00000231487	9606.ENSP00000377280	510
9606.ENSP00000363929	9606.ENSP00000442047	510
9606.ENSP00000301633	9606.ENSP00000378699	510
9606.ENSP00000428056	9606.ENSP00000378974	510
9606.ENSP00000218348	9606.ENSP00000320295	510
9606.ENSP00000437125	9606.ENSP00000414150	510
9606.ENSP00000283131	9606.ENSP00000301019	510
9606.ENSP00000356480	9606.ENSP00000338186	510
9606.ENSP00000323858	9606.ENSP00000385636	510
9606.ENSP00000384273	9606.ENSP00000330341	510
9606.ENSP00000239882	9606.ENSP00000226574	510
9606.ENSP00000209875	9606.ENSP00000282516	510
9606.ENSP00000263025	9606.ENSP00000418447	510
9606.ENSP00000406549	9606.ENSP00000227507	510
9606.ENSP00000264414	9606.ENSP00000264933	510
9606.ENSP00000306497	9606.ENSP00000494788	510
9606.ENSP00000477713	9606.ENSP00000312002	510
9606.ENSP00000376902	9606.ENSP00000362649	510
9606.ENSP00000262105	9606.ENSP00000482313	510
9606.ENSP00000378364	9606.ENSP00000253814	510
9606.ENSP00000384273	9606.ENSP00000221561	510
9606.ENSP00000393183	9606.ENSP00000362649	510
9606.ENSP00000264414	9606.ENSP00000313950	510
9606.ENSP00000387365	9606.ENSP00000422626	510
9606.ENSP00000267163	9606.ENSP00000314004	510
9606.ENSP00000263377	9606.ENSP00000303373	510
9606.ENSP00000385787	9606.ENSP00000244537	510
9606.ENSP00000272317	9606.ENSP00000358335	510
9606.ENSP00000371958	9606.ENSP00000398632	510
9606.ENSP00000378974	9606.ENSP00000329357	510
9606.ENSP00000431240	9606.ENSP00000422626	510
9606.ENSP00000306997	9606.ENSP00000312624	510
9606.ENSP00000305790	9606.ENSP00000298910	510
9606.ENSP00000394791	9606.ENSP00000473172	510
9606.ENSP00000422626	9606.ENSP00000081029	510
9606.ENSP00000363822	9606.ENSP00000305769	510
9606.ENSP00000375978	9606.ENSP00000358262	510
9606.ENSP00000447300	9606.ENSP00000317469	510
9606.ENSP00000263377	9606.ENSP00000419851	510
9606.ENSP00000355330	9606.ENSP00000340373	510
9606.ENSP00000352516	9606.ENSP00000338186	510
9606.ENSP00000385616	9606.ENSP00000349168	510
9606.ENSP00000300093	9606.ENSP00000229758	510
