protein1	protein2	score
Q9Y5H3	P61160	711
Q13467	O00755	711
P07948	P43405	711
P28324	Q13164	711
P05112	P42701	711
Q9Y5H6	P42685	711
P05412	Q16539	711
P42338	P25025	711
Q16659	P19419	711
Q16659	Q9HBH9	711
P05112	Q99665	711
P06241	Q9Y5H3	711
Q9Y5H8	Q15303	711
Q07889	P15248	711
P68133	Q9UQB3	711
O60716	Q9Y5E2	711
P56704	O60353	711
Q07889	Q8WV28	711
P62736	P04626	711
P22301	P42701	711
Q9Y6N8	P21860	711
Q15303	Q9Y5E3	711
P63261	Q9UN66	711
P12830	P61160	711
Q9UQB3	Q9UN72	711
P12830	Q15303	711
Q14332	O00744	711
P63267	P55287	711
Q9Y5E6	P06241	711
Q9UK32	P01100	711
Q9Y618	Q06330	711
O00755	Q9NPG1	711
Q9Y5E6	P61160	711
P62736	Q9Y5H3	711
Q86UP0	Q8NEV1	711
P09544	Q9ULW2	711
Q8N5J4	Q13164	711
P48736	Q15628	711
P24723	Q13546	711
O95206	O60716	711
P35222	O60716	711
P25024	Q99665	711
P04626	Q9HC56	711
Q9UKW4	Q8WV28	711
Q9ULB5	P21860	711
Q9Y5F8	O60716	711
Q9NYQ8	Q9UQB3	711
P19022	P61160	711
P26951	P60568	711
P63261	Q9Y5F7	711
P42338	P20809	711
P63261	Q96JQ0	711
P04626	Q9Y5E2	711
Q14626	P10145	711
P55290	O60716	711
P06241	Q9Y5I2	711
Q8TAB3	Q8NEV1	711
Q562R1	P55287	711
P35222	O75309	711
P25024	Q08334	711
P22301	Q9NPF7	711
O75084	Q9H1J5	711
Q9NYQ6	P04626	711
P00533	P55287	711
Q16659	Q9BUB5	711
Q9HCU4	P42685	711
P12931	P55287	711
P20809	P42336	711
Q07889	P05113	711
P24394	Q9Y4H2	711
P60568	P78552	711
P68032	Q9P2E7	711
Q07890	Q9NPF7	711
P01111	P20936	711
P15391	P42336	711
Q9UN70	P61160	711
P18031	P33151	711
P12931	Q9UN73	711
P62736	Q9Y5F0	711
Q93098	P35222	711
P01589	Q07890	711
Q13651	Q9HBE4	711
P06241	Q9HBT6	711
P19784	Q9Y5H9	711
P04626	Q9Y5H4	711
Q9Y5E8	O60716	711
Q9NPG4	P04626	711
P35225	Q14627	711
Q9NR61	P46531	711
P56705	O60353	711
P18031	Q9Y5H7	711
P24394	P20809	711
P01111	P10398	711
P51828	P38405	711
P67870	Q9UN71	711
P55290	Q15303	711
P18031	P55287	711
P35222	Q9Y5E2	711
Q9Y5F3	Q9UQB3	711
Q562R1	Q12864	711
Q9Y5F0	P60709	711
Q9Y5G6	Q8NEV1	711
P55289	Q562R1	711
P63261	Q9Y5G3	711
P60709	Q8N6Y1	711
Q9Y5G3	Q562R1	711
P63261	Q12864	711
P01589	Q9Y4H2	711
Q9Y6N8	Q9UQB3	711
Q9GZT5	Q14332	711
P68133	Q9Y5H4	711
Q9NYJ7	Q99466	711
Q14517	P61160	711
P18031	Q9BZA7	711
Q9HCU4	P61160	711
P68133	Q9Y5G3	711
P08151	P31321	711
P55286	P00533	711
P18031	O95206	711
P68133	P21860	711
P00533	Q9Y5G8	711
P12931	P22223	711
P42338	Q9Y4H2	711
Q16659	P41970	711
P68133	P55289	711
Q86UP0	P21860	711
Q9Y5H8	P68133	711
P06241	O60330	711
P35225	P25024	711
P10644	P10071	711
Q04721	Q9NYJ7	711
P98170	P55210	711
P05112	P08887	711
Q13651	P22301	711
Q12851	P78560	711
P68133	Q9Y5H0	711
Q9Y5G8	P60709	711
P68032	Q9HBT6	711
Q92851	P48023	711
P12931	P63261	711
Q02156	Q12933	711
P68133	Q9Y5H3	711
Q9ULB5	O60716	711
P52735	P15153	711
Q14626	P35568	711
P35222	O60330	711
P78504	Q99466	711
P62736	Q9Y5E2	711
Q9Y6N8	P16591	711
P01583	Q08334	711
P35222	P21860	711
Q8NEV1	Q9Y5I0	711
P35222	Q9UN67	711
Q96QU1	P68133	711
Q9UP38	Q93098	711
P08151	Q8N752	711
Q562R1	P12830	711
P62736	O60330	711
P04628	Q9NPG1	711
Q9UM47	Q9Y219	711
P68032	Q9Y5F0	711
P63261	P42685	711
Q9Y5I3	Q9UQB3	711
P68133	Q9Y5E5	711
P04626	Q8N6Y1	711
Q9Y6N8	O60716	711
Q06187	P43405	711
P06241	Q9Y5E2	711
P68133	Q08174	711
Q9Y5E2	P21860	711
Q99835	P10071	711
P04626	Q9Y5H6	711
P18031	Q8TDW7	711
P05771	O14920	711
P21860	O60330	711
Q9UN70	P63267	711
Q13634	P19784	711
Q86UP0	P06241	711
P18031	Q8N6Y1	711
Q9NRJ7	P21860	711
P60709	Q96JQ0	711
P35222	Q9Y5F6	711
P63261	Q9Y5G6	711
Q8NEV1	Q12864	711
Q8NEV1	Q9Y5E9	711
P18031	Q9Y5F0	711
P05112	P14784	711
P42229	Q13164	711
Q07812	Q9UMX3	711
P04626	Q9Y5G8	711
Q13546	Q06643	711
P63261	Q9Y5E2	711
P05231	Q13261	711
Q9Y5E4	P61160	711
P68133	Q13634	711
P63261	O75309	711
Q86UP0	P35222	711
P67870	P55287	711
Q9Y5I1	Q9UQB3	711
P68032	Q96QU1	711
P63267	O95206	711
P62736	Q9Y5H7	711
Q14332	Q9UBV4	711
P42338	Q13546	711
Q86UP0	P62736	711
P63261	Q9HC56	711
Q562R1	Q8NEV1	711
Q9Y5F8	P00533	711
P18031	P60709	711
P78560	P42336	711
Q9Y5I2	P42685	711
Q14626	P20809	711
P19784	Q9Y5E5	711
P60709	P33151	711
P61160	Q9UN67	711
P42701	P42336	711
P68133	Q9HC56	711
P22301	Q99665	711
P42338	P40933	711
P19022	P19784	711
P35222	Q9Y5F0	711
P62736	Q9Y5E7	711
Q96QU1	P19784	711
P06241	Q9Y5H7	711
Q9ULB4	P21860	711
Q13467	O96014	711
Q9Y6F9	O00144	711
P14616	Q9Y4H2	711
P61160	Q96JQ0	711
Q08334	P15248	711
P62736	Q9Y5F1	711
P13945	P63215	711
P68133	Q9ULB4	711
P19784	Q9Y5H3	711
P67870	Q9Y5I1	711
P63267	Q9HC56	711
P05112	Q9Y4H2	711
P60709	Q9BZA7	711
Q9Y5G5	P61160	711
Q9Y5E3	P16591	711
P31749	P38936	711
P67870	Q9BYE9	711
O14904	Q9ULW2	711
P24394	P42701	711
Q9NYQ6	Q562R1	711
Q14626	P25025	711
P42224	Q13164	711
Q9Y5F6	Q8NEV1	711
P14784	P15248	711
Q8TAB3	P21860	711
P22301	P01589	711
P18031	Q9NPG4	711
P00533	Q9BZA7	711
P60568	P24394	711
P08151	Q9UMX1	711
Q13546	P19438	711
P68032	Q9H159	711
Q9Y5H1	P63267	711
P18031	Q9Y5H4	711
P63261	Q9UN70	711
P12931	Q9Y5I0	711
P13861	Q9UMX1	711
P63267	Q9Y5H9	711
P67870	P55291	711
P67870	Q9Y5F7	711
Q9Y5G7	P04626	711
P06241	Q9Y5F7	711
Q93097	Q9ULW2	711
Q12841	Q13467	711
P18031	Q9H251	711
P10145	Q08334	711
P28482	P40763	711
Q9UHF4	P14784	711
P35222	Q9H461	711
P00533	Q9UN72	711
P62736	Q9Y5G5	711
Q9BUB5	P27361	711
Q15303	P61160	711
Q13651	P42336	711
Q8TAB3	P16591	711
Q9Y5E5	O60716	711
Q8NEV1	Q96JQ0	711
Q9Y5E6	P21860	711
P62736	P16591	711
Q15418	P01100	711
Q9H159	Q562R1	711
P35225	Q9NPF7	711
P01589	P40189	711
O14672	P80370	711
P13861	P08151	711
P67870	Q9NYQ8	711
Q8NEV1	Q9UJ99	711
Q01344	P14784	711
P28482	P15336	711
P31751	P48736	711
P68133	P33151	711
P62736	Q9Y5F7	711
Q9ULV1	Q9UBV4	711
Q9NYQ6	P19784	711
P01583	P25025	711
Q96QU1	O60716	711
P60709	Q9NYQ8	711
Q9UM47	Q92585	711
P63267	Q9Y5I0	711
P06241	Q9ULB5	711
P08887	P15248	711
Q86UP0	P04626	711
P26951	P15248	711
Q9UHF4	P42336	711
Q9Y5H8	P04626	711
Q9UP38	O00755	711
P19784	Q9HBT6	711
P63261	P55283	711
P35222	Q9H158	711
P62736	Q9BYE9	711
P62736	Q15303	711
Q9NYQ7	P16591	711
P18031	P12830	711
P35225	P35568	711
P67870	Q9Y5E3	711
Q8TD08	Q8N5J4	711
Q9Y5G7	P60709	711
P63261	P04626	711
P41221	Q9NPG1	711
O75309	P61160	711
P35222	P56704	711
Q9Y5G2	P19784	711
P12931	Q12864	711
Q9Y5F8	Q562R1	711
P04626	Q9Y5F1	711
Q9H1J5	O00144	711
P63267	Q12864	711
P61160	Q9UN72	711
P12830	Q9UQB3	711
Q9Y5I4	Q9UQB3	711
Q9Y5E5	Q9UQB3	711
Q15303	Q9HC56	711
P18031	Q9Y5H1	711
P08887	P05231	711
Q9NPG4	O60716	711
Q9Y5H1	P16591	711
P01111	P29353	711
P35222	P12830	711
Q9UM47	Q9Y618	711
O75309	P16591	711
P42701	P52333	711
P18031	O75309	711
P18031	Q9Y5H0	711
P63267	Q96JP9	711
P01589	P42701	711
P35568	P14784	711
P68032	P04626	711
Q16659	P17947	711
O14610	Q08462	711
P63261	Q9Y5H5	711
P63261	Q9Y5F2	711
P63261	O60716	711
Q9Y5G6	P60709	711
Q13634	P42685	711
Q9UHF4	P35568	711
P60568	Q07890	711
Q13158	Q15628	711
Q9Y5H1	P61160	711
Q9H159	P21860	711
P12931	Q96JP9	711
Q9H461	O96014	711
Q16659	Q9UK32	711
Q9Y5G5	P00533	711
P14616	P01308	711
Q9H158	P04626	711
O75084	P41221	711
P35225	P42336	711
Q01344	P52333	711
P27361	P46734	711
P62736	Q9BZA7	711
Q9Y5H8	P60709	711
P29353	Q9HBE4	711
Q16659	Q15349	711
P63267	Q9Y5I3	711
Q14116	P24394	711
P19438	P01375	711
P42685	Q12864	711
P24394	P52333	711
Q8WXG6	Q06643	711
P60709	P21860	711
Q9UN74	P19784	711
P00533	Q9Y5F7	711
Q9UHF4	P52333	711
P42685	P55287	711
P15153	Q99759	711
O60716	Q9UJ99	711
P55283	P61160	711
Q9HCU4	P68133	711
Q9NRJ7	P60709	711
P06241	Q9Y5F8	711
Q9H1J7	Q9NPG1	711
P06241	Q9BZA7	711
P35222	Q9NPG4	711
Q16659	P49137	711
P12931	Q8TDW7	711
P68133	Q9Y5H6	711
Q9Y5G2	P60709	711
Q15303	Q9Y5H3	711
Q07890	P78552	711
P60568	Q9NPF7	711
P28482	P51812	711
Q8TD08	P40763	711
Q9Y5F3	P21860	711
P63267	Q9Y5F3	711
P46531	Q86X95	711
Q07812	Q07817	711
P11912	P40259	711
Q9UN74	Q9UQB3	711
Q16539	P01100	711
P62736	Q9Y5F8	711
Q86UP0	P00533	711
P06241	Q9Y5E3	711
P35222	Q9UN66	711
P12931	Q9Y5H2	711
P62993	Q14571	711
P68133	Q15303	711
Q9Y243	P49841	711
P63267	O75309	711
P68133	O60245	711
Q9UN75	Q15303	711
Q9UN75	P61160	711
P60709	Q9Y5E2	711
P06241	Q9UN71	711
P11717	P05019	711
O60245	P21860	711
P19784	Q9Y5F1	711
O75084	P09544	711
Q07890	Q14571	711
P01308	P08069	711
P18031	P63261	711
P63267	Q9Y5H2	711
Q08174	O60716	711
P62736	Q9Y5E3	711
Q9NRJ7	P04626	711
O14733	Q13233	711
Q96JP9	P61160	711
P42685	Q9Y5I0	711
O43521	Q07812	711
P35568	P05231	711
Q9Y5F8	Q8NEV1	711
P19784	Q9ULB4	711
P62736	Q9UN71	711
P68032	P35222	711
P18031	Q9Y5H8	711
P36507	P10398	711
Q04759	O14920	711
Q8TDW7	P42685	711
Q9Y5H9	Q9UQB3	711
P18031	Q86UP0	711
Q9H159	P63267	711
P33151	Q9UQB3	711
P55289	P19784	711
Q9Y5G3	P19784	711
P21860	Q8N6Y1	711
P55290	P42685	711
Q9ULV1	P09544	711
Q562R1	O60330	711
P31749	O14920	711
Q02156	O14920	711
P52630	Q13164	711
Q06643	P78560	711
Q07889	P78552	711
P68032	Q9UN73	711
P19022	P16591	711
P26951	Q9H6Q3	711
Q14790	O95429	711
Q9UN73	P63267	711
P55291	P61160	711
P05771	P78560	711
P68032	Q9Y5E2	711
Q8TDW7	P35222	711
P10644	Q9UMX1	711
Q15303	Q9HBT6	711
P06213	P05019	711
P18031	Q9Y5F3	711
P35222	Q9Y5I0	711
P18031	Q9Y5I2	711
Q8IVH8	Q13233	711
Q93098	Q9NPG1	711
P16591	Q8N6Y1	711
P05129	Q12933	711
P19022	P42685	711
P06241	Q9Y5F6	711
Q9UQB3	Q9Y5I0	711
Q8IVH8	P78560	711
O00220	P50591	711
P67870	Q9P2E7	711
P20809	P52333	711
P55290	Q8NEV1	711
P22301	P25024	711
P26951	Q99665	711
P11717	P01308	711
P29353	P40933	711
P13232	Q9NPF7	711
Q08174	P19784	711
Q8TDW7	Q8NEV1	711
Q9Y5G6	P61160	711
P35222	Q9Y5H0	711
Q9NYQ6	P35222	711
Q562R1	P21860	711
Q9Y5G8	P16591	711
P05019	P08069	711
Q9Y5E7	Q562R1	711
Q9UN75	P21860	711
Q9Y6F9	Q9NPG1	711
P24394	P01583	711
Q9Y5I3	P60709	711
P35222	P19784	711
Q8TD08	P42224	711
P67870	Q9UN74	711
P18031	Q9Y5G5	711
P25445	Q99683	711
Q13546	Q05655	711
P68032	Q9NPG4	711
Q9Y5F0	Q562R1	711
Q9Y5H2	Q9UQB3	711
Q562R1	Q9Y5I2	711
Q9Y5E6	P63267	711
P06241	P55287	711
P62736	P55290	711
P42685	Q9Y5H5	711
P42685	Q9Y5F2	711
O00587	Q9NR61	711
P22301	Q9Y4H2	711
Q8NEV1	Q9ULB5	711
Q9Y4H2	P01344	711
Q12933	Q14790	711
P35222	P55287	711
Q9Y4H2	Q08334	711
P09544	Q14332	711
P06241	P55285	711
P04628	Q9H461	711
P01589	Q07889	711
Q14765	Q8TD08	711
P35222	Q12864	711
P35222	Q9UN71	711
P68133	O95206	711
P62736	P55287	711
Q9NPG4	P19784	711
P08887	Q99665	711
P63261	Q9NRJ7	711
P01111	Q06187	711
Q562R1	Q9Y5E5	711
P68032	Q9Y5I2	711
P33151	P21860	711
P28482	Q9BUB5	711
P01308	P06213	711
P63267	Q9Y5I2	711
Q9Y5H5	P16591	711
P16591	Q9Y5F2	711
P35225	Q13261	711
P27361	P40763	711
Q9Y5E6	P00533	711
P12931	P12830	711
O60716	Q9Y5H7	711
Q07817	Q16611	711
P60709	Q9Y5E3	711
P60709	Q9Y6N8	711
P42338	P01583	711
Q9Y5F6	Q562R1	711
Q9Y5F9	P04626	711
P42685	Q9UN71	711
Q14116	P52333	711
Q93098	O60353	711
Q9UN74	P62736	711
P13232	Q13261	711
P05112	Q01344	711
P78504	P46531	711
O75084	P56705	711
P68032	Q9Y5E6	711
Q9Y5H4	Q15303	711
P68032	Q9Y5E5	711
P55286	P42685	711
Q07890	P01112	711
P68032	P12830	711
Q13467	P41221	711
P67870	Q9Y5I4	711
P18031	Q9HCU4	711
P35222	P56705	711
P84077	P84085	711
Q13261	P14784	711
P25024	P42701	711
Q9Y4H2	P15248	711
Q9H6Q3	P25025	711
Q99466	P49757	711
Q99759	P45983	711
Q9Y5G6	P21860	711
P56706	Q9ULW2	711
Q02156	Q15628	711
P18031	Q9Y5E6	711
P14616	P01344	711
P67870	Q9HCU4	711
Q9UN74	P61160	711
P13945	P16520	711
Q8NEV1	Q9Y5F1	711
Q15303	Q9Y5H7	711
Q969H0	Q99466	711
Q9NPG4	P00533	711
P18031	Q9Y5I1	711
P68032	Q9HCU4	711
P16591	Q9NYQ8	711
Q9H1J5	Q9NPG1	711
Q9NYQ6	O60716	711
P00533	Q9Y5H4	711
Q9Y5E3	Q9UQB3	711
P42701	P29353	711
P68133	Q9Y5E2	711
Q08174	P21860	711
P01374	Q99683	711
Q562R1	P33151	711
P35222	O00755	711
Q9P2E7	P61160	711
P67870	Q9HBT6	711
Q01344	P15248	711
P07947	P16591	711
P12931	P55290	711
P68032	Q9Y5I0	711
P22301	P08887	711
Q9UN71	P16591	711
P25024	P29353	711
P04626	P55287	711
Q15303	Q9NYQ8	711
Q9Y243	O15530	711
Q14571	P16885	711
P01374	Q15628	711
Q93098	Q13467	711
Q8NEV1	Q9UN66	711
Q9Y5F0	P61160	711
Q15303	Q8N6Y1	711
Q14627	P01583	711
P12931	Q9UN72	711
Q9Y4H2	P05019	711
O60353	P41221	711
Q562R1	Q9Y5I0	711
Q12933	P05771	711
P63267	Q9Y5E2	711
P45985	P45984	711
P40189	P08887	711
P63261	P19022	711
Q9UP38	P56705	711
P55289	P21860	711
Q9Y5G3	P21860	711
Q9BYE9	Q9UQB3	711
O14905	O60353	711
P60568	Q13261	711
Q9UN70	P06241	711
P35222	Q9Y5F8	711
P05113	Q08334	711
P35225	P40189	711
P01374	P78560	711
P00533	Q9Y5F3	711
P63261	Q9Y5H8	711
Q9HCU4	P62736	711
Q96QU1	P21860	711
P13232	P14784	711
P62993	Q06187	711
Q14790	P48023	711
Q13546	O95819	711
P00533	Q9Y5H9	711
Q9H159	P60709	711
P06241	P62736	711
P06241	O95206	711
P22301	Q01344	711
P40189	P42336	711
P68133	Q9Y5E7	711
P08151	P48729	711
P55291	P35222	711
P68133	Q9NYQ8	711
Q93097	Q9NPG1	711
P42685	Q9UN66	711
Q9Y5I4	P16591	711
Q9Y4H2	Q07889	711
P04626	Q562R1	711
Q14627	Q08334	711
P12931	Q9HCL0	711
Q99665	P05113	711
Q14626	Q9H6Q3	711
Q9ULV1	P35222	711
P63267	Q9Y5H7	711
P26951	P14784	711
Q9ULV1	P56704	711
Q9NPG4	P42685	711
Q9H461	P56704	711
P68133	Q9UN67	711
P68032	Q86UP0	711
Q9Y5I4	P61160	711
Q9Y5E6	Q9UQB3	711
P25024	P40189	711
P68133	P55291	711
Q08334	Q9HBE4	711
Q9UN74	Q562R1	711
P12931	Q9Y5E3	711
Q99558	O14920	711
O00587	P46531	711
Q99466	Q9BYC5	711
P55285	Q9UQB3	711
Q9Y5F6	P42685	711
P19784	Q9UN67	711
P08151	Q99835	711
P18031	Q9Y5E2	711
Q9Y5E7	P63267	711
Q9Y5E2	P16591	711
Q9Y5F3	P60709	711
P19784	P22223	711
Q12933	O00329	711
P40189	P35568	711
Q9HAV0	Q08462	711
P18031	P63267	711
Q13233	P45985	711
P01589	P05113	711
Q9Y219	P46531	711
P68133	Q9Y5G5	711
P27361	Q15418	711
P55286	P19784	711
Q9NRJ7	P16591	711
P68133	Q9Y5I1	711
P10145	P14784	711
Q13651	P35225	711
P05231	Q99665	711
Q9Y5H8	O60716	711
P63261	P35222	711
P68032	Q9Y5F7	711
P42226	P27361	711
P67870	P33151	711
Q9Y5E2	P61160	711
P00533	Q9HBT6	711
Q8TAB3	P04626	711
Q9Y5G7	Q15303	711
P28482	P51692	711
Q13634	P35222	711
P11142	O95831	711
P42685	Q9UN67	711
Q14627	P10145	711
P12830	O60716	711
P40189	P52333	711
Q562R1	P55290	711
P42224	P52333	711
P27361	P18847	711
P00533	Q9Y5H7	711
Q08174	Q9UQB3	711
O15530	P31749	711
P60709	Q9HC56	711
P12931	Q9Y5F7	711
P07948	P42336	711
Q9NYQ6	P16591	711
P51828	Q9UBI6	711
P18031	P68133	711
P63267	Q9ULB5	711
Q9UHF4	P20809	711
P40189	Q99665	711
P68133	Q9Y5F9	711
Q9UN70	P04626	711
Q07890	P20809	711
P60709	P55285	711
P68133	Q9Y5F3	711
Q9H1J7	Q14332	711
Q8TDW7	P63267	711
P04626	Q14517	711
P63261	Q9Y5G8	711
P68032	Q9Y5G6	711
Q14116	P29353	711
Q9UK32	Q8TD08	711
P19784	Q9Y5H5	711
P19784	Q9Y5F2	711
Q9H461	Q9H1J7	711
Q9NYJ7	P46531	711
Q9ULV1	O96014	711
Q9ULV1	O00744	711
P13232	P29353	711
P68133	Q9BYE9	711
Q15303	Q9UN71	711
P55291	P60709	711
P05198	P55210	711
P41221	O00144	711
Q14765	Q13164	711
Q13158	Q92851	711
Q8TD08	P28324	711
P63261	Q8N6Y1	711
Q9HCL0	Q9UQB3	711
P61160	Q9Y5E9	711
Q9UQB3	O60330	711
P25024	P52333	711
P31751	P42336	711
P63267	O60716	711
P68032	Q15303	711
O00587	P78504	711
Q13467	Q9Y6F9	711
O96014	O00144	711
Q8NEV1	Q9Y5E4	711
Q9Y5E7	Q9UQB3	711
Q9UM47	O00587	711
P00533	Q9Y5H3	711
Q9UN73	Q562R1	711
P68032	Q9ULB5	711
P06241	Q96JP9	711
O60716	Q9BZA7	711
P08887	Q08334	711
Q9UN70	P16591	711
P13945	P59768	711
P63261	Q9HBT6	711
P42685	Q9Y5F1	711
Q02750	P27361	711
P67870	Q9Y5H0	711
P06241	Q9Y5F0	711
P60709	Q9Y5H3	711
P67870	Q9H158	711
P62736	Q9HBT6	711
P51828	Q9HAV0	711
P13945	P62873	711
P19784	Q9BYE9	711
O14654	P01308	711
Q12933	Q06643	711
Q8WXG6	P19438	711
Q14517	O60716	711
P62736	Q9Y5I1	711
P62736	Q96JP9	711
Q9H158	P61160	711
P18031	Q9ULB5	711
Q9UHF4	Q14116	711
P43405	Q8WV28	711
Q9Y219	Q99466	711
Q9ULV1	Q9Y6F9	711
P13232	Q08334	711
P55283	P63267	711
Q9Y5H1	Q562R1	711
Q07889	P42701	711
P78504	Q8NES3	711
Q99665	P29353	711
P06241	Q9Y5G8	711
P68032	O60716	711
P68133	Q9UN73	711
Q14626	P14784	711
Q9Y219	Q04721	711
Q9HCU4	P16591	711
P18031	Q9H158	711
P06241	Q9Y5I1	711
Q14626	Q08334	711
P67870	Q9Y5E5	711
P67870	P22223	711
Q99665	P52333	711
Q96QU1	P60709	711
P62736	Q9Y5I3	711
Q9UN66	O60716	711
Q9UK08	P51828	711
P63261	Q9Y5H4	711
P62736	Q9Y5G8	711
Q9UK08	Q08462	711
Q14627	P14784	711
P29350	P20273	711
P00533	P55285	711
Q9UM47	Q9NYJ7	711
Q9H6Q3	P35568	711
Q8TDW7	Q15303	711
Q9Y5E3	P21860	711
P67870	Q9Y5H3	711
Q14116	P01589	711
Q9Y6N8	P61160	711
O14654	P01344	711
P28482	P05412	711
P35222	Q9Y5I2	711
P18031	Q9Y5I0	711
P12931	Q9Y5H4	711
P68133	Q9NPG4	711
O95206	P19784	711
Q92851	O95429	711
P04628	Q9ULW2	711
Q9Y5H8	P63267	711
Q9NYQ7	P00533	711
P68032	Q9UN71	711
P00533	Q9BYE9	711
P01374	P20333	711
Q969H0	Q04721	711
P68032	P55283	711
Q9Y219	P80370	711
Q9NRJ7	Q15303	711
P22301	P42336	711
P63267	Q9Y5E5	711
P06241	Q9NYQ7	711
P56703	Q9NPG1	711
Q14116	Q01344	711
P63267	P12830	711
Q9Y5F8	P21860	711
Q562R1	Q9Y5I3	711
P09544	Q9NPG1	711
P07948	P48736	711
P18031	P55291	711
P68032	Q9Y5F6	711
P67870	Q9Y5H4	711
P04626	Q96JQ0	711
P40189	Q07889	711
Q96QU1	P63267	711
P05231	P25025	711
Q13158	P19438	711
P04626	Q12864	711
Q13651	P14784	711
P55289	P04626	711
Q9Y5G3	P04626	711
O75084	O14904	711
P60568	P08887	711
P67870	Q9NPG4	711
Q9NRP7	P08151	711
Q9NR28	P98170	711
Q8NEV1	Q9Y5H9	711
Q13546	P78560	711
Q13546	Q12933	711
O60245	P19784	711
P22301	Q9H6Q3	711
P18031	P55283	711
P12931	Q96QU1	711
P67870	Q9NYQ6	711
Q92851	P20718	711
P18031	Q9BYE9	711
P62736	Q9UN72	711
P11717	Q9Y4H2	711
Q99558	O15111	711
Q562R1	Q96JP9	711
P68032	P55291	711
Q08174	P00533	711
P04626	Q9UN66	711
P12931	Q9Y5E5	711
Q562R1	Q9Y5I1	711
Q16659	P42224	711
P56704	Q9NPG1	711
Q9UN70	P68133	711
P17252	P78560	711
P22301	Q07889	711
P42685	Q9P2E7	711
P68133	Q14517	711
Q9Y5H5	P61160	711
P61160	Q9Y5F2	711
Q9UP38	Q93097	711
P68032	Q9Y5I4	711
P60709	Q9Y5H2	711
Q86UP0	P61160	711
P35222	O14905	711
P05231	P14784	711
P35568	P01308	711
P51828	P16520	711
P18031	Q9UN66	711
P28482	Q14765	711
O14733	P45984	711
Q14626	P60568	711
P05771	Q8WV28	711
P28482	Q8WYK2	711
P05112	Q13261	711
P62736	Q9UN73	711
Q9H251	O60716	711
P08887	P42336	711
P12931	Q13634	711
P67870	Q9Y6N8	711
P22223	P16591	711
P40189	Q13261	711
P63267	Q9Y5G6	711
P06241	Q9Y5F1	711
Q562R1	Q9BYE9	711
P63261	Q9NYQ7	711
Q9UP38	P35222	711
P55290	P21860	711
P61160	Q9Y5F1	711
P63261	P06241	711
P12931	P61160	711
P24723	P78560	711
P05231	Q9NPF7	711
P62736	Q9NYQ8	711
P18031	Q9Y5F6	711
Q9UN73	P42685	711
P18031	Q96QU1	711
Q9H6Q3	P05231	711
P35568	P20809	711
P67870	P62736	711
Q00653	P25963	711
Q9UN75	Q8NEV1	711
P55283	P60709	711
Q9Y5H4	Q8NEV1	711
Q13546	O00329	711
P68032	O60245	711
P42338	Q12933	711
Q9UN70	P21860	711
P22301	P25025	711
P68032	Q9BYE9	711
P00533	Q9UN71	711
P01583	Q01344	711
P60709	Q9UQB3	711
P05129	P78560	711
P63261	Q8TAB3	711
P06241	Q9NYQ8	711
Q9Y5H0	P16591	711
Q9Y5G2	P61160	711
Q03060	P27361	711
Q9Y5G2	Q15303	711
Q9HBE4	P14784	711
Q9UMX1	Q13635	711
P25963	O15111	711
P12931	Q9Y5G6	711
P06241	Q9Y5G5	711
P28482	P18848	711
P18031	Q9UN67	711
P55211	P98170	711
Q9Y4H2	P08069	711
P05112	Q07889	711
P55283	P19784	711
Q9UHF4	P13232	711
Q8WXG6	Q99683	711
P42338	P15391	711
Q9Y5I2	P61160	711
Q08334	P52333	711
Q9HCU4	P35222	711
Q9H159	Q9UQB3	711
Q07890	P25025	711
Q9ULV1	Q9H1J7	711
P18031	Q9Y5H2	711
Q14626	Q99665	711
P68133	Q9Y5I0	711
Q9Y219	Q8NES3	711
Q9UN75	P60709	711
P42685	O75309	711
Q16611	O95817	711
P63261	Q9Y5G2	711
Q9Y5H0	P21860	711
Q9UN73	Q9UQB3	711
Q14517	P42685	711
P28482	Q9UK32	711
Q9H6Q3	P05112	711
P67870	Q9Y5F9	711
O60716	O75309	711
P20809	P78552	711
Q92851	P42574	711
Q9UHF4	P40189	711
Q8NEV1	Q9Y5E5	711
P35222	O95206	711
P35568	P42336	711
Q9Y5F3	P16591	711
Q9Y5G7	P00533	711
P01374	Q13158	711
P78552	Q08334	711
P15248	P42336	711
P62736	Q9Y5H6	711
P06241	Q9BYE9	711
Q9UK32	Q13164	711
P05412	P01100	711
P35225	Q9UHF4	711
P19784	P33151	711
P12830	P21860	711
P00533	Q14517	711
P04626	Q9BZA7	711
O95206	Q15303	711
P22301	P14784	711
P12931	Q9Y5H9	711
Q14626	P13232	711
P12931	P33151	711
Q06187	P05771	711
P67870	P68032	711
P67870	Q9Y5H7	711
P78504	P78536	711
P56704	Q9ULW2	711
P04626	Q9UN71	711
P05231	P29353	711
P04626	Q9Y5H7	711
Q9Y5F3	Q15303	711
Q13634	Q8NEV1	711
Q07890	P05113	711
Q9H159	O60716	711
Q9Y5H3	P21860	711
Q13634	Q9UQB3	711
P00533	Q9ULB5	711
P68032	Q9Y5H3	711
Q9Y243	P29474	711
Q15303	O75309	711
P12931	Q9Y5E9	711
Q9HCU4	Q15303	711
P67870	P35222	711
Q9ULV1	Q9GZT5	711
O75084	O96014	711
P67870	Q9Y5E4	711
Q9Y5E7	P04626	711
P38405	P13945	711
P68032	Q9UN70	711
