protein1	protein2	score
9606.ENSP00000354111	9606.ENSP00000219548	601
9606.ENSP00000294117	9606.ENSP00000251337	601
9606.ENSP00000460070	9606.ENSP00000406723	601
9606.ENSP00000354952	9606.ENSP00000324318	601
9606.ENSP00000379458	9606.ENSP00000276927	601
9606.ENSP00000359385	9606.ENSP00000438788	601
9606.ENSP00000467024	9606.ENSP00000355865	601
9606.ENSP00000364519	9606.ENSP00000370984	601
9606.ENSP00000346671	9606.ENSP00000411825	601
9606.ENSP00000219919	9606.ENSP00000311449	601
9606.ENSP00000364550	9606.ENSP00000219905	601
9606.ENSP00000355865	9606.ENSP00000391211	601
9606.ENSP00000362649	9606.ENSP00000264819	601
9606.ENSP00000321711	9606.ENSP00000455308	601
9606.ENSP00000466090	9606.ENSP00000216341	601
9606.ENSP00000482486	9606.ENSP00000320949	601
9606.ENSP00000357881	9606.ENSP00000481091	601
9606.ENSP00000428281	9606.ENSP00000266551	601
9606.ENSP00000265094	9606.ENSP00000261965	601
9606.ENSP00000250113	9606.ENSP00000360034	601
9606.ENSP00000215730	9606.ENSP00000401435	601
9606.ENSP00000305556	9606.ENSP00000476145	601
9606.ENSP00000374455	9606.ENSP00000313050	601
9606.ENSP00000324806	9606.ENSP00000483825	601
9606.ENSP00000324806	9606.ENSP00000305769	601
9606.ENSP00000313007	9606.ENSP00000362300	601
9606.ENSP00000376287	9606.ENSP00000433560	601
9606.ENSP00000404705	9606.ENSP00000432481	601
9606.ENSP00000369424	9606.ENSP00000433205	601
9606.ENSP00000457728	9606.ENSP00000342538	601
9606.ENSP00000497733	9606.ENSP00000375986	601
9606.ENSP00000379144	9606.ENSP00000430493	601
9606.ENSP00000416951	9606.ENSP00000420195	601
9606.ENSP00000443291	9606.ENSP00000307958	601
9606.ENSP00000216071	9606.ENSP00000430432	601
9606.ENSP00000359206	9606.ENSP00000479617	601
9606.ENSP00000053867	9606.ENSP00000357633	601
9606.ENSP00000484479	9606.ENSP00000276927	601
9606.ENSP00000418661	9606.ENSP00000054950	601
9606.ENSP00000369465	9606.ENSP00000329967	601
9606.ENSP00000321239	9606.ENSP00000258149	601
9606.ENSP00000251968	9606.ENSP00000360475	601
9606.ENSP00000319096	9606.ENSP00000410862	601
9606.ENSP00000391249	9606.ENSP00000391311	601
9606.ENSP00000282185	9606.ENSP00000346437	601
9606.ENSP00000368856	9606.ENSP00000358635	601
9606.ENSP00000386156	9606.ENSP00000319240	601
9606.ENSP00000263277	9606.ENSP00000327116	601
9606.ENSP00000464893	9606.ENSP00000265339	601
9606.ENSP00000360034	9606.ENSP00000359506	601
9606.ENSP00000418915	9606.ENSP00000414095	601
9606.ENSP00000373905	9606.ENSP00000365745	601
9606.ENSP00000277458	9606.ENSP00000381984	601
9606.ENSP00000329200	9606.ENSP00000423276	601
9606.ENSP00000345837	9606.ENSP00000283131	601
9606.ENSP00000369889	9606.ENSP00000354960	601
9606.ENSP00000356694	9606.ENSP00000346839	601
9606.ENSP00000305133	9606.ENSP00000376808	601
9606.ENSP00000309555	9606.ENSP00000056233	601
9606.ENSP00000373706	9606.ENSP00000483236	601
9606.ENSP00000381213	9606.ENSP00000326649	601
9606.ENSP00000446215	9606.ENSP00000392678	601
9606.ENSP00000362131	9606.ENSP00000216297	601
9606.ENSP00000474725	9606.ENSP00000223321	601
9606.ENSP00000263934	9606.ENSP00000248975	601
9606.ENSP00000266744	9606.ENSP00000262965	601
9606.ENSP00000009530	9606.ENSP00000339398	601
9606.ENSP00000498104	9606.ENSP00000477613	601
9606.ENSP00000005386	9606.ENSP00000370625	601
9606.ENSP00000386226	9606.ENSP00000423820	601
9606.ENSP00000393453	9606.ENSP00000350574	601
9606.ENSP00000215832	9606.ENSP00000351342	601
9606.ENSP00000362300	9606.ENSP00000266987	601
9606.ENSP00000495360	9606.ENSP00000312987	601
9606.ENSP00000346148	9606.ENSP00000499422	601
9606.ENSP00000338796	9606.ENSP00000298181	601
9606.ENSP00000457421	9606.ENSP00000495360	601
9606.ENSP00000449328	9606.ENSP00000339145	602
9606.ENSP00000352288	9606.ENSP00000308461	602
9606.ENSP00000283882	9606.ENSP00000262518	602
9606.ENSP00000318914	9606.ENSP00000357336	602
9606.ENSP00000080059	9606.ENSP00000264335	602
9606.ENSP00000261402	9606.ENSP00000312185	602
9606.ENSP00000437659	9606.ENSP00000473391	602
9606.ENSP00000248139	9606.ENSP00000273480	602
9606.ENSP00000339659	9606.ENSP00000478763	602
9606.ENSP00000361930	9606.ENSP00000351908	602
9606.ENSP00000386226	9606.ENSP00000360922	602
9606.ENSP00000310205	9606.ENSP00000417748	602
9606.ENSP00000292614	9606.ENSP00000381984	602
9606.ENSP00000006658	9606.ENSP00000252711	602
9606.ENSP00000428184	9606.ENSP00000290354	602
9606.ENSP00000369126	9606.ENSP00000373647	602
9606.ENSP00000257749	9606.ENSP00000243440	602
9606.ENSP00000311224	9606.ENSP00000501092	602
9606.ENSP00000396673	9606.ENSP00000352021	602
9606.ENSP00000231668	9606.ENSP00000200135	602
9606.ENSP00000405330	9606.ENSP00000368632	602
9606.ENSP00000228872	9606.ENSP00000256443	602
9606.ENSP00000298317	9606.ENSP00000368389	602
9606.ENSP00000262518	9606.ENSP00000252542	602
9606.ENSP00000398610	9606.ENSP00000264908	602
9606.ENSP00000340305	9606.ENSP00000408292	602
9606.ENSP00000290341	9606.ENSP00000377681	602
9606.ENSP00000244020	9606.ENSP00000377262	602
9606.ENSP00000252951	9606.ENSP00000494708	602
9606.ENSP00000491377	9606.ENSP00000320324	602
9606.ENSP00000316042	9606.ENSP00000491215	602
9606.ENSP00000315006	9606.ENSP00000334037	602
9606.ENSP00000354522	9606.ENSP00000264331	602
9606.ENSP00000263776	9606.ENSP00000490726	602
9606.ENSP00000446007	9606.ENSP00000167588	602
9606.ENSP00000447730	9606.ENSP00000358529	602
9606.ENSP00000406463	9606.ENSP00000296266	602
9606.ENSP00000226004	9606.ENSP00000428112	602
9606.ENSP00000314067	9606.ENSP00000347464	602
9606.ENSP00000437125	9606.ENSP00000338019	602
9606.ENSP00000216802	9606.ENSP00000266087	602
9606.ENSP00000332973	9606.ENSP00000354547	602
9606.ENSP00000436786	9606.ENSP00000262506	602
9606.ENSP00000343818	9606.ENSP00000427550	602
9606.ENSP00000404121	9606.ENSP00000222247	602
9606.ENSP00000362774	9606.ENSP00000399797	602
9606.ENSP00000324124	9606.ENSP00000306123	602
9606.ENSP00000295119	9606.ENSP00000300145	602
9606.ENSP00000460274	9606.ENSP00000252085	602
9606.ENSP00000298767	9606.ENSP00000280377	602
9606.ENSP00000370625	9606.ENSP00000341289	602
9606.ENSP00000335153	9606.ENSP00000249064	602
9606.ENSP00000356782	9606.ENSP00000311579	602
9606.ENSP00000376224	9606.ENSP00000378306	602
9606.ENSP00000420840	9606.ENSP00000435300	602
9606.ENSP00000296518	9606.ENSP00000303570	602
9606.ENSP00000352295	9606.ENSP00000354251	602
9606.ENSP00000443292	9606.ENSP00000384625	602
9606.ENSP00000297857	9606.ENSP00000356357	602
9606.ENSP00000361626	9606.ENSP00000377486	602
9606.ENSP00000317331	9606.ENSP00000417175	602
9606.ENSP00000285814	9606.ENSP00000395772	602
9606.ENSP00000382177	9606.ENSP00000376297	602
9606.ENSP00000427123	9606.ENSP00000263246	602
9606.ENSP00000303192	9606.ENSP00000407586	602
9606.ENSP00000005386	9606.ENSP00000324124	602
9606.ENSP00000269305	9606.ENSP00000379904	602
9606.ENSP00000231524	9606.ENSP00000417291	602
9606.ENSP00000326804	9606.ENSP00000223321	602
9606.ENSP00000418379	9606.ENSP00000358854	602
9606.ENSP00000251871	9606.ENSP00000281928	602
9606.ENSP00000379621	9606.ENSP00000287152	602
9606.ENSP00000305005	9606.ENSP00000251268	602
9606.ENSP00000426909	9606.ENSP00000336783	602
9606.ENSP00000364742	9606.ENSP00000345206	602
9606.ENSP00000451129	9606.ENSP00000230640	602
9606.ENSP00000378784	9606.ENSP00000349640	602
9606.ENSP00000363559	9606.ENSP00000407323	602
9606.ENSP00000263401	9606.ENSP00000475915	602
9606.ENSP00000280684	9606.ENSP00000361667	602
9606.ENSP00000369784	9606.ENSP00000299300	602
9606.ENSP00000373657	9606.ENSP00000318374	602
9606.ENSP00000357461	9606.ENSP00000315602	602
9606.ENSP00000484105	9606.ENSP00000379181	602
9606.ENSP00000406490	9606.ENSP00000259008	602
9606.ENSP00000288014	9606.ENSP00000348565	602
9606.ENSP00000215659	9606.ENSP00000228820	602
9606.ENSP00000418447	9606.ENSP00000249344	602
9606.ENSP00000477841	9606.ENSP00000248598	602
9606.ENSP00000318016	9606.ENSP00000401010	602
9606.ENSP00000428259	9606.ENSP00000319052	602
9606.ENSP00000434614	9606.ENSP00000285697	602
9606.ENSP00000496422	9606.ENSP00000272203	602
9606.ENSP00000255641	9606.ENSP00000401018	602
9606.ENSP00000418379	9606.ENSP00000370193	602
9606.ENSP00000361926	9606.ENSP00000364711	602
9606.ENSP00000384109	9606.ENSP00000356814	602
9606.ENSP00000396673	9606.ENSP00000377944	602
9606.ENSP00000357928	9606.ENSP00000219281	602
9606.ENSP00000309031	9606.ENSP00000261942	602
9606.ENSP00000370222	9606.ENSP00000431459	602
9606.ENSP00000217086	9606.ENSP00000256429	602
9606.ENSP00000335193	9606.ENSP00000301281	602
9606.ENSP00000427772	9606.ENSP00000295797	602
9606.ENSP00000367050	9606.ENSP00000368959	602
9606.ENSP00000489597	9606.ENSP00000283646	602
9606.ENSP00000413606	9606.ENSP00000264908	602
9606.ENSP00000380982	9606.ENSP00000418221	602
9606.ENSP00000292314	9606.ENSP00000402653	602
9606.ENSP00000356972	9606.ENSP00000358272	602
9606.ENSP00000255305	9606.ENSP00000356515	602
9606.ENSP00000352069	9606.ENSP00000343412	602
9606.ENSP00000345731	9606.ENSP00000363480	602
9606.ENSP00000359575	9606.ENSP00000495564	602
9606.ENSP00000307297	9606.ENSP00000361932	602
9606.ENSP00000356515	9606.ENSP00000354923	602
9606.ENSP00000277458	9606.ENSP00000292614	602
9606.ENSP00000254810	9606.ENSP00000362592	602
9606.ENSP00000358501	9606.ENSP00000336693	602
9606.ENSP00000373657	9606.ENSP00000337632	602
9606.ENSP00000376297	9606.ENSP00000411099	602
9606.ENSP00000351422	9606.ENSP00000264639	602
9606.ENSP00000381293	9606.ENSP00000306817	603
9606.ENSP00000362649	9606.ENSP00000254325	603
9606.ENSP00000355500	9606.ENSP00000403888	603
9606.ENSP00000271764	9606.ENSP00000308548	603
9606.ENSP00000256429	9606.ENSP00000358904	603
9606.ENSP00000303315	9606.ENSP00000267569	603
9606.ENSP00000416799	9606.ENSP00000248598	603
9606.ENSP00000256442	9606.ENSP00000410561	603
9606.ENSP00000410964	9606.ENSP00000320508	603
9606.ENSP00000347324	9606.ENSP00000360522	603
9606.ENSP00000264718	9606.ENSP00000302478	603
9606.ENSP00000416250	9606.ENSP00000365596	603
9606.ENSP00000444136	9606.ENSP00000370625	603
9606.ENSP00000500990	9606.ENSP00000381531	603
9606.ENSP00000316114	9606.ENSP00000370193	603
9606.ENSP00000261692	9606.ENSP00000323183	603
9606.ENSP00000354837	9606.ENSP00000371267	603
9606.ENSP00000381382	9606.ENSP00000268679	603
9606.ENSP00000354772	9606.ENSP00000267202	603
9606.ENSP00000302801	9606.ENSP00000257347	603
9606.ENSP00000457411	9606.ENSP00000340329	603
9606.ENSP00000378505	9606.ENSP00000346634	603
9606.ENSP00000483236	9606.ENSP00000382423	603
9606.ENSP00000264110	9606.ENSP00000310170	603
9606.ENSP00000360464	9606.ENSP00000413150	603
9606.ENSP00000356669	9606.ENSP00000399797	603
9606.ENSP00000377807	9606.ENSP00000221138	603
9606.ENSP00000372023	9606.ENSP00000215832	603
9606.ENSP00000293872	9606.ENSP00000378505	603
9606.ENSP00000307853	9606.ENSP00000251303	603
9606.ENSP00000341779	9606.ENSP00000308318	603
9606.ENSP00000353098	9606.ENSP00000368164	603
9606.ENSP00000289788	9606.ENSP00000472802	603
9606.ENSP00000357118	9606.ENSP00000380759	603
9606.ENSP00000366410	9606.ENSP00000360532	603
9606.ENSP00000409879	9606.ENSP00000440832	603
9606.ENSP00000479910	9606.ENSP00000264110	603
9606.ENSP00000263253	9606.ENSP00000389377	603
9606.ENSP00000355865	9606.ENSP00000388806	603
9606.ENSP00000360922	9606.ENSP00000353920	603
9606.ENSP00000326110	9606.ENSP00000326817	603
9606.ENSP00000284981	9606.ENSP00000311032	603
9606.ENSP00000363313	9606.ENSP00000494831	603
9606.ENSP00000326806	9606.ENSP00000247461	603
9606.ENSP00000501277	9606.ENSP00000360811	603
9606.ENSP00000387176	9606.ENSP00000445868	603
9606.ENSP00000424896	9606.ENSP00000282003	603
9606.ENSP00000297135	9606.ENSP00000370984	603
9606.ENSP00000369424	9606.ENSP00000323183	603
9606.ENSP00000364589	9606.ENSP00000441543	603
9606.ENSP00000430432	9606.ENSP00000496168	603
9606.ENSP00000266735	9606.ENSP00000308000	603
9606.ENSP00000340883	9606.ENSP00000333012	603
9606.ENSP00000359095	9606.ENSP00000283629	603
9606.ENSP00000283131	9606.ENSP00000360162	603
9606.ENSP00000378792	9606.ENSP00000269973	603
9606.ENSP00000326022	9606.ENSP00000428698	603
9606.ENSP00000317123	9606.ENSP00000378284	603
9606.ENSP00000354621	9606.ENSP00000414147	603
9606.ENSP00000489648	9606.ENSP00000267202	603
9606.ENSP00000378760	9606.ENSP00000356641	603
9606.ENSP00000225983	9606.ENSP00000248975	603
9606.ENSP00000202017	9606.ENSP00000380904	603
9606.ENSP00000378284	9606.ENSP00000491215	603
9606.ENSP00000350249	9606.ENSP00000313420	603
9606.ENSP00000246635	9606.ENSP00000355923	603
9606.ENSP00000377700	9606.ENSP00000380159	603
9606.ENSP00000326598	9606.ENSP00000279036	603
9606.ENSP00000399797	9606.ENSP00000220592	603
9606.ENSP00000366182	9606.ENSP00000265354	603
9606.ENSP00000362107	9606.ENSP00000265872	603
9606.ENSP00000348215	9606.ENSP00000349436	603
9606.ENSP00000299259	9606.ENSP00000316496	603
9606.ENSP00000463559	9606.ENSP00000295491	603
9606.ENSP00000286548	9606.ENSP00000325941	603
9606.ENSP00000229330	9606.ENSP00000337088	603
9606.ENSP00000364397	9606.ENSP00000419782	603
9606.ENSP00000335203	9606.ENSP00000358737	603
9606.ENSP00000245919	9606.ENSP00000264110	603
9606.ENSP00000351141	9606.ENSP00000331614	603
9606.ENSP00000327077	9606.ENSP00000242591	603
9606.ENSP00000318297	9606.ENSP00000368459	603
9606.ENSP00000333896	9606.ENSP00000365162	603
9606.ENSP00000410446	9606.ENSP00000357122	603
9606.ENSP00000270061	9606.ENSP00000362717	603
9606.ENSP00000310520	9606.ENSP00000251303	603
9606.ENSP00000359151	9606.ENSP00000357535	603
9606.ENSP00000340279	9606.ENSP00000327077	603
9606.ENSP00000349722	9606.ENSP00000477613	603
9606.ENSP00000265062	9606.ENSP00000299138	603
9606.ENSP00000429986	9606.ENSP00000295900	603
9606.ENSP00000379773	9606.ENSP00000217169	603
9606.ENSP00000380713	9606.ENSP00000341779	603
9606.ENSP00000349168	9606.ENSP00000221419	603
9606.ENSP00000358824	9606.ENSP00000263672	603
9606.ENSP00000435210	9606.ENSP00000378505	603
9606.ENSP00000481038	9606.ENSP00000308149	603
9606.ENSP00000351100	9606.ENSP00000455106	603
9606.ENSP00000345096	9606.ENSP00000286918	603
9606.ENSP00000426909	9606.ENSP00000331019	603
9606.ENSP00000354947	9606.ENSP00000481893	603
9606.ENSP00000360922	9606.ENSP00000341885	603
9606.ENSP00000356669	9606.ENSP00000494040	603
9606.ENSP00000354739	9606.ENSP00000410769	603
9606.ENSP00000358262	9606.ENSP00000285021	603
9606.ENSP00000300134	9606.ENSP00000386660	603
9606.ENSP00000356967	9606.ENSP00000216034	603
9606.ENSP00000398181	9606.ENSP00000313833	603
9606.ENSP00000358022	9606.ENSP00000323867	603
9606.ENSP00000429243	9606.ENSP00000251143	603
9606.ENSP00000369915	9606.ENSP00000339109	603
9606.ENSP00000362649	9606.ENSP00000370624	603
9606.ENSP00000418232	9606.ENSP00000222254	603
9606.ENSP00000341826	9606.ENSP00000467423	603
9606.ENSP00000276449	9606.ENSP00000347358	603
9606.ENSP00000342778	9606.ENSP00000422626	603
9606.ENSP00000346151	9606.ENSP00000358301	603
9606.ENSP00000368970	9606.ENSP00000363019	603
9606.ENSP00000477563	9606.ENSP00000365817	603
9606.ENSP00000385746	9606.ENSP00000313454	603
9606.ENSP00000363492	9606.ENSP00000447300	603
9606.ENSP00000386541	9606.ENSP00000259335	603
9606.ENSP00000349124	9606.ENSP00000356541	603
9606.ENSP00000353379	9606.ENSP00000410943	603
9606.ENSP00000464359	9606.ENSP00000446955	603
9606.ENSP00000371897	9606.ENSP00000400175	603
9606.ENSP00000363228	9606.ENSP00000346986	603
9606.ENSP00000310928	9606.ENSP00000356150	603
9606.ENSP00000262741	9606.ENSP00000351591	603
9606.ENSP00000457723	9606.ENSP00000472998	603
9606.ENSP00000223641	9606.ENSP00000402346	603
9606.ENSP00000335677	9606.ENSP00000309555	603
9606.ENSP00000220853	9606.ENSP00000333984	603
9606.ENSP00000306614	9606.ENSP00000449386	603
9606.ENSP00000407586	9606.ENSP00000233575	603
9606.ENSP00000262746	9606.ENSP00000265462	603
9606.ENSP00000371397	9606.ENSP00000164133	603
9606.ENSP00000307129	9606.ENSP00000386563	603
9606.ENSP00000493712	9606.ENSP00000317636	603
9606.ENSP00000358374	9606.ENSP00000446093	603
9606.ENSP00000013070	9606.ENSP00000352252	603
9606.ENSP00000360688	9606.ENSP00000446093	603
9606.ENSP00000316042	9606.ENSP00000359645	603
9606.ENSP00000352420	9606.ENSP00000262435	604
9606.ENSP00000352676	9606.ENSP00000375777	604
9606.ENSP00000083182	9606.ENSP00000414095	604
9606.ENSP00000280154	9606.ENSP00000497641	604
9606.ENSP00000294339	9606.ENSP00000367972	604
9606.ENSP00000222402	9606.ENSP00000262843	604
9606.ENSP00000424198	9606.ENSP00000358921	604
9606.ENSP00000478059	9606.ENSP00000364721	604
9606.ENSP00000361597	9606.ENSP00000358854	604
9606.ENSP00000371133	9606.ENSP00000389182	604
9606.ENSP00000498330	9606.ENSP00000378306	604
9606.ENSP00000238994	9606.ENSP00000378769	604
9606.ENSP00000365016	9606.ENSP00000496577	604
9606.ENSP00000277458	9606.ENSP00000476948	604
9606.ENSP00000352676	9606.ENSP00000160373	604
9606.ENSP00000482620	9606.ENSP00000262305	604
9606.ENSP00000304895	9606.ENSP00000496577	604
9606.ENSP00000390783	9606.ENSP00000222547	604
9606.ENSP00000300738	9606.ENSP00000222219	604
9606.ENSP00000357928	9606.ENSP00000402653	604
9606.ENSP00000253719	9606.ENSP00000236671	604
9606.ENSP00000384433	9606.ENSP00000370803	604
9606.ENSP00000362133	9606.ENSP00000215730	604
9606.ENSP00000258729	9606.ENSP00000360922	604
9606.ENSP00000266037	9606.ENSP00000290246	604
9606.ENSP00000253023	9606.ENSP00000268717	604
9606.ENSP00000351908	9606.ENSP00000496577	604
9606.ENSP00000362931	9606.ENSP00000313422	604
9606.ENSP00000360577	9606.ENSP00000450909	604
9606.ENSP00000331845	9606.ENSP00000221138	604
9606.ENSP00000352676	9606.ENSP00000358810	604
9606.ENSP00000313881	9606.ENSP00000363019	604
9606.ENSP00000361930	9606.ENSP00000377665	604
9606.ENSP00000422626	9606.ENSP00000242351	604
9606.ENSP00000324806	9606.ENSP00000380878	604
9606.ENSP00000361635	9606.ENSP00000399457	604
9606.ENSP00000375711	9606.ENSP00000451828	604
9606.ENSP00000220509	9606.ENSP00000352510	604
9606.ENSP00000306330	9606.ENSP00000219476	604
9606.ENSP00000431284	9606.ENSP00000338207	604
9606.ENSP00000272638	9606.ENSP00000410294	604
9606.ENSP00000352676	9606.ENSP00000271277	604
9606.ENSP00000225512	9606.ENSP00000284523	604
9606.ENSP00000352676	9606.ENSP00000350071	604
9606.ENSP00000435460	9606.ENSP00000315190	604
9606.ENSP00000378350	9606.ENSP00000471299	604
9606.ENSP00000470262	9606.ENSP00000363270	604
9606.ENSP00000446184	9606.ENSP00000366828	604
9606.ENSP00000264414	9606.ENSP00000431186	604
9606.ENSP00000305714	9606.ENSP00000350630	604
9606.ENSP00000466134	9606.ENSP00000247461	604
9606.ENSP00000430684	9606.ENSP00000394227	604
9606.ENSP00000223641	9606.ENSP00000275493	604
9606.ENSP00000299300	9606.ENSP00000259467	604
9606.ENSP00000261600	9606.ENSP00000357679	604
9606.ENSP00000306220	9606.ENSP00000330945	604
9606.ENSP00000362774	9606.ENSP00000258091	604
9606.ENSP00000246548	9606.ENSP00000244751	604
9606.ENSP00000335153	9606.ENSP00000430684	604
9606.ENSP00000472929	9606.ENSP00000496577	604
9606.ENSP00000358151	9606.ENSP00000395535	604
9606.ENSP00000377958	9606.ENSP00000392549	604
9606.ENSP00000483236	9606.ENSP00000385571	604
9606.ENSP00000280326	9606.ENSP00000494750	604
9606.ENSP00000369465	9606.ENSP00000351206	604
9606.ENSP00000243903	9606.ENSP00000349640	604
9606.ENSP00000355421	9606.ENSP00000497178	604
9606.ENSP00000455785	9606.ENSP00000324204	604
9606.ENSP00000379051	9606.ENSP00000369411	604
9606.ENSP00000272317	9606.ENSP00000360266	604
9606.ENSP00000339834	9606.ENSP00000400591	604
9606.ENSP00000352676	9606.ENSP00000263918	604
9606.ENSP00000338019	9606.ENSP00000417418	604
9606.ENSP00000216106	9606.ENSP00000360162	604
9606.ENSP00000295119	9606.ENSP00000221200	604
9606.ENSP00000297185	9606.ENSP00000233893	604
9606.ENSP00000266557	9606.ENSP00000395294	604
9606.ENSP00000371858	9606.ENSP00000264279	604
9606.ENSP00000299163	9606.ENSP00000445622	604
9606.ENSP00000301459	9606.ENSP00000371133	604
9606.ENSP00000340329	9606.ENSP00000350170	604
9606.ENSP00000324741	9606.ENSP00000392495	604
9606.ENSP00000355013	9606.ENSP00000217244	604
9606.ENSP00000225171	9606.ENSP00000329093	604
9606.ENSP00000267569	9606.ENSP00000360266	604
9606.ENSP00000363641	9606.ENSP00000275493	604
9606.ENSP00000382628	9606.ENSP00000332791	604
9606.ENSP00000352069	9606.ENSP00000253814	604
9606.ENSP00000369895	9606.ENSP00000400591	604
9606.ENSP00000269385	9606.ENSP00000367705	604
9606.ENSP00000307004	9606.ENSP00000362352	604
9606.ENSP00000254480	9606.ENSP00000383042	604
9606.ENSP00000445306	9606.ENSP00000286371	604
9606.ENSP00000358770	9606.ENSP00000377245	604
9606.ENSP00000385990	9606.ENSP00000341826	604
9606.ENSP00000262302	9606.ENSP00000344829	604
9606.ENSP00000269919	9606.ENSP00000370975	604
9606.ENSP00000410242	9606.ENSP00000356669	604
9606.ENSP00000360025	9606.ENSP00000408910	604
9606.ENSP00000317691	9606.ENSP00000433071	604
9606.ENSP00000285021	9606.ENSP00000218348	604
