protein1	protein2	score
O60716	Q9HBT6	711
Q9BZA7	P63261	711
P27361	P05412	711
P35222	Q9Y5I2	711
Q562R1	Q9HC56	711
Q9UM47	Q9UBG7	711
O14920	P17252	711
Q12864	P18031	711
P68133	P55289	711
P05129	O15111	711
Q9Y5E9	P12931	711
P63261	P12931	711
Q9UJ99	P18031	711
P21860	O95206	711
Q9HCL0	O60716	711
Q9UP38	P56706	711
Q9BYE9	Q9UQB3	711
P63261	Q9Y5E5	711
P26951	P13232	711
P05113	Q9Y4H2	711
Q9Y5F6	P06241	711
P68032	Q9HCU4	711
Q969H0	Q9UM47	711
P10071	Q13635	711
Q9HCL0	P61160	711
Q05655	Q06187	711
Q9UN70	P06241	711
P19784	P12830	711
P15248	Q01344	711
P78560	P17252	711
Q9UHF4	P14784	711
Q9GZT5	O75084	711
Q9BYE9	P62736	711
P24723	Q13546	711
Q04721	P78504	711
Q9NPG4	P16591	711
Q07889	P25025	711
Q9H1J5	Q9NPG1	711
P21860	Q9UN74	711
P04626	Q9Y5F7	711
P06241	P55285	711
Q14765	Q16659	711
Q562R1	Q9Y5E8	711
Q9H6Q3	P24394	711
Q9NR28	Q13489	711
O14905	Q9ULW2	711
Q86X95	Q9UBG7	711
O75309	P42685	711
Q13233	O14733	711
Q562R1	Q9UN66	711
P42685	Q9Y5H9	711
Q9UHF4	Q08334	711
P18031	Q9Y5I2	711
P62736	Q96JQ0	711
O00744	O00144	711
P68032	Q9UQB3	711
P26951	P25025	711
P28482	Q9HBH9	711
P01308	P35568	711
P42701	Q07890	711
P52333	Q14116	711
Q9Y5H1	O60716	711
Q9UN70	Q8NEV1	711
Q12864	P35222	711
Q9Y5I2	P12931	711
P42338	P22301	711
P13232	Q08334	711
Q9Y5F8	P61160	711
Q13261	Q9Y4H2	711
Q8NEV1	O60330	711
Q96JQ0	P12931	711
P29353	P13232	711
Q14573	P62993	711
Q15628	Q04759	711
Q9UM47	Q06330	711
P04626	Q9Y5F6	711
Q562R1	Q9Y5H2	711
P08887	P42336	711
Q9Y5H7	P63267	711
P22301	Q9Y4H2	711
P16591	P55289	711
P40933	Q13651	711
Q07889	Q01344	711
P25024	P14784	711
Q9Y5H2	P67870	711
Q9H1J5	Q13467	711
Q14332	O14904	711
P35222	Q9Y5H9	711
P05231	Q9Y4H2	711
P42338	P08887	711
P25025	P05113	711
Q08174	P12931	711
Q05655	P78560	711
P08887	P05112	711
O60716	Q9Y5G2	711
P15248	Q9NPF7	711
P52333	Q14626	711
P01112	Q06187	711
Q9NYJ7	Q8NES3	711
P16591	Q9Y5I2	711
Q9H159	P67870	711
P63267	Q86UP0	711
P63267	Q9Y5H4	711
Q9HC56	P61160	711
P61160	P19022	711
P61160	Q9UN72	711
Q8TDW7	P62736	711
P42701	P60568	711
P40189	P14784	711
Q15628	O95819	711
P35222	Q9Y5F0	711
Q13164	P41970	711
P00533	Q9P2E7	711
P12931	P55289	711
O00144	P04628	711
P10145	P40189	711
P16591	Q9UN73	711
P15056	P01111	711
P42685	Q9Y5G2	711
P40933	Q9Y4H2	711
P21860	P62736	711
Q9Y5E8	P61160	711
Q9Y5E8	P12931	711
P20809	Q14627	711
Q96JP9	O60716	711
Q9HC56	P00533	711
Q9Y5E3	P19784	711
Q562R1	Q9Y5G7	711
Q9Y5H7	P68032	711
P21860	Q9NYQ7	711
P35222	P12931	711
P29353	P01111	711
Q16611	O43521	711
Q9ULB4	P16591	711
P00533	Q9Y5G6	711
Q12864	P06241	711
Q8NES3	P78504	711
O14920	P05771	711
P35222	Q96JQ0	711
P63267	P42685	711
Q562R1	P12931	711
P68032	Q9ULB5	711
P04626	Q8TAB3	711
P15498	P15153	711
Q562R1	Q9Y5E3	711
Q562R1	Q9Y5H3	711
Q13261	P35568	711
Q9Y6F9	Q9NPG1	711
P45983	P01100	711
P68032	O60330	711
P00533	Q9Y5H8	711
Q562R1	Q9Y5E5	711
P55287	O60716	711
Q9BYE9	P42685	711
Q562R1	Q9BZA7	711
P19784	Q9Y5E7	711
Q9ULV1	P56704	711
Q99466	P78504	711
Q9Y5F1	P68133	711
P55283	Q9UQB3	711
Q9Y5H3	P21860	711
P10145	Q01344	711
P42685	Q9ULB4	711
P01589	Q14116	711
P04626	Q9Y5E8	711
P46531	P80370	711
Q9Y5F6	P60709	711
Q14765	Q13164	711
Q86UP0	O60716	711
O60716	Q9Y5H4	711
P19784	Q9Y5E6	711
Q9Y5E3	P16591	711
P05231	P35568	711
Q9Y5H6	Q8NEV1	711
P15248	Q14627	711
Q15303	P60709	711
P04626	Q9UJ99	711
Q9UP38	Q9H1J7	711
P05112	P24394	711
P06241	Q9Y5H8	711
Q9ULB4	O60716	711
Q9BYE9	P18031	711
P14784	Q9Y4H2	711
P51812	Q13164	711
Q04721	Q9NR61	711
Q9NYJ7	O00587	711
P21860	Q9Y5H8	711
P19784	P22223	711
P42336	P15391	711
P04626	Q9NYQ7	711
Q9Y5F8	Q9UQB3	711
P06241	Q9HBT6	711
P42685	Q9Y5H0	711
Q9Y5I4	P16591	711
P21860	P12830	711
P10145	P52333	711
Q9HCL0	P35222	711
P16591	Q9Y5E7	711
Q14517	P63261	711
Q86UP0	Q9UQB3	711
Q9Y5H4	Q9UQB3	711
Q06643	P19438	711
P31751	P42336	711
Q9HCU4	P19784	711
Q9UN70	O60716	711
P63261	P06241	711
O95071	Q9UMX1	711
Q15628	Q14790	711
Q9Y5F6	O60716	711
Q9Y5H7	P62736	711
P04628	Q9H461	711
P67870	O95206	711
O75309	P62736	711
Q9Y5H1	P63267	711
P62736	O60330	711
Q9Y5F6	P61160	711
Q9H6Q3	P25025	711
P68032	Q9H251	711
Q15303	Q9ULB5	711
Q9Y5F6	P12931	711
P13232	P08887	711
Q92542	P49768	711
P27361	P15336	711
Q96JP9	P18031	711
Q9Y5G8	P60709	711
Q9Y243	O43524	711
P60568	Q9H6Q3	711
O00744	Q13467	711
P04626	Q9Y5I2	711
P42685	Q9Y5E7	711
Q8NEV1	Q9ULB5	711
Q9Y5E3	P62736	711
Q9Y5G6	P19784	711
Q9Y5F1	P16591	711
P29353	P25025	711
Q562R1	Q9P2E7	711
P35222	O14904	711
P40189	P15248	711
P01112	Q02750	711
Q9UHF4	P60568	711
Q9Y4H2	P78552	711
Q9NYQ6	Q8NEV1	711
P31749	O00329	711
P16591	P07947	711
Q9Y5H2	P21860	711
Q9H251	P60709	711
Q8TAB3	P16591	711
P01589	Q9H6Q3	711
Q9Y5G5	P06241	711
Q9H461	O14904	711
Q92585	P46531	711
P10071	P31321	711
P60568	P52333	711
P68133	Q9Y5E2	711
P68032	Q9UN66	711
P63267	Q9Y5G5	711
Q16659	Q15418	711
P55283	P12931	711
P05113	P35568	711
Q9HCU4	P16591	711
Q93098	Q9NPG1	711
Q8WXG6	P01375	711
Q9Y5F9	P35222	711
Q9H1J7	O60353	711
Q06187	P01111	711
P68032	Q96JP9	711
P01583	Q9Y4H2	711
Q07889	Q9Y4H2	711
Q04759	Q13546	711
P35222	Q9ULW2	711
P12931	P33151	711
P61160	Q86UP0	711
P61160	Q9Y5H4	711
Q9UN67	P67870	711
P12931	Q9Y6N8	711
Q9NPG4	Q9UQB3	711
P61160	Q9Y5E5	711
P62736	Q9UN73	711
Q562R1	Q9UQB3	711
P52333	Q14627	711
Q9BZA7	Q9UQB3	711
P21860	Q9UN67	711
P31749	O14920	711
Q15303	Q9Y5H6	711
Q96JP9	Q8NEV1	711
O75309	P16591	711
Q9Y5H1	P06241	711
Q562R1	Q9UN74	711
Q12864	Q562R1	711
Q9UN74	P67870	711
P51828	P38405	711
Q15303	Q8TAB3	711
P31751	P48736	711
Q9NYQ7	P60709	711
P11831	P49137	711
Q9Y5F1	P62736	711
P68133	Q9Y5I2	711
Q93097	Q9ULW2	711
Q9H6Q3	Q13261	711
Q9HBE4	Q13651	711
P63261	Q9HBT6	711
Q9Y5F2	P35222	711
Q9Y5F7	P62736	711
P68032	Q9Y5F2	711
O00144	O00755	711
P26951	P05113	711
P62736	Q9Y5F0	711
P67870	Q9NYQ8	711
Q562R1	O75309	711
O60716	Q9Y5F0	711
Q14517	P21860	711
P68032	Q9HC56	711
P40189	P22301	711
P40933	P35568	711
Q96JP9	P61160	711
Q99941	P28482	711
Q9Y5E8	O60716	711
Q15303	Q9Y5G8	711
Q9P2E7	P62736	711
P28324	Q8TD08	711
P21860	Q9Y5E5	711
Q9Y5F2	P06241	711
P55291	P18031	711
Q9UQB3	P55290	711
Q8NEV1	Q86UP0	711
Q8NEV1	Q9Y5H4	711
Q99665	Q14626	711
Q8WV28	P52735	711
P55286	P68133	711
P50591	O00220	711
P60709	Q9Y5I2	711
Q9Y5F9	P12931	711
P18031	Q9Y5F3	711
Q9BYE9	P19784	711
Q15303	Q86UP0	711
P55286	Q9UQB3	711
P68032	Q9NYQ7	711
Q9HC56	O60716	711
Q15303	Q9Y5H4	711
Q9H1J7	Q9ULW2	711
P56703	Q14332	711
P08887	Q07890	711
Q13546	P01374	711
P40189	P01583	711
P14784	P20809	711
Q14517	P00533	711
P19784	Q9ULB5	711
P10145	P42338	711
P15248	P78552	711
P62736	Q9NYQ8	711
Q9UN70	Q562R1	711
P42685	Q9UN73	711
P35222	Q9H159	711
P67870	Q9Y5H8	711
Q15465	P10071	711
P68133	O95206	711
Q9NYQ6	P61160	711
Q562R1	O60330	711
Q9UJ99	P35222	711
Q9Y5F7	P16591	711
P62993	P05771	711
P63267	Q9NYQ8	711
P26951	P22301	711
P42336	P78552	711
Q14790	P78560	711
P04626	P55289	711
Q9GZT5	Q14332	711
P04626	P22223	711
P63267	Q9HC56	711
Q9Y5F6	Q8NEV1	711
Q07812	Q07817	711
Q9UN66	P06241	711
Q9Y5H1	P00533	711
P04626	Q96JP9	711
Q9Y5H7	P16591	711
P35222	Q13634	711
P63267	P55289	711
Q9ULV1	P56705	711
Q9ULB5	P12931	711
P01308	O14654	711
Q07889	P62993	711
P27361	P36507	711
P16591	P63261	711
P51828	O14610	711
O60245	P62736	711
Q15628	Q02156	711
Q07889	Q14573	711
P21860	Q8N6Y1	711
O00144	Q9GZT5	711
P63267	Q9Y5E8	711
Q8TAB3	P35222	711
P01589	P05112	711
Q9Y5G7	P42685	711
Q93097	Q9NPG1	711
Q9NYQ6	P62736	711
Q15303	Q9Y5G3	711
P42701	Q9Y4H2	711
P63267	P35222	711
Q08174	P18031	711
P21860	Q9HBT6	711
P68133	Q9UN73	711
P35222	O75084	711
Q05655	O15111	711
Q13635	Q9NRP7	711
P68133	P06241	711
P06241	P12830	711
Q9Y219	P78504	711
P08151	Q9NRP7	711
Q9H461	O00755	711
P21860	P68133	711
O14775	Q08462	711
Q9UQB3	Q9Y5E2	711
Q15303	P35222	711
Q9Y5G7	P18031	711
Q9Y243	P49841	711
P01112	Q8WV28	711
P40933	P52333	711
Q562R1	Q9NYQ8	711
P60709	Q9H158	711
Q12933	Q8IVH8	711
Q9Y5F7	P68133	711
P99999	O14727	711
Q9Y5I1	P60709	711
Q14332	P56704	711
P40933	Q9UHF4	711
P00533	P55289	711
Q9Y5E3	P18031	711
P42685	Q9HBT6	711
Q9BYC5	P46531	711
Q15628	Q8IVH8	711
P21860	Q9Y5G8	711
Q13651	Q14116	711
Q9Y5G8	Q9UQB3	711
Q9Y219	Q9NYJ7	711
P40933	Q9H6Q3	711
P22301	Q9NPF7	711
P13232	Q13651	711
P42701	Q9UHF4	711
P01583	P78552	711
Q9Y5G6	P18031	711
Q9UBI6	P13945	711
Q9H251	P61160	711
P61160	Q9HBT6	711
P19784	P60709	711
Q99665	P52333	711
Q99665	Q14116	711
P05112	P35568	711
Q96JP9	P19784	711
P40933	P29353	711
Q562R1	Q9Y5H0	711
Q9H1J7	O75084	711
Q04721	Q969H0	711
P14784	Q14116	711
P04626	Q9ULB4	711
Q16659	P01106	711
P04626	P68133	711
P61160	Q9Y5G3	711
P04626	P12830	711
Q99665	Q9UHF4	711
Q07889	Q9NPF7	711
Q9H251	P16591	711
Q9UBV4	Q9ULW2	711
P01100	Q15418	711
P01112	P04049	711
P45985	P45984	711
Q9Y5E3	P68133	711
Q15303	Q9HCL0	711
P68032	Q9Y5F1	711
Q9Y5F9	Q8NEV1	711
P10145	P26951	711
Q8NEV1	Q8N6Y1	711
Q9Y5H9	P60709	711
Q9H1J7	Q9H461	711
P19784	P55287	711
Q8NEV1	Q9UN71	711
P62736	O60716	711
Q13158	P19438	711
P29353	Q9H6Q3	711
Q9H159	O60716	711
Q9UP38	O00744	711
Q12864	P68032	711
P51812	P01100	711
Q05655	P16885	711
Q8NEV1	P19022	711
P63267	Q9Y5F6	711
Q9HC56	Q8NEV1	711
Q8NEV1	Q9UN72	711
P42574	Q14790	711
P35222	P56703	711
P68032	Q9Y5G2	711
P05113	Q13651	711
Q9P2E7	P67870	711
Q9UN73	P12931	711
Q9Y2U5	P63000	711
P25024	P42336	711
P14616	Q9Y4H2	711
P63267	Q9Y5H8	711
P40189	Q13651	711
P42701	P42338	711
Q9UK08	P13945	711
P01375	P19438	711
Q06643	Q13546	711
Q9Y5I1	Q9UQB3	711
Q13546	P05771	711
P19784	Q9Y5E4	711
P68133	P33151	711
P28482	P19419	711
P52333	P52630	711
Q9BYE9	P60709	711
P68032	Q9Y5H9	711
P00533	P55285	711
P06241	Q9Y5G3	711
P55291	P35222	711
P21860	Q9Y5G3	711
Q9ULV1	O96014	711
Q9P2E7	P18031	711
Q9Y5E4	P06241	711
P12931	Q9Y5E2	711
P61160	O60330	711
Q9Y5F8	Q8NEV1	711
P42685	P68133	711
Q9Y5I0	P18031	711
P63267	P33151	711
O15111	P25963	711
P68032	Q9BYE9	711
Q9ULB4	P68133	711
P51828	P16520	711
P40933	P01589	711
P16885	P05771	711
P35222	Q9H461	711
Q562R1	Q9NYQ7	711
Q12841	Q9H461	711
Q04721	O00587	711
P18031	P55289	711
P52333	P05231	711
P35222	O60330	711
P00533	Q9ULB4	711
P01583	Q01344	711
P26951	Q07889	711
Q15303	Q9Y5E9	711
Q9Y5I3	P68133	711
Q9UP38	O14904	711
Q9Y5G2	P60709	711
Q9ULV1	P41221	711
Q9Y5H1	P68032	711
P10145	P25024	711
P19784	Q9Y5E2	711
P21860	Q13634	711
P35222	Q9Y5F3	711
O00587	P80370	711
Q9Y5F9	P68133	711
P31749	P49841	711
P01583	Q14626	711
P51828	P63218	711
P68032	Q9Y5F3	711
Q9Y219	Q9NR61	711
Q562R1	Q96QU1	711
O15111	P17252	711
P63267	Q9UQB3	711
Q9H251	P18031	711
P00533	Q9Y5F7	711
Q15349	P28482	711
Q9UN70	P35222	711
P67870	Q96QU1	711
P52735	P15153	711
Q07889	P15248	711
Q9Y5H0	P67870	711
P14616	P35568	711
P40763	Q8TD08	711
Q9HC56	P67870	711
P45983	P45985	711
P63261	Q9UN67	711
Q07812	P55061	711
Q9Y5H6	P21860	711
P42701	Q9H6Q3	711
P27361	P51812	711
P68032	P55285	711
Q9UQB3	Q13634	711
P63267	Q9Y5F9	711
P04626	Q9Y5G7	711
Q8NEV1	Q9Y5H9	711
Q9HCL0	P21860	711
P00533	P61160	711
P26951	P15248	711
P40189	Q07889	711
P46531	Q8NES3	711
P28482	Q03060	711
Q8TDW7	P68133	711
P55287	P12931	711
P15248	P25025	711
P00533	Q9BYE9	711
P10145	Q9UHF4	711
Q9UN70	P42685	711
P68133	O60716	711
Q9NYQ7	P67870	711
O15519	Q92851	711
Q562R1	P55291	711
Q13490	P55211	711
Q9NPG4	P21860	711
P42685	O60330	711
P19784	Q9Y5G8	711
P61160	P55290	711
P04626	Q9Y5G5	711
Q9UBV4	P35222	711
Q8TAB3	P06241	711
Q8NEV1	Q9Y5I2	711
O95831	P54652	711
P25024	Q07889	711
P52333	P05113	711
O60716	Q8N6Y1	711
Q9UP38	Q12841	711
O60716	Q9UN71	711
P12931	Q9Y5F3	711
P63261	Q9H159	711
Q9Y5F9	P18031	711
P01583	Q13651	711
P62736	Q9UN71	711
Q9UN70	P18031	711
P31751	P29474	711
Q9GZT5	Q9ULW2	711
P01100	P45984	711
Q13261	P20809	711
P19784	Q9ULB4	711
P35222	P55290	711
P21860	Q9Y5I2	711
O60330	P18031	711
P35222	O00144	711
Q02156	P78560	711
Q9UM47	P80370	711
Q99683	P48023	711
Q562R1	Q9Y5I3	711
Q9Y5H1	P68133	711
Q9UHF4	P25025	711
P42338	P07948	711
P63261	Q13634	711
P35225	Q14627	711
Q08334	Q14116	711
Q9UM47	Q8NES3	711
Q12933	P05771	711
Q9NPF7	Q14116	711
Q8NEV1	Q9Y5G2	711
Q9HCU4	P00533	711
P68032	P67870	711
P42701	Q14116	711
Q9P2E7	P35222	711
Q9NYQ6	P12931	711
Q9BYE9	P06241	711
Q9Y5F2	Q9UQB3	711
P35222	P16591	711
P00533	Q9Y5F0	711
P68133	Q9Y5E5	711
Q15628	P05771	711
P35222	P41221	711
P17947	Q8TD08	711
Q9UHF4	P01583	711
Q02156	O14920	711
P63261	O60330	711
Q9UN73	O60716	711
P13232	P35568	711
P00533	Q9UN75	711
P06241	Q9ULB5	711
Q9Y5H6	P63261	711
P35222	Q13467	711
P42685	Q9NYQ8	711
Q9UHF4	P42338	711
P63267	Q9UJ99	711
P15248	Q13261	711
Q16611	Q07812	711
P63267	Q9Y5I0	711
P35222	Q9BZA7	711
Q9Y5G7	P60709	711
Q15303	P63261	711
Q13546	P48736	711
P63267	Q8N6Y1	711
Q562R1	Q9HBT6	711
O75309	Q15303	711
Q9Y5H6	P16591	711
P05231	Q14626	711
P55283	O60716	711
Q9BYE9	Q8NEV1	711
Q13164	P19419	711
P19784	Q9Y5H9	711
P06241	Q9Y5G2	711
Q9Y5F1	O60716	711
Q12864	P12931	711
P35222	P49841	711
P19784	Q9Y6N8	711
Q9NYQ8	P18031	711
P55283	P62736	711
Q15303	P68133	711
Q9ULB5	Q9UQB3	711
P27361	P28324	711
P01583	Q9H6Q3	711
Q06643	P78560	711
Q9H1J5	Q9H461	711
P40189	P01589	711
P25025	Q14627	711
P63267	Q8TAB3	711
Q15303	Q9Y5H8	711
P04626	P55290	711
P07948	Q8WV28	711
P42685	Q9UN67	711
Q9Y5F7	O60716	711
Q08174	P68133	711
P06241	Q9Y5H0	711
Q562R1	Q9Y5G6	711
P68032	Q14517	711
P21860	Q9H158	711
Q99683	P25445	711
P63267	Q9Y5I2	711
P27361	P42224	711
Q15628	Q99558	711
Q8TDW7	P06241	711
Q9Y5G7	P61160	711
Q13546	O95819	711
Q9Y5H7	P12931	711
Q9UN73	P60709	711
Q01344	Q08334	711
P16591	Q9ULB5	711
P10071	Q9UMX1	711
Q13546	P78560	711
P68032	Q8N6Y1	711
Q9Y5E9	P62736	711
Q9Y5G2	P67870	711
P31321	Q9UMX1	711
Q9Y5G7	P35222	711
P10145	Q14627	711
Q9UN66	P68133	711
Q93098	Q9ULW2	711
P20809	Q08334	711
P42338	P15391	711
Q8TDW7	P16591	711
P68032	Q8TAB3	711
P22301	P24394	711
Q96JP9	P63261	711
P04626	O60330	711
P35225	P08887	711
P42701	Q14626	711
P10145	P25025	711
P27361	P42226	711
Q8TDW7	P63261	711
P61160	Q9Y5I1	711
Q9Y5I3	P63261	711
P16591	P60709	711
P42685	Q9NYQ7	711
Q9Y5F6	P21860	711
Q9P2E7	P60709	711
Q9Y5H7	P04626	711
Q96JP9	P16591	711
Q562R1	Q13634	711
P01589	Q9Y4H2	711
P55210	P05198	711
P42338	P13232	711
P20809	P78552	711
P68032	Q9Y5G8	711
P19784	P63261	711
Q9UHF4	P35568	711
P48023	P25445	711
P12931	P55285	711
P10145	P24394	711
Q16659	P41970	711
Q15628	P24723	711
Q9Y5E5	Q9UQB3	711
P40933	Q01344	711
Q9NYQ7	P18031	711
Q9H488	Q99466	711
Q9UQB3	Q96QU1	711
P60709	P55290	711
Q8TAB3	P21860	711
Q96JP9	P42685	711
P25024	P29353	711
P05112	Q08334	711
Q12933	P17252	711
Q562R1	P55289	711
P62736	Q9HBT6	711
P63267	Q9Y5G3	711
Q9UP38	Q93098	711
P00533	Q8N6Y1	711
P99999	Q07817	711
P25025	Q07890	711
Q15303	Q9UN73	711
P09544	Q9NPG1	711
Q9HCL0	P62736	711
P63261	Q9H158	711
P22223	P06241	711
P61160	Q9Y5H9	711
Q9UJ99	O60716	711
Q8WV28	P01111	711
P35568	P78552	711
Q15303	P62736	711
Q9HCU4	Q9UQB3	711
Q9HC56	P18031	711
Q9P2E7	P61160	711
Q15303	Q9NRJ7	711
P16591	Q9H158	711
Q9Y5F8	P04626	711
P18031	Q96QU1	711
P29353	Q01344	711
Q9Y5H6	P62736	711
P55286	P68032	711
P63261	O60716	711
Q93098	O60353	711
Q9UQB3	Q9Y5F0	711
Q9UN66	P16591	711
P00533	P19022	711
P00533	Q9UN72	711
Q9HCL0	Q9UQB3	711
P00533	Q8TAB3	711
Q13158	P25445	711
Q9NYQ7	P63261	711
P25024	P35568	711
P00533	Q9Y5F1	711
Q9Y5E7	P06241	711
Q9Y5H7	P68133	711
Q15465	P08151	711
Q9Y5H5	P12931	711
Q9Y5I4	P62736	711
Q9Y5F1	P61160	711
Q9Y5F7	Q8NEV1	711
P25025	P22301	711
P27361	P49137	711
P63000	Q8WV28	711
Q9BZA7	P67870	711
Q9NYQ7	O60716	711
Q9Y6F9	Q9ULW2	711
Q9Y219	P46531	711
O75309	P60709	711
Q9UQB3	Q9Y5G3	711
P06241	Q9Y6N8	711
O60330	P60709	711
P25025	P78552	711
P15248	Q9Y4H2	711
P00533	Q9Y5G8	711
P07948	P20273	711
P67870	P55289	711
P68032	Q9Y5G3	711
Q99683	Q8IVH8	711
P63261	Q96QU1	711
Q8WV28	P40259	711
Q9Y5H3	P63261	711
P63267	Q9Y5F3	711
Q07812	P10415	711
Q00653	P25963	711
P29474	Q9Y243	711
Q9UN66	P12931	711
Q9HCL0	P16591	711
P35222	Q9UN74	711
P04626	P63267	711
Q9Y5H1	P12931	711
Q9Y5I3	P21860	711
P04626	Q9UN71	711
Q9Y5E3	Q15303	711
Q9UBV4	O75084	711
Q9Y5I3	P60709	711
Q9Y5H2	Q9UQB3	711
Q9Y5H3	P16591	711
P35222	Q9UQB3	711
Q15303	Q9Y5E2	711
Q9Y5F9	P21860	711
Q07889	P24394	711
Q9Y5F2	P16591	711
P62736	Q9H158	711
Q9H159	P62736	711
Q9Y5F9	P60709	711
P68032	P35222	711
Q562R1	Q9Y5I2	711
P20809	Q07890	711
Q9Y618	Q04721	711
Q9NR61	O14672	711
Q9HCL0	P63261	711
P21860	Q9Y5G2	711
P35222	O60353	711
Q9Y297	Q9UMX1	711
Q9Y5F6	P42685	711
P35225	P52333	711
Q14571	Q8WV28	711
Q14517	P62736	711
Q99466	Q8NES3	711
Q9NPG4	Q15303	711
Q562R1	Q9HCL0	711
P45983	O14733	711
Q9H1J5	Q9ULV1	711
P04626	Q9NYQ8	711
Q9UKB1	Q9UMX1	711
P63261	P12830	711
P63267	Q9NYQ6	711
Q9Y5F1	P06241	711
Q9Y5H2	P18031	711
P42701	Q14627	711
Q9NPF7	Q9Y4H2	711
P19784	P62736	711
P42685	Q9NRJ7	711
P27361	P41970	711
Q9UP38	Q9Y6F9	711
Q9Y4H2	Q08334	711
Q9Y5G6	P68133	711
Q9Y5E9	Q9UQB3	711
P04626	Q9NRJ7	711
P35225	Q9H6Q3	711
P26951	Q07890	711
Q15759	P05412	711
P63267	O95206	711
Q9Y5F2	P12931	711
P04626	O60245	711
P40933	Q14627	711
P26951	P35568	711
P12830	Q9UQB3	711
P20718	Q92851	711
P62879	P51828	711
P05113	Q14627	711
Q9Y5I3	P61160	711
Q9BYE9	P35222	711
Q9Y5F8	P21860	711
P62736	Q9UN67	711
Q9Y5E8	P06241	711
P61160	Q9UN71	711
Q8N6Y1	P12931	711
P56704	Q9NPG1	711
P61160	Q8N6Y1	711
P01589	P20809	711
Q9Y5F9	P61160	711
Q9Y5F2	P62736	711
P68032	Q9Y5F7	711
P08887	P22301	711
Q9UN73	Q9UQB3	711
Q562R1	Q96JQ0	711
Q9P2E7	P68133	711
Q9Y5I4	P21860	711
Q9Y5H2	P63261	711
Q562R1	Q8N6Y1	711
Q8NEV1	Q9Y5G3	711
O14920	Q05655	711
Q14517	P16591	711
P63267	P55290	711
Q9Y5F1	P12931	711
P42336	Q14116	711
Q562R1	P19022	711
Q562R1	Q9UN72	711
O95831	P11142	711
P05231	Q13651	711
P62993	Q05655	711
P06241	Q9NYQ8	711
Q9HBT6	P18031	711
Q8NEV1	Q9HBT6	711
Q9H251	Q8NEV1	711
Q9Y5E4	Q9UQB3	711
O00744	O75084	711
Q99683	P46734	711
Q9Y5E3	P67870	711
Q9HBE4	Q01344	711
P52630	Q8TD08	711
Q14626	P35568	711
Q08174	P42685	711
Q9UER7	Q92851	711
P50591	O14798	711
P16591	Q8N6Y1	711
Q15628	Q92851	711
