protein1	protein2	score
Q562R1	Q9P2E7	960
P35222	O14904	960
P40189	P15248	960
P01112	Q02750	960
Q9UHF4	P60568	960
Q9Y4H2	P78552	960
Q9NYQ6	Q8NEV1	960
P31749	O00329	960
P16591	P07947	960
Q9Y5H2	P21860	960
Q9H251	P60709	960
Q8TAB3	P16591	960
P01589	Q9H6Q3	960
Q9Y5G5	P06241	960
Q9H461	O14904	960
Q92585	P46531	960
P10071	P31321	960
P60568	P52333	960
P68133	Q9Y5E2	960
P68032	Q9UN66	960
P63267	Q9Y5G5	960
Q16659	Q15418	960
P55283	P12931	960
P05113	P35568	960
Q9HCU4	P16591	960
Q93098	Q9NPG1	960
Q8WXG6	P01375	960
Q9Y5F9	P35222	960
Q9H1J7	O60353	960
Q06187	P01111	960
P68032	Q96JP9	960
P01583	Q9Y4H2	960
Q07889	Q9Y4H2	960
Q04759	Q13546	960
P35222	Q9ULW2	960
P12931	P33151	960
P61160	Q86UP0	960
P61160	Q9Y5H4	960
Q9UN67	P67870	960
P12931	Q9Y6N8	960
Q9NPG4	Q9UQB3	960
P61160	Q9Y5E5	960
P62736	Q9UN73	960
Q562R1	Q9UQB3	960
P52333	Q14627	960
Q9BZA7	Q9UQB3	960
P21860	Q9UN67	960
P31749	O14920	960
Q15303	Q9Y5H6	960
Q96JP9	Q8NEV1	960
O75309	P16591	960
Q9Y5H1	P06241	960
Q562R1	Q9UN74	960
Q12864	Q562R1	960
Q9UN74	P67870	960
P51828	P38405	960
Q15303	Q8TAB3	960
P31751	P48736	960
Q9NYQ7	P60709	960
P11831	P49137	960
Q9Y5F1	P62736	960
P68133	Q9Y5I2	960
Q93097	Q9ULW2	960
Q9H6Q3	Q13261	960
Q9HBE4	Q13651	960
P63261	Q9HBT6	960
Q9Y5F2	P35222	960
Q9Y5F7	P62736	960
P68032	Q9Y5F2	960
O00144	O00755	960
P26951	P05113	960
P62736	Q9Y5F0	960
P67870	Q9NYQ8	960
Q562R1	O75309	960
O60716	Q9Y5F0	960
Q14517	P21860	960
P68032	Q9HC56	960
P40189	P22301	960
P40933	P35568	960
Q96JP9	P61160	960
Q99941	P28482	960
Q9Y5E8	O60716	960
Q15303	Q9Y5G8	960
Q9P2E7	P62736	960
P28324	Q8TD08	960
P21860	Q9Y5E5	960
Q9Y5F2	P06241	960
P55291	P18031	960
Q9UQB3	P55290	960
Q8NEV1	Q86UP0	960
Q8NEV1	Q9Y5H4	960
Q99665	Q14626	960
Q8WV28	P52735	960
P55286	P68133	960
P50591	O00220	960
P60709	Q9Y5I2	960
Q9Y5F9	P12931	960
P18031	Q9Y5F3	960
Q9BYE9	P19784	960
Q15303	Q86UP0	960
P55286	Q9UQB3	960
P68032	Q9NYQ7	960
Q9HC56	O60716	960
Q15303	Q9Y5H4	960
Q9H1J7	Q9ULW2	960
P56703	Q14332	960
P08887	Q07890	960
Q13546	P01374	960
P40189	P01583	960
P14784	P20809	960
Q14517	P00533	960
P19784	Q9ULB5	960
P10145	P42338	960
P15248	P78552	960
P62736	Q9NYQ8	960
Q9UN70	Q562R1	960
P42685	Q9UN73	960
P35222	Q9H159	960
P67870	Q9Y5H8	960
Q15465	P10071	960
P68133	O95206	960
Q9NYQ6	P61160	960
Q562R1	O60330	960
Q9UJ99	P35222	960
Q9Y5F7	P16591	960
P62993	P05771	960
P63267	Q9NYQ8	960
P26951	P22301	960
P42336	P78552	960
Q14790	P78560	960
P04626	P55289	960
Q9GZT5	Q14332	960
P04626	P22223	960
P63267	Q9HC56	960
Q9Y5F6	Q8NEV1	960
Q07812	Q07817	960
Q9UN66	P06241	960
Q9Y5H1	P00533	960
P04626	Q96JP9	960
Q9Y5H7	P16591	960
P35222	Q13634	960
P63267	P55289	960
Q9ULV1	P56705	960
Q9ULB5	P12931	960
P01308	O14654	960
Q07889	P62993	960
P27361	P36507	960
P16591	P63261	960
P51828	O14610	960
O60245	P62736	960
Q15628	Q02156	960
Q07889	Q14573	960
P21860	Q8N6Y1	960
O00144	Q9GZT5	960
P63267	Q9Y5E8	960
Q8TAB3	P35222	960
P01589	P05112	960
Q9Y5G7	P42685	960
Q93097	Q9NPG1	960
Q9NYQ6	P62736	960
Q15303	Q9Y5G3	960
P42701	Q9Y4H2	960
P63267	P35222	960
Q08174	P18031	960
P21860	Q9HBT6	960
P68133	Q9UN73	960
P35222	O75084	960
Q05655	O15111	960
Q13635	Q9NRP7	960
P68133	P06241	960
P06241	P12830	960
Q9Y219	P78504	960
P08151	Q9NRP7	960
Q9H461	O00755	960
P21860	P68133	960
O14775	Q08462	960
Q9UQB3	Q9Y5E2	960
Q15303	P35222	960
Q9Y5G7	P18031	960
Q9Y243	P49841	960
P01112	Q8WV28	960
P40933	P52333	960
Q562R1	Q9NYQ8	960
P60709	Q9H158	960
Q12933	Q8IVH8	960
Q9Y5F7	P68133	960
P99999	O14727	960
Q9Y5I1	P60709	960
Q14332	P56704	960
P40933	Q9UHF4	960
P00533	P55289	960
Q9Y5E3	P18031	960
P42685	Q9HBT6	960
Q9BYC5	P46531	960
Q15628	Q8IVH8	960
P21860	Q9Y5G8	960
Q13651	Q14116	960
Q9Y5G8	Q9UQB3	960
Q9Y219	Q9NYJ7	960
P40933	Q9H6Q3	960
P22301	Q9NPF7	960
P13232	Q13651	960
P42701	Q9UHF4	960
P01583	P78552	960
Q9Y5G6	P18031	960
Q9UBI6	P13945	960
Q9H251	P61160	960
P61160	Q9HBT6	960
P19784	P60709	960
Q99665	P52333	960
Q99665	Q14116	960
P05112	P35568	960
Q96JP9	P19784	960
P40933	P29353	960
Q562R1	Q9Y5H0	960
Q9H1J7	O75084	960
Q04721	Q969H0	960
P14784	Q14116	960
P04626	Q9ULB4	960
Q16659	P01106	960
P04626	P68133	960
P61160	Q9Y5G3	960
P04626	P12830	960
Q99665	Q9UHF4	960
Q07889	Q9NPF7	960
Q9H251	P16591	960
Q9UBV4	Q9ULW2	960
P01100	Q15418	960
P01112	P04049	960
P45985	P45984	960
Q9Y5E3	P68133	960
Q15303	Q9HCL0	960
P68032	Q9Y5F1	960
Q9Y5F9	Q8NEV1	960
P10145	P26951	960
Q8NEV1	Q8N6Y1	960
Q9Y5H9	P60709	960
Q9H1J7	Q9H461	960
P19784	P55287	960
Q8NEV1	Q9UN71	960
P62736	O60716	960
Q13158	P19438	960
P29353	Q9H6Q3	960
Q9H159	O60716	960
Q9UP38	O00744	960
Q12864	P68032	960
P51812	P01100	960
Q05655	P16885	960
Q8NEV1	P19022	960
P63267	Q9Y5F6	960
Q9HC56	Q8NEV1	960
Q8NEV1	Q9UN72	960
P42574	Q14790	960
P35222	P56703	960
P68032	Q9Y5G2	960
P05113	Q13651	960
Q9P2E7	P67870	960
Q9UN73	P12931	960
Q9Y2U5	P63000	960
P25024	P42336	960
P14616	Q9Y4H2	960
P63267	Q9Y5H8	960
P40189	Q13651	960
P42701	P42338	960
Q9UK08	P13945	960
P01375	P19438	960
Q06643	Q13546	960
Q9Y5I1	Q9UQB3	960
Q13546	P05771	960
P19784	Q9Y5E4	960
P68133	P33151	960
P28482	P19419	960
P52333	P52630	960
Q9BYE9	P60709	960
P68032	Q9Y5H9	960
P00533	P55285	960
P06241	Q9Y5G3	960
P55291	P35222	960
P21860	Q9Y5G3	960
Q9ULV1	O96014	960
Q9P2E7	P18031	960
Q9Y5E4	P06241	960
P12931	Q9Y5E2	960
P61160	O60330	960
Q9Y5F8	Q8NEV1	960
P42685	P68133	960
Q9Y5I0	P18031	960
P63267	P33151	960
O15111	P25963	960
P68032	Q9BYE9	960
Q9ULB4	P68133	960
P51828	P16520	960
P40933	P01589	960
P16885	P05771	960
P35222	Q9H461	960
Q562R1	Q9NYQ7	960
Q12841	Q9H461	960
Q04721	O00587	960
P18031	P55289	960
P52333	P05231	960
P35222	O60330	960
P00533	Q9ULB4	960
P01583	Q01344	960
P26951	Q07889	960
Q15303	Q9Y5E9	960
Q9Y5I3	P68133	960
Q9UP38	O14904	960
Q9Y5G2	P60709	960
Q9ULV1	P41221	960
Q9Y5H1	P68032	960
P10145	P25024	960
P19784	Q9Y5E2	960
P21860	Q13634	960
P35222	Q9Y5F3	960
O00587	P80370	960
Q9Y5F9	P68133	960
P31749	P49841	960
P01583	Q14626	960
P51828	P63218	960
P68032	Q9Y5F3	960
Q9Y219	Q9NR61	960
Q562R1	Q96QU1	960
O15111	P17252	960
P63267	Q9UQB3	960
Q9H251	P18031	960
P00533	Q9Y5F7	960
Q15349	P28482	960
Q9UN70	P35222	960
P67870	Q96QU1	960
P52735	P15153	960
Q07889	P15248	960
Q9Y5H0	P67870	960
P14616	P35568	960
P40763	Q8TD08	960
Q9HC56	P67870	960
P45983	P45985	960
P63261	Q9UN67	960
Q07812	P55061	960
Q9Y5H6	P21860	960
P42701	Q9H6Q3	960
P27361	P51812	960
P68032	P55285	960
Q9UQB3	Q13634	960
P63267	Q9Y5F9	960
P04626	Q9Y5G7	960
Q8NEV1	Q9Y5H9	960
Q9HCL0	P21860	960
P00533	P61160	960
P26951	P15248	960
P40189	Q07889	960
P46531	Q8NES3	960
P28482	Q03060	960
Q8TDW7	P68133	960
P55287	P12931	960
P15248	P25025	960
P00533	Q9BYE9	960
P10145	Q9UHF4	960
Q9UN70	P42685	960
P68133	O60716	960
Q9NYQ7	P67870	960
O15519	Q92851	960
Q562R1	P55291	960
Q13490	P55211	960
Q9NPG4	P21860	960
P42685	O60330	960
P19784	Q9Y5G8	960
P61160	P55290	960
P04626	Q9Y5G5	960
Q9UBV4	P35222	960
Q8TAB3	P06241	960
Q8NEV1	Q9Y5I2	960
O95831	P54652	960
P25024	Q07889	960
P52333	P05113	960
O60716	Q8N6Y1	960
Q9UP38	Q12841	960
O60716	Q9UN71	960
P12931	Q9Y5F3	960
P63261	Q9H159	960
Q9Y5F9	P18031	960
P01583	Q13651	960
P62736	Q9UN71	960
Q9UN70	P18031	960
P31751	P29474	960
Q9GZT5	Q9ULW2	960
P01100	P45984	960
Q13261	P20809	960
P19784	Q9ULB4	960
P35222	P55290	960
P21860	Q9Y5I2	960
O60330	P18031	960
P35222	O00144	960
Q02156	P78560	960
Q9UM47	P80370	960
Q99683	P48023	960
Q562R1	Q9Y5I3	960
Q9Y5H1	P68133	960
Q9UHF4	P25025	960
P42338	P07948	960
P63261	Q13634	960
P35225	Q14627	960
Q08334	Q14116	960
Q9UM47	Q8NES3	960
Q12933	P05771	960
Q9NPF7	Q14116	960
Q8NEV1	Q9Y5G2	960
Q9HCU4	P00533	960
P68032	P67870	960
P42701	Q14116	960
Q9P2E7	P35222	960
Q9NYQ6	P12931	960
Q9BYE9	P06241	960
Q9Y5F2	Q9UQB3	960
P35222	P16591	960
P00533	Q9Y5F0	960
P68133	Q9Y5E5	960
Q15628	P05771	960
P35222	P41221	960
P17947	Q8TD08	960
Q9UHF4	P01583	960
Q02156	O14920	960
P63261	O60330	960
Q9UN73	O60716	960
P13232	P35568	960
P00533	Q9UN75	960
P06241	Q9ULB5	960
Q9Y5H6	P63261	960
P35222	Q13467	960
P42685	Q9NYQ8	960
Q9UHF4	P42338	960
P63267	Q9UJ99	960
P15248	Q13261	960
Q16611	Q07812	960
P63267	Q9Y5I0	960
P35222	Q9BZA7	960
Q9Y5G7	P60709	960
Q15303	P63261	960
Q13546	P48736	960
P63267	Q8N6Y1	960
Q562R1	Q9HBT6	960
O75309	Q15303	960
Q9Y5H6	P16591	960
P05231	Q14626	960
P55283	O60716	960
Q9BYE9	Q8NEV1	960
Q13164	P19419	960
P19784	Q9Y5H9	960
P06241	Q9Y5G2	960
Q9Y5F1	O60716	960
Q12864	P12931	960
P35222	P49841	960
P19784	Q9Y6N8	960
Q9NYQ8	P18031	960
P55283	P62736	960
Q15303	P68133	960
Q9ULB5	Q9UQB3	960
P27361	P28324	960
P01583	Q9H6Q3	960
Q06643	P78560	960
Q9H1J5	Q9H461	960
P40189	P01589	960
P25025	Q14627	960
P63267	Q8TAB3	960
Q15303	Q9Y5H8	960
P04626	P55290	960
P07948	Q8WV28	960
P42685	Q9UN67	960
Q9Y5F7	O60716	960
Q08174	P68133	960
P06241	Q9Y5H0	960
Q562R1	Q9Y5G6	960
P68032	Q14517	960
P21860	Q9H158	960
Q99683	P25445	960
P63267	Q9Y5I2	960
P27361	P42224	960
Q15628	Q99558	960
Q8TDW7	P06241	960
Q9Y5G7	P61160	960
Q13546	O95819	960
Q9Y5H7	P12931	960
Q9UN73	P60709	960
Q01344	Q08334	960
P16591	Q9ULB5	960
P10071	Q9UMX1	960
Q13546	P78560	960
P68032	Q8N6Y1	960
Q9Y5E9	P62736	960
Q9Y5G2	P67870	960
P31321	Q9UMX1	960
Q9Y5G7	P35222	960
P10145	Q14627	960
Q9UN66	P68133	960
Q93098	Q9ULW2	960
P20809	Q08334	960
P42338	P15391	960
Q8TDW7	P16591	960
P68032	Q8TAB3	960
P22301	P24394	960
Q96JP9	P63261	960
P04626	O60330	960
P35225	P08887	960
P42701	Q14626	960
P10145	P25025	960
P27361	P42226	960
Q8TDW7	P63261	960
P61160	Q9Y5I1	960
Q9Y5I3	P63261	960
P16591	P60709	960
P42685	Q9NYQ7	960
Q9Y5F6	P21860	960
Q9P2E7	P60709	960
Q9Y5H7	P04626	960
Q96JP9	P16591	960
Q562R1	Q13634	960
P01589	Q9Y4H2	960
P55210	P05198	960
P42338	P13232	960
P20809	P78552	960
P68032	Q9Y5G8	960
P19784	P63261	960
Q9UHF4	P35568	960
P48023	P25445	960
P12931	P55285	960
P10145	P24394	960
Q16659	P41970	960
Q15628	P24723	960
Q9Y5E5	Q9UQB3	960
P40933	Q01344	960
Q9NYQ7	P18031	960
Q9H488	Q99466	960
Q9UQB3	Q96QU1	960
P60709	P55290	960
Q8TAB3	P21860	960
Q96JP9	P42685	960
P25024	P29353	960
P05112	Q08334	960
Q12933	P17252	960
Q562R1	P55289	960
P62736	Q9HBT6	960
P63267	Q9Y5G3	960
Q9UP38	Q93098	960
P00533	Q8N6Y1	960
P99999	Q07817	960
P25025	Q07890	960
Q15303	Q9UN73	960
P09544	Q9NPG1	960
Q9HCL0	P62736	960
P63261	Q9H158	960
P22223	P06241	960
P61160	Q9Y5H9	960
Q9UJ99	O60716	960
Q8WV28	P01111	960
P35568	P78552	960
Q15303	P62736	960
Q9HCU4	Q9UQB3	960
Q9HC56	P18031	960
Q9P2E7	P61160	960
Q15303	Q9NRJ7	960
P16591	Q9H158	960
Q9Y5F8	P04626	960
P18031	Q96QU1	960
P29353	Q01344	960
Q9Y5H6	P62736	960
P55286	P68032	960
P63261	O60716	960
Q93098	O60353	960
Q9UQB3	Q9Y5F0	960
Q9UN66	P16591	960
P00533	P19022	960
P00533	Q9UN72	960
Q9HCL0	Q9UQB3	960
P00533	Q8TAB3	960
Q13158	P25445	960
Q9NYQ7	P63261	960
P25024	P35568	960
P00533	Q9Y5F1	960
Q9Y5E7	P06241	960
Q9Y5H7	P68133	960
Q15465	P08151	960
Q9Y5H5	P12931	960
Q9Y5I4	P62736	960
Q9Y5F1	P61160	960
Q9Y5F7	Q8NEV1	960
P25025	P22301	960
P27361	P49137	960
P63000	Q8WV28	960
Q9BZA7	P67870	960
Q9NYQ7	O60716	960
Q9Y6F9	Q9ULW2	960
Q9Y219	P46531	960
O75309	P60709	960
Q9UQB3	Q9Y5G3	960
P06241	Q9Y6N8	960
O60330	P60709	960
P25025	P78552	960
P15248	Q9Y4H2	960
P00533	Q9Y5G8	960
P07948	P20273	960
P67870	P55289	960
P68032	Q9Y5G3	960
Q99683	Q8IVH8	960
P63261	Q96QU1	960
Q8WV28	P40259	960
Q9Y5H3	P63261	960
P63267	Q9Y5F3	960
Q07812	P10415	960
Q00653	P25963	960
P29474	Q9Y243	960
Q9UN66	P12931	960
Q9HCL0	P16591	960
P35222	Q9UN74	960
P04626	P63267	960
Q9Y5H1	P12931	960
Q9Y5I3	P21860	960
P04626	Q9UN71	960
Q9Y5E3	Q15303	960
Q9UBV4	O75084	960
Q9Y5I3	P60709	960
Q9Y5H2	Q9UQB3	960
Q9Y5H3	P16591	960
P35222	Q9UQB3	960
Q15303	Q9Y5E2	960
Q9Y5F9	P21860	960
Q07889	P24394	960
Q9Y5F2	P16591	960
P62736	Q9H158	960
Q9H159	P62736	960
Q9Y5F9	P60709	960
P68032	P35222	960
Q562R1	Q9Y5I2	960
P20809	Q07890	960
Q9Y618	Q04721	960
Q9NR61	O14672	960
Q9HCL0	P63261	960
P21860	Q9Y5G2	960
P35222	O60353	960
Q9Y297	Q9UMX1	960
Q9Y5F6	P42685	960
P35225	P52333	960
Q14571	Q8WV28	960
Q14517	P62736	960
Q99466	Q8NES3	960
Q9NPG4	Q15303	960
Q562R1	Q9HCL0	960
P45983	O14733	960
Q9H1J5	Q9ULV1	960
P04626	Q9NYQ8	960
Q9UKB1	Q9UMX1	960
P63261	P12830	960
P63267	Q9NYQ6	960
Q9Y5F1	P06241	960
Q9Y5H2	P18031	960
P42701	Q14627	960
Q9NPF7	Q9Y4H2	960
P19784	P62736	960
P42685	Q9NRJ7	960
P27361	P41970	960
Q9UP38	Q9Y6F9	960
Q9Y4H2	Q08334	960
Q9Y5G6	P68133	960
Q9Y5E9	Q9UQB3	960
P04626	Q9NRJ7	960
P35225	Q9H6Q3	960
P26951	Q07890	960
Q15759	P05412	960
P63267	O95206	960
Q9Y5F2	P12931	960
P04626	O60245	960
P40933	Q14627	960
P26951	P35568	960
P12830	Q9UQB3	960
P20718	Q92851	960
P62879	P51828	960
P05113	Q14627	960
Q9Y5I3	P61160	960
Q9BYE9	P35222	960
Q9Y5F8	P21860	960
P62736	Q9UN67	960
Q9Y5E8	P06241	960
P61160	Q9UN71	960
Q8N6Y1	P12931	960
P56704	Q9NPG1	960
P61160	Q8N6Y1	960
P01589	P20809	960
Q9Y5F9	P61160	960
Q9Y5F2	P62736	960
P68032	Q9Y5F7	960
P08887	P22301	960
Q9UN73	Q9UQB3	960
Q562R1	Q96JQ0	960
Q9P2E7	P68133	960
Q9Y5I4	P21860	960
Q9Y5H2	P63261	960
Q562R1	Q8N6Y1	960
Q8NEV1	Q9Y5G3	960
O14920	Q05655	960
Q14517	P16591	960
P63267	P55290	960
Q9Y5F1	P12931	960
P42336	Q14116	960
Q562R1	P19022	960
Q562R1	Q9UN72	960
O95831	P11142	960
P05231	Q13651	960
P62993	Q05655	960
P06241	Q9NYQ8	960
Q9HBT6	P18031	960
Q8NEV1	Q9HBT6	960
Q9H251	Q8NEV1	960
Q9Y5E4	Q9UQB3	960
O00744	O75084	960
Q99683	P46734	960
Q9Y5E3	P67870	960
Q9HBE4	Q01344	960
P52630	Q8TD08	960
Q14626	P35568	960
Q08174	P42685	960
Q9UER7	Q92851	960
P50591	O14798	960
P16591	Q8N6Y1	960
Q15628	Q92851	960
P35222	Q9HBT6	960
Q15628	P48736	960
P63267	Q9P2E7	960
Q9Y5I1	P06241	960
Q9UN75	P12931	960
