protein1	protein2	score
P68032	Q9UJ99	221
P63261	Q9Y5H1	221
P68032	Q8NEV1	221
Q9Y4H2	P01583	221
P62736	Q9Y5H9	221
P42685	Q9UN72	221
P19784	Q8N6Y1	221
Q9Y5F6	P04626	221
P21860	Q9UN72	221
P35222	Q15303	221
Q9Y5G7	P19784	221
P46531	Q06330	221
Q9Y4H2	Q9HBE4	221
P67870	P60709	221
P60568	P14784	221
P31751	P49841	221
P40259	Q8WV28	221
P05231	Q07889	221
P35222	Q9Y5I3	221
P35222	Q9HCS4	221
P63267	P16591	221
Q9UP38	P56703	221
Q9UN74	Q8NEV1	221
P12931	P55285	221
P25024	P05113	221
P60568	Q9H6Q3	221
Q9Y5H6	O60716	221
P13861	P10071	221
P60709	Q9Y5H9	221
P00533	P22223	221
P12931	P55286	221
Q9ULV1	O14905	221
P35568	P29353	221
Q9UQB3	Q9UN67	221
P63261	P55285	221
Q562R1	P55285	221
Q02750	P10398	221
Q8NEV1	Q9Y5E3	221
P42685	Q9Y5E2	221
Q14627	P25025	221
Q99665	P42336	221
Q9HCL0	P00533	221
P63267	Q9ULB4	221
P67870	Q8TDW7	221
Q14573	Q07889	221
P04626	Q9Y5E8	221
Q13261	P15248	221
Q07889	P29353	221
P60568	P42336	221
P13232	P25025	221
O00144	O00744	221
P68133	P55290	221
P00533	Q9Y5F1	221
Q562R1	Q14517	221
O00755	Q9ULW2	221
Q08334	P40933	221
Q9H6Q3	Q99665	221
Q9UP38	P56704	221
P26951	Q08334	221
Q9Y4H2	Q13261	221
O00329	P07948	221
P04626	P60709	221
P60568	Q9Y4H2	221
P35222	P55289	221
P35222	Q9Y5G3	221
Q07812	Q16611	221
Q04721	Q9BYC5	221
P68133	P35222	221
Q9Y5H6	Q15303	221
Q9NPF7	Q9HBE4	221
P16591	Q96JQ0	221
P63261	Q08174	221
P18031	P61160	221
P01111	Q8WV28	221
P12931	Q9Y5H5	221
P12931	Q9Y5F2	221
P63261	Q9Y5G5	221
P35568	P42701	221
Q9UBI6	P13945	221
P11912	P43405	221
P01112	P36507	221
Q9Y5I3	Q8NEV1	221
Q8NEV1	Q9Y5F7	221
P35568	Q99665	221
P17947	Q13164	221
Q9H158	Q15303	221
P00533	Q9Y5H5	221
P00533	Q9Y5F2	221
P68133	O60330	221
Q562R1	Q9Y5H3	221
P12830	Q8NEV1	221
P35222	Q9NPG1	221
P68133	Q9Y5H7	221
Q9Y5G8	Q9UQB3	221
Q93098	Q14332	221
Q9H461	Q9Y6F9	221
P01112	P04049	221
O95071	P10071	221
Q9HCL0	P60709	221
P67870	P19022	221
Q9Y5E6	Q8NEV1	221
P21860	Q96JQ0	221
P08887	P25025	221
Q15303	Q9ULB5	221
P63267	Q9BZA7	221
Q9Y297	Q9UMX1	221
Q9H6Q3	Q07889	221
P63267	Q9Y5E4	221
P15153	Q9Y2U5	221
P35222	P63267	221
P35222	Q08174	221
Q13651	P01583	221
Q13467	P56703	221
P27361	P01100	221
P12931	Q9Y5E7	221
P63261	Q9HCL0	221
P40189	P78552	221
Q9UHF4	P22301	221
P40259	Q06187	221
P62736	Q9Y5I4	221
P42685	Q8N6Y1	221
P19784	Q9UN72	221
Q8TDW7	P61160	221
Q8TAB3	O60716	221
P18031	Q9HBT6	221
P13232	Q9H6Q3	221
P78504	Q9NYJ7	221
Q15303	Q9Y6N8	221
P63261	Q9Y5E7	221
P05198	P42574	221
P60568	P29353	221
P42338	Q15628	221
Q14116	Q9H6Q3	221
P35222	Q9Y5H9	221
P08151	Q13635	221
Q99759	P45984	221
P35222	Q9Y5H6	221
P62736	Q9Y5E8	221
Q9Y5H8	P21860	221
P63000	Q99759	221
Q86UP0	P68133	221
Q9ULB5	P16591	221
Q14116	Q9NPF7	221
P68032	Q08174	221
P55286	Q9UQB3	221
P55291	P00533	221
P12931	Q9UN67	221
P78552	P42336	221
Q9H461	P41221	221
Q13546	P48736	221
P60709	O60245	221
P06241	Q9Y5I4	221
P19838	P25963	221
P24723	O14920	221
P60709	Q9Y5H5	221
P60709	Q9Y5F2	221
P00533	Q9Y6N8	221
Q9Y5G8	P42685	221
P62879	P51828	221
P12931	P55291	221
P51692	Q13164	221
P25025	Q13261	221
P06241	Q9Y5H2	221
P08887	P05113	221
P19022	P63267	221
P63261	Q9Y5H7	221
P68032	Q9Y5F8	221
P35568	Q01344	221
P08575	P07948	221
P62736	O75309	221
P35222	Q9HC56	221
Q07890	P42701	221
P19784	Q9UN71	221
P68032	Q9Y5E4	221
P06241	Q9Y5E8	221
P46734	Q99683	221
P62993	Q05655	221
P42338	O15530	221
O75084	O00755	221
P68133	Q9Y5F1	221
P00533	P55290	221
Q9Y5F6	P00533	221
P63267	Q8N6Y1	221
P08887	P10145	221
P13232	P25024	221
P18031	Q9Y5I4	221
P35225	P78552	221
P19438	Q06643	221
P05231	P52333	221
Q8NEV1	Q9Y5E2	221
P42685	Q9Y5E3	221
Q9NYQ6	P21860	221
Q9Y5G2	Q562R1	221
Q9NR61	Q04721	221
P31749	P42336	221
P60709	Q9UN71	221
Q9H158	Q9UQB3	221
Q12933	P17252	221
P19784	P55285	221
P25963	Q04864	221
P12931	Q9Y5I3	221
O60716	Q9UN72	221
P60568	Q08334	221
Q9Y5H4	Q9UQB3	221
P42685	Q9UJ99	221
O60716	O60330	221
P55286	P60709	221
Q9NPG4	P61160	221
Q9NYQ7	P60709	221
Q8NEV1	P22223	221
P35222	Q14332	221
P05231	P78552	221
Q9Y5F9	P00533	221
Q16611	O95831	221
Q9Y5G7	P16591	221
Q14627	P52333	221
O14654	P05019	221
P40189	P10145	221
P68133	Q9UN66	221
P12931	Q8N6Y1	221
Q9Y5H0	Q562R1	221
P68032	Q9Y5G2	221
P12931	Q9Y5F9	221
Q01344	P05113	221
P12931	P62736	221
P67870	Q9ULB4	221
Q9Y4H2	P20809	221
P62736	Q9P2E7	221
Q562R1	Q9Y5H2	221
O14904	Q13467	221
P63261	Q8NEV1	221
P62736	Q9Y5E9	221
P67870	Q14517	221
Q969H0	Q9UM47	221
P25025	Q9NPF7	221
Q9Y5F1	Q9UQB3	221
P31323	P08151	221
Q14643	Q07889	221
P35222	Q9Y5G7	221
Q8IVH8	Q15628	221
Q9Y5H1	P60709	221
P40189	P05113	221
P18031	P19022	221
Q9Y5F6	P19784	221
P68133	Q8NEV1	221
P29353	Q08334	221
P05112	P52333	221
Q9Y4H2	P06213	221
Q9UN75	P06241	221
Q9Y5H8	Q8NEV1	221
P10145	P42336	221
Q9UM47	P49757	221
P67870	Q9Y5G6	221
P27361	P51812	221
P04626	Q9Y5F3	221
P63267	Q9Y6N8	221
P42701	Q9HBE4	221
P06241	Q9P2E7	221
P01589	P40933	221
Q14626	P40933	221
P10415	Q16611	221
P62879	Q08462	221
P48736	P15391	221
Q562R1	Q9Y5F3	221
Q9UJ99	P61160	221
Q15303	P22223	221
O96014	Q9ULW2	221
P28482	P17947	221
P26951	P05112	221
Q8TDW7	Q562R1	221
Q9NYQ7	P04626	221
P67870	P61160	221
P35222	Q9HCL0	221
P35222	Q9Y5E5	221
P35568	P05112	221
P04626	Q9UN72	221
Q9H251	P63267	221
P35222	Q9Y5E9	221
Q9Y5E6	P35222	221
P04626	O60330	221
P25024	P10145	221
P19022	Q15303	221
P13232	P08887	221
Q562R1	Q9UN72	221
P78504	P80370	221
P18031	Q9P2E7	221
Q9Y5E6	P62736	221
P63267	P19784	221
Q14626	P42701	221
P42338	Q13261	221
Q9UKB1	P10071	221
O60716	Q9Y5F1	221
P68032	Q9Y5H1	221
P63261	Q9UJ99	221
P35222	Q9UBV4	221
Q9Y5E5	P16591	221
P40189	P25025	221
P35222	Q9Y5H3	221
Q14626	P52333	221
P42701	P15248	221
Q04721	Q9H488	221
Q9Y5G7	Q9UQB3	221
P62993	Q07890	221
P25963	O14920	221
P36507	P04049	221
P55291	Q15303	221
P55291	Q8NEV1	221
O75084	Q9UBV4	221
P42685	Q9ULB4	221
P67870	Q8TAB3	221
P20809	Q13261	221
Q07890	Q14643	221
Q99558	P20333	221
Q9NYQ7	Q8NEV1	221
Q9Y5H6	P16591	221
P49674	P10071	221
P21860	Q9Y5E9	221
P67870	Q96QU1	221
P29353	P10145	221
P68032	P55287	221
P17252	Q15628	221
Q9Y618	Q99466	221
P48729	Q9UMX1	221
P62736	Q9Y5I2	221
Q9Y5I4	P60709	221
P13945	P50150	221
Q9NYQ6	P68133	221
P31323	P10071	221
O95206	P61160	221
P68032	Q9NYQ8	221
P42685	Q9NYQ8	221
Q04721	P49757	221
Q14627	P40189	221
Q9Y5G5	Q8NEV1	221
P19022	O60716	221
Q9Y5E7	P21860	221
Q9H6Q3	P42701	221
Q9Y5E7	P42685	221
Q16659	P01106	221
Q9UN74	P63267	221
P67870	Q9Y5H8	221
Q07890	Q13261	221
Q9Y5F1	P21860	221
P55290	P61160	221
Q08462	P50150	221
Q13261	P52333	221
P60709	Q9UN66	221
P12830	P19784	221
P62736	Q9UQB3	221
Q9UM47	Q9UBG7	221
Q9HC56	P16591	221
Q9ULB4	Q9UQB3	221
P67870	P63261	221
P04626	Q9Y5H3	221
P40189	P05112	221
P29353	P15248	221
Q8NEV1	Q9ULB4	221
P18031	Q96JP9	221
Q99665	Q13261	221
Q13546	Q14790	221
Q9Y4H2	Q9NPF7	221
Q562R1	Q9NYQ8	221
P35222	Q9Y5G5	221
P42338	Q9NPF7	221
P68133	Q9UN71	221
P63267	P22223	221
P35222	P55285	221
O60353	O00755	221
Q07889	P16885	221
P12931	Q9Y5H0	221
Q9Y4H2	Q01344	221
Q9Y5H5	P21860	221
Q9Y5F2	P21860	221
Q9UHF4	Q9H6Q3	221
Q9Y618	P46531	221
P11912	Q8WV28	221
Q9Y5F6	P60709	221
Q9NYQ7	P35222	221
P35222	Q96JQ0	221
Q9Y5G2	Q9UQB3	221
Q15303	P55285	221
P63261	Q9UN73	221
Q9H251	Q9UQB3	221
P35222	P22223	221
P67870	P55283	221
Q13261	P40933	221
Q9Y5E6	P04626	221
Q562R1	Q9HBT6	221
P63000	Q9Y2U5	221
Q9Y5F0	Q9UQB3	221
Q9UHF4	P60568	221
P19784	Q9Y5H2	221
Q9Y5H6	Q9UQB3	221
P67870	Q9UN73	221
P62993	Q14573	221
Q9ULV1	P56705	221
P42229	Q8TD08	221
P04626	Q9Y5H0	221
Q16659	Q15418	221
P19784	Q9HC56	221
Q9Y5F0	P04626	221
P68133	Q96JQ0	221
Q9UP38	Q9H1J7	221
Q14627	P05113	221
Q9UN73	P61160	221
P35222	Q9Y5F3	221
P12931	Q9UN70	221
P68133	Q9UJ99	221
Q07890	Q9Y4H2	221
P60709	P55287	221
Q9NPF7	P52333	221
P51828	P59768	221
Q9UN74	P16591	221
Q07890	P40189	221
P55283	Q15303	221
Q9NRJ7	P42685	221
P68133	Q9H158	221
O60716	Q12864	221
P68133	P00533	221
P55286	P21860	221
P60568	Q01344	221
P01589	P20809	221
Q02156	P78560	221
O14905	Q9ULW2	221
Q8TAB3	P00533	221
P04626	Q9HBT6	221
P29353	Q9NPF7	221
O14733	Q99683	221
P55285	P21860	221
O60353	Q9H1J7	221
Q9Y5G2	P42685	221
P41970	Q13164	221
P12931	Q8TAB3	221
Q86UP0	P16591	221
Q13634	P21860	221
Q13634	P63267	221
Q9UN70	P19784	221
Q9Y5H3	Q9UQB3	221
P99999	O14727	221
P04626	Q9ULB4	221
Q9Y5F9	O60716	221
P08887	Q07889	221
P08151	O95071	221
Q93097	O00144	221
Q9UN74	Q15303	221
P40933	Q9NPF7	221
P68032	P00533	221
P42701	P78552	221
Q05655	O15111	221
Q9Y5E7	P16591	221
Q9Y5E4	P16591	221
O60716	Q9HBT6	221
P12931	Q9ULB4	221
P16591	Q9Y5F1	221
P63261	Q9Y5I2	221
P18031	Q9H159	221
P20809	P42701	221
Q9NRJ7	P63267	221
P55287	Q9UQB3	221
Q9Y4H2	P05231	221
P06241	Q96JQ0	221
Q99665	Q07889	221
P55283	Q8NEV1	221
Q9H251	P04626	221
P60709	Q9Y5I0	221
P18031	Q9Y5E3	221
Q9Y5E7	P61160	221
P35222	O00744	221
P63261	Q14517	221
O14654	P11717	221
P00533	Q562R1	221
P16591	Q9UN67	221
P63261	P00533	221
P63000	P15498	221
Q9Y5H1	P00533	221
O96014	Q14332	221
O95206	P21860	221
P06241	Q9Y5E7	221
P10071	P31321	221
P67870	Q9Y5I3	221
P00533	Q9Y5I0	221
P05412	P53778	221
P17252	O15111	221
P35568	P24394	221
Q9Y6F9	Q9ULW2	221
P63267	P33151	221
Q9Y243	P42336	221
P06241	Q9UN66	221
Q9Y5I4	P19784	221
Q06187	P01112	221
Q07890	P05231	221
Q9Y5I3	P61160	221
Q13651	P29353	221
P05412	O15264	221
P12931	Q9NRJ7	221
P63261	Q96JP9	221
Q9UHF4	P40933	221
Q9NYQ6	Q9UQB3	221
Q9Y5G5	P16591	221
Q13467	Q9H1J7	221
Q9Y5E8	P19784	221
O95819	P78560	221
P28482	P18846	221
P67870	Q9Y5E7	221
P04626	Q9Y5E4	221
P40189	P24394	221
P40189	Q9NPF7	221
Q8NEV1	Q9Y5H2	221
P35222	P04626	221
P20809	P29353	221
Q13158	Q14790	221
Q9UM47	Q9BYC5	221
Q15628	P42336	221
P68133	Q9Y5H9	221
P13232	Q01344	221
P01112	P16885	221
P61160	Q9Y5I1	221
Q96QU1	P42685	221
O75084	O14905	221
Q9UN74	P21860	221
P67870	P68133	221
Q9HCL0	Q562R1	221
P42338	Q08334	221
P42338	P35568	221
P63261	Q9Y5E9	221
P27361	P05412	221
Q562R1	Q9Y5E9	221
P55286	P16591	221
P26951	P42701	221
Q14627	Q9Y4H2	221
P63261	Q9P2E7	221
Q14517	Q8NEV1	221
P19784	Q9Y5I0	221
P20809	P25025	221
Q15759	P01100	221
P56706	O60353	221
P35222	Q9Y5F9	221
P62736	Q9ULB5	221
P35225	Q9H6Q3	221
Q15303	Q9Y5H2	221
O60716	P61160	221
Q9Y5H4	O60716	221
Q99558	Q13546	221
P55287	P61160	221
P68032	Q9Y5H4	221
Q14626	P01583	221
Q9Y5H1	P19784	221
P15153	Q8WV28	221
Q9Y5G2	P63267	221
P01583	P78552	221
P60709	Q9ULB5	221
P68133	Q96JP9	221
P67870	Q9Y5E2	221
Q07890	P35568	221
P33151	P61160	221
P19784	Q9P2E7	221
P05113	Q9NPF7	221
Q9Y5F0	P63267	221
P12931	Q9Y5F6	221
Q8TD08	P19419	221
Q9NYQ7	P19784	221
Q8TD08	Q9HBH9	221
Q13634	O60716	221
P55291	P04626	221
Q99683	P01375	221
P12931	Q9HBT6	221
P06241	Q9Y5G7	221
P35222	Q9Y5G6	221
Q9NYQ6	Q15303	221
Q99466	P80370	221
P25024	P05231	221
Q9NRJ7	Q8NEV1	221
P18031	Q8TAB3	221
Q14627	P29353	221
Q9H1J5	Q9H461	221
O60716	Q9HC56	221
Q9Y5I4	P21860	221
Q12933	Q12851	221
Q8NEV1	Q9P2E7	221
P63267	Q9HBT6	221
P01375	Q15628	221
Q9NPG4	Q15303	221
P01589	P52333	221
P24394	P10145	221
P67870	Q9UN72	221
Q02750	P01112	221
O95206	Q9UQB3	221
Q9Y243	P42345	221
Q9UHF4	P10145	221
Q14116	P25025	221
P63267	Q9Y5I1	221
Q8TDW7	P68133	221
P12931	Q9Y5H6	221
P26951	P25025	221
O14654	P14616	221
Q9Y5I3	P19784	221
P35568	P01583	221
P00533	Q8N6Y1	221
Q99665	Q9NPF7	221
P60709	P19784	221
Q13467	O14905	221
P35225	P25025	221
P42338	P60568	221
Q9Y5H1	O60716	221
Q9NPG4	P16591	221
P12931	Q9ULB5	221
Q9Y5F9	P42685	221
O60716	Q9Y5H9	221
Q9HBE4	P52333	221
P62736	Q9HCL0	221
P29353	P14784	221
P35222	Q9Y5F7	221
Q9UHF4	P05113	221
Q9UN73	P60709	221
O15519	Q92851	221
Q13651	P10145	221
Q9UN75	Q9UQB3	221
P68032	Q9ULB4	221
Q9Y5H8	P06241	221
P28482	P42229	221
P67870	O95206	221
Q96QU1	P35222	221
P00533	Q9Y5E3	221
Q06187	Q05655	221
P35222	Q9Y5E8	221
Q15303	Q9UJ99	221
Q9Y5I4	P63267	221
P06241	Q9Y5E5	221
Q15303	Q9Y5E9	221
P68032	Q9Y5H5	221
P68032	Q9Y5F2	221
P63261	Q8TDW7	221
P06241	P12830	221
Q13651	P05113	221
Q8TD08	P52630	221
P06241	P19022	221
P28482	P18847	221
O95206	Q8NEV1	221
Q9Y5F8	P60709	221
P67870	Q9Y5G8	221
Q15303	Q96JP9	221
Q96QU1	P06241	221
P63261	Q9HCU4	221
Q9Y5H8	P62736	221
Q9H488	P46531	221
Q9Y4H2	P78552	221
Q15349	Q13164	221
P40259	P43405	221
Q9UJ99	P16591	221
P26951	P20809	221
P20333	Q06643	221
P60568	P52333	221
P61160	Q8N6Y1	221
Q9Y5F0	Q15303	221
P62736	Q9Y5E5	221
Q9Y5F0	P21860	221
P28482	P42226	221
Q9UHF4	P25025	221
P62736	P12830	221
P28482	Q15349	221
P62736	P19022	221
P60709	O75309	221
P35222	Q562R1	221
P42338	P05112	221
P01589	P01583	221
P68133	O60716	221
P63261	Q96QU1	221
Q96QU1	P62736	221
Q9Y5E7	P19784	221
Q92851	P55210	221
Q9UN75	O60716	221
Q96JP9	P16591	221
Q13164	P49137	221
Q8TD08	P41970	221
Q04759	O15111	221
P08887	P01583	221
Q9Y5F9	P16591	221
Q13651	P35568	221
Q13261	Q08334	221
P26951	Q9Y4H2	221
Q9Y5G8	P61160	221
P35225	P01589	221
Q06643	Q15628	221
P42685	Q9Y5E9	221
Q9Y5G8	Q15303	221
P68032	O60330	221
O60716	Q9Y5E9	221
Q02156	O15111	221
O75084	Q12841	221
O60245	P61160	221
Q9H1J7	Q9ULW2	221
Q08174	P61160	221
P14616	P05019	221
Q9Y5G2	Q8NEV1	221
Q9Y5H8	Q562R1	221
Q13467	P56704	221
Q9UN73	P19784	221
P67870	Q9Y5E6	221
Q9Y4H2	P42336	221
P19022	Q8NEV1	221
Q14116	P35568	221
Q9NR28	Q13490	221
Q14517	P19784	221
Q12933	Q05655	221
P04626	Q9UN67	221
P42338	P13232	221
Q9UP38	O14905	221
Q9Y243	P46527	221
P68032	Q9Y5E3	221
Q9H6Q3	Q01344	221
P12931	Q9P2E7	221
P68032	Q9Y5H8	221
P18031	P35222	221
P63267	Q9P2E7	221
Q9Y4H2	P14784	221
P00533	O75309	221
P63267	Q9UJ99	221
P01111	P04049	221
Q04721	Q86X95	221
Q9NYQ7	Q15303	221
P27361	P36507	221
Q12933	P78560	221
P62736	Q9Y5H1	221
P63261	P19784	221
P35222	P56703	221
Q9H6Q3	P40189	221
P60709	Q9Y5I1	221
P55211	O14727	221
P09544	O60353	221
P35222	Q9Y5H7	221
P05198	P19525	221
P60568	P40189	221
P13232	P52333	221
Q9Y5H1	P21860	221
O95206	P00533	221
P06241	Q9Y5H9	221
Q9H159	Q8NEV1	221
P40933	P52333	221
Q9Y5G7	P21860	221
P67870	Q9H159	221
P13232	Q99665	221
P55291	Q9UQB3	221
P60709	Q9UN67	221
Q07889	Q9HBE4	221
P01589	P05112	221
Q9UHF4	Q07890	221
P42685	P22223	221
P42685	Q9HC56	221
P22301	Q13261	221
P01344	P08069	221
P51828	P62873	221
Q86UP0	Q9UQB3	221
P35222	Q9Y5I1	221
P26951	P40933	221
P60709	Q8NEV1	221
P67870	Q9Y5H2	221
P68133	Q9Y5I2	221
O75084	P35222	221
Q9Y5E7	Q8NEV1	221
Q9Y5E4	Q9UQB3	221
Q562R1	O75309	221
Q9Y5F6	Q9UQB3	221
Q8NEV1	Q9NYQ8	221
P42685	P55285	221
Q12841	O00144	221
Q9Y5G5	P42685	221
P78552	P52333	221
P68032	Q13634	221
Q9UN74	P06241	221
P12931	Q9Y5E8	221
Q9P2E7	P16591	221
Q07812	O95817	221
O43524	P31751	221
P28482	P41970	221
P63261	O60245	221
Q562R1	O60245	221
P18031	O60716	221
Q9UN71	P61160	221
Q9Y5H7	P61160	221
P04626	P55290	221
Q9Y5E8	Q562R1	221
P63261	Q9ULB5	221
Q8NEV1	Q9UN67	221
P55286	P68133	221
P27361	P41970	221
P68032	Q14517	221
Q07890	P01583	221
P56706	P35222	221
Q9GZT5	O00144	221
P35222	Q9Y5E7	221
Q15303	Q96JQ0	221
P63267	P42685	221
Q13158	Q99683	221
P35568	P78552	221
Q13651	P60568	221
P01583	P14784	221
O60716	Q9BYE9	221
P67870	Q9Y5F6	221
Q13634	Q562R1	221
Q9Y5E7	Q15303	221
P68032	Q9BZA7	221
Q15628	Q05655	221
Q14643	Q06187	221
P01583	Q13261	221
Q8NEV1	Q9Y5I1	221
P61160	Q9NYQ8	221
O95206	P42685	221
P60709	Q9Y5F1	221
Q8NEV1	Q8N6Y1	221
Q15303	Q9UN66	221
P18031	Q9Y6N8	221
P15248	P52333	221
Q9Y5F0	Q8NEV1	221
P18031	Q12864	221
P68032	P19784	221
P25024	P35568	221
P53778	P01100	221
P25963	Q01201	221
Q8TDW7	O60716	221
Q8TAB3	P61160	221
P56706	Q14332	221
P68032	Q9NYQ6	221
Q9ULV1	Q93098	221
Q13651	Q07889	221
P68133	Q9Y5H5	221
P68133	Q9Y5F2	221
P40189	P40933	221
Q9Y5H0	Q15303	221
P78560	Q15628	221
O15264	P01100	221
Q9Y5H0	P61160	221
P40189	P14784	221
Q9NRJ7	P00533	221
P60568	Q99665	221
Q12933	O95819	221
Q15303	Q9Y5F7	221
Q14116	Q9Y4H2	221
P18031	Q13634	221
Q15303	Q9BYE9	221
Q9Y5E6	P42685	221
P62736	Q9Y5F3	221
P67870	Q96JP9	221
P04628	Q13467	221
Q8WXG6	P01375	221
P52735	Q8WV28	221
P06241	P61160	221
P10145	P52333	221
P63267	Q9Y5F8	221
P63261	Q9UN71	221
Q9ULV1	Q93097	221
Q15349	P01100	221
Q93097	Q9H461	221
P42338	P42701	221
P62736	P00533	221
P35222	Q9BYE9	221
P04626	Q9Y5H5	221
Q9Y5F6	P61160	221
P04626	Q9Y5F2	221
P18031	Q9NYQ6	221
P35222	Q9ULW2	221
Q8TD08	P17947	221
P62736	Q14517	221
P67870	Q9Y5E9	221
P67870	Q12864	221
Q93097	Q14332	221
P27361	P19419	221
P27361	Q9HBH9	221
