protein1	protein2	score
9606.ENSP00000325074	9606.ENSP00000380746	509
9606.ENSP00000414906	9606.ENSP00000369473	509
9606.ENSP00000385757	9606.ENSP00000329452	509
9606.ENSP00000360525	9606.ENSP00000446007	509
9606.ENSP00000360525	9606.ENSP00000346027	509
9606.ENSP00000255608	9606.ENSP00000359680	509
9606.ENSP00000375080	9606.ENSP00000418647	509
9606.ENSP00000217901	9606.ENSP00000270538	509
9606.ENSP00000336799	9606.ENSP00000360525	509
9606.ENSP00000246662	9606.ENSP00000497641	509
9606.ENSP00000219478	9606.ENSP00000268655	509
9606.ENSP00000363270	9606.ENSP00000324741	509
9606.ENSP00000254799	9606.ENSP00000263063	509
9606.ENSP00000497641	9606.ENSP00000252244	509
9606.ENSP00000393241	9606.ENSP00000264995	509
9606.ENSP00000244096	9606.ENSP00000382241	509
9606.ENSP00000356713	9606.ENSP00000393312	509
9606.ENSP00000440984	9606.ENSP00000363680	509
9606.ENSP00000360525	9606.ENSP00000270625	509
9606.ENSP00000494831	9606.ENSP00000479964	509
9606.ENSP00000325266	9606.ENSP00000238497	509
9606.ENSP00000360525	9606.ENSP00000364801	509
9606.ENSP00000342216	9606.ENSP00000216259	509
9606.ENSP00000497004	9606.ENSP00000262395	509
9606.ENSP00000480987	9606.ENSP00000234296	510
9606.ENSP00000435777	9606.ENSP00000263377	510
9606.ENSP00000263857	9606.ENSP00000385410	510
9606.ENSP00000247470	9606.ENSP00000374455	510
9606.ENSP00000312995	9606.ENSP00000418960	510
9606.ENSP00000447297	9606.ENSP00000265560	510
9606.ENSP00000369127	9606.ENSP00000323588	510
9606.ENSP00000379287	9606.ENSP00000265727	510
9606.ENSP00000305422	9606.ENSP00000266000	510
9606.ENSP00000334928	9606.ENSP00000447006	510
9606.ENSP00000362441	9606.ENSP00000269305	510
9606.ENSP00000264657	9606.ENSP00000352516	510
9606.ENSP00000386896	9606.ENSP00000376753	510
9606.ENSP00000225792	9606.ENSP00000332973	510
9606.ENSP00000261366	9606.ENSP00000260983	510
9606.ENSP00000343701	9606.ENSP00000422626	510
9606.ENSP00000216639	9606.ENSP00000355657	510
9606.ENSP00000374455	9606.ENSP00000381185	510
9606.ENSP00000369716	9606.ENSP00000253363	510
9606.ENSP00000260408	9606.ENSP00000361231	510
9606.ENSP00000295688	9606.ENSP00000315680	510
9606.ENSP00000332549	9606.ENSP00000362680	510
9606.ENSP00000306245	9606.ENSP00000332973	510
9606.ENSP00000222247	9606.ENSP00000263377	510
9606.ENSP00000263795	9606.ENSP00000254719	510
9606.ENSP00000418287	9606.ENSP00000296577	510
9606.ENSP00000410446	9606.ENSP00000422626	510
9606.ENSP00000497641	9606.ENSP00000422626	510
9606.ENSP00000428426	9606.ENSP00000359531	510
9606.ENSP00000342778	9606.ENSP00000482313	510
9606.ENSP00000351777	9606.ENSP00000220669	510
9606.ENSP00000368458	9606.ENSP00000413720	510
9606.ENSP00000342007	9606.ENSP00000419970	510
9606.ENSP00000364898	9606.ENSP00000428056	510
9606.ENSP00000314129	9606.ENSP00000332973	510
9606.ENSP00000365131	9606.ENSP00000289528	510
9606.ENSP00000276079	9606.ENSP00000363822	510
9606.ENSP00000436786	9606.ENSP00000261900	510
9606.ENSP00000280904	9606.ENSP00000263377	510
9606.ENSP00000326366	9606.ENSP00000265381	510
9606.ENSP00000300935	9606.ENSP00000349781	510
9606.ENSP00000372023	9606.ENSP00000233146	510
9606.ENSP00000431984	9606.ENSP00000360683	510
9606.ENSP00000351905	9606.ENSP00000354621	510
9606.ENSP00000352272	9606.ENSP00000312624	510
9606.ENSP00000233331	9606.ENSP00000349640	510
9606.ENSP00000392028	9606.ENSP00000244537	510
9606.ENSP00000261609	9606.ENSP00000495360	510
9606.ENSP00000302160	9606.ENSP00000422626	510
9606.ENSP00000323670	9606.ENSP00000269305	510
9606.ENSP00000451506	9606.ENSP00000375892	510
9606.ENSP00000263925	9606.ENSP00000428489	510
9606.ENSP00000307272	9606.ENSP00000262319	510
9606.ENSP00000426503	9606.ENSP00000373489	510
9606.ENSP00000307940	9606.ENSP00000352069	510
9606.ENSP00000307940	9606.ENSP00000263377	510
9606.ENSP00000398655	9606.ENSP00000378845	510
9606.ENSP00000346088	9606.ENSP00000356669	510
9606.ENSP00000380557	9606.ENSP00000266732	510
9606.ENSP00000330074	9606.ENSP00000255465	510
9606.ENSP00000298910	9606.ENSP00000389103	510
9606.ENSP00000355330	9606.ENSP00000374455	510
9606.ENSP00000357012	9606.ENSP00000346671	510
9606.ENSP00000278616	9606.ENSP00000387699	510
9606.ENSP00000293662	9606.ENSP00000389326	510
9606.ENSP00000368632	9606.ENSP00000302967	510
9606.ENSP00000263663	9606.ENSP00000332194	510
9606.ENSP00000234389	9606.ENSP00000332549	510
9606.ENSP00000287820	9606.ENSP00000332973	510
9606.ENSP00000478877	9606.ENSP00000298910	510
9606.ENSP00000332194	9606.ENSP00000361990	510
9606.ENSP00000326767	9606.ENSP00000263377	510
9606.ENSP00000363929	9606.ENSP00000494750	510
9606.ENSP00000362413	9606.ENSP00000391490	510
9606.ENSP00000378845	9606.ENSP00000264033	510
9606.ENSP00000393312	9606.ENSP00000281821	510
9606.ENSP00000340820	9606.ENSP00000340373	510
9606.ENSP00000376611	9606.ENSP00000405330	510
9606.ENSP00000302961	9606.ENSP00000361725	510
9606.ENSP00000489597	9606.ENSP00000333919	510
9606.ENSP00000244537	9606.ENSP00000355890	510
9606.ENSP00000296930	9606.ENSP00000313950	510
9606.ENSP00000219476	9606.ENSP00000369899	510
9606.ENSP00000365891	9606.ENSP00000483570	510
9606.ENSP00000386759	9606.ENSP00000461879	510
9606.ENSP00000248975	9606.ENSP00000408292	510
9606.ENSP00000415139	9606.ENSP00000433623	510
9606.ENSP00000380256	9606.ENSP00000378699	510
9606.ENSP00000318195	9606.ENSP00000263377	510
9606.ENSP00000311032	9606.ENSP00000318822	510
9606.ENSP00000215832	9606.ENSP00000287820	510
9606.ENSP00000358635	9606.ENSP00000244537	510
9606.ENSP00000365230	9606.ENSP00000261601	510
9606.ENSP00000385636	9606.ENSP00000248437	510
9606.ENSP00000399518	9606.ENSP00000263754	510
9606.ENSP00000354558	9606.ENSP00000365230	510
9606.ENSP00000329097	9606.ENSP00000482674	510
9606.ENSP00000260408	9606.ENSP00000477713	510
9606.ENSP00000331748	9606.ENSP00000366070	510
9606.ENSP00000357000	9606.ENSP00000309555	510
9606.ENSP00000382269	9606.ENSP00000268182	510
9606.ENSP00000263754	9606.ENSP00000329357	510
9606.ENSP00000369716	9606.ENSP00000349168	510
9606.ENSP00000363435	9606.ENSP00000340913	510
9606.ENSP00000263713	9606.ENSP00000356370	510
9606.ENSP00000380256	9606.ENSP00000417686	510
9606.ENSP00000495530	9606.ENSP00000346671	510
9606.ENSP00000377001	9606.ENSP00000377681	510
9606.ENSP00000268712	9606.ENSP00000268058	510
9606.ENSP00000352264	9606.ENSP00000391669	510
9606.ENSP00000494788	9606.ENSP00000357005	510
9606.ENSP00000469413	9606.ENSP00000377681	510
9606.ENSP00000264670	9606.ENSP00000263377	510
9606.ENSP00000244573	9606.ENSP00000331602	510
9606.ENSP00000371798	9606.ENSP00000263377	510
9606.ENSP00000321326	9606.ENSP00000216968	510
9606.ENSP00000244537	9606.ENSP00000451080	510
9606.ENSP00000228682	9606.ENSP00000346148	510
9606.ENSP00000435380	9606.ENSP00000440045	510
9606.ENSP00000268058	9606.ENSP00000216225	510
9606.ENSP00000262435	9606.ENSP00000324806	510
9606.ENSP00000463325	9606.ENSP00000426909	510
9606.ENSP00000258149	9606.ENSP00000362608	510
9606.ENSP00000368458	9606.ENSP00000253024	510
9606.ENSP00000376786	9606.ENSP00000349156	510
9606.ENSP00000323588	9606.ENSP00000221419	510
9606.ENSP00000268058	9606.ENSP00000080059	510
9606.ENSP00000313420	9606.ENSP00000426503	510
9606.ENSP00000339191	9606.ENSP00000321326	510
9606.ENSP00000325589	9606.ENSP00000411355	510
9606.ENSP00000376500	9606.ENSP00000343535	510
9606.ENSP00000438788	9606.ENSP00000360671	510
9606.ENSP00000349722	9606.ENSP00000311827	510
9606.ENSP00000323856	9606.ENSP00000487444	510
9606.ENSP00000418960	9606.ENSP00000325120	510
9606.ENSP00000340330	9606.ENSP00000494750	510
9606.ENSP00000495360	9606.ENSP00000426503	510
9606.ENSP00000434776	9606.ENSP00000441543	510
9606.ENSP00000231948	9606.ENSP00000346148	510
9606.ENSP00000445806	9606.ENSP00000263377	510
9606.ENSP00000378505	9606.ENSP00000218348	510
9606.ENSP00000349722	9606.ENSP00000429084	510
9606.ENSP00000250457	9606.ENSP00000430684	510
9606.ENSP00000259371	9606.ENSP00000451828	510
9606.ENSP00000373696	9606.ENSP00000263377	510
9606.ENSP00000368868	9606.ENSP00000300305	510
9606.ENSP00000370473	9606.ENSP00000357668	510
9606.ENSP00000392028	9606.ENSP00000449396	510
9606.ENSP00000434024	9606.ENSP00000496255	510
9606.ENSP00000373489	9606.ENSP00000244537	510
9606.ENSP00000257430	9606.ENSP00000368166	510
9606.ENSP00000316779	9606.ENSP00000345571	510
9606.ENSP00000363822	9606.ENSP00000300651	510
9606.ENSP00000375978	9606.ENSP00000263377	510
9606.ENSP00000444357	9606.ENSP00000250495	510
9606.ENSP00000230449	9606.ENSP00000263795	510
9606.ENSP00000384169	9606.ENSP00000363827	510
9606.ENSP00000423563	9606.ENSP00000377060	510
9606.ENSP00000421592	9606.ENSP00000263377	510
9606.ENSP00000426909	9606.ENSP00000379350	510
9606.ENSP00000164227	9606.ENSP00000362649	510
9606.ENSP00000266087	9606.ENSP00000265857	510
9606.ENSP00000355865	9606.ENSP00000474725	510
9606.ENSP00000282561	9606.ENSP00000348416	510
9606.ENSP00000426503	9606.ENSP00000266269	510
9606.ENSP00000262133	9606.ENSP00000362768	510
9606.ENSP00000305988	9606.ENSP00000371958	510
9606.ENSP00000405327	9606.ENSP00000263253	510
9606.ENSP00000482313	9606.ENSP00000416429	510
9606.ENSP00000300305	9606.ENSP00000294339	510
9606.ENSP00000318352	9606.ENSP00000267163	510
9606.ENSP00000384863	9606.ENSP00000485010	510
9606.ENSP00000329357	9606.ENSP00000419692	510
9606.ENSP00000255608	9606.ENSP00000354522	510
9606.ENSP00000300305	9606.ENSP00000360266	510
9606.ENSP00000457230	9606.ENSP00000358071	510
9606.ENSP00000384899	9606.ENSP00000263377	510
9606.ENSP00000219548	9606.ENSP00000345464	510
9606.ENSP00000360034	9606.ENSP00000352069	510
9606.ENSP00000494788	9606.ENSP00000463778	510
9606.ENSP00000314505	9606.ENSP00000369411	510
9606.ENSP00000398632	9606.ENSP00000371958	510
9606.ENSP00000250113	9606.ENSP00000357113	510
9606.ENSP00000354394	9606.ENSP00000306124	510
9606.ENSP00000358072	9606.ENSP00000498466	510
9606.ENSP00000438804	9606.ENSP00000263253	510
9606.ENSP00000365588	9606.ENSP00000301633	510
9606.ENSP00000329357	9606.ENSP00000335153	510
9606.ENSP00000263253	9606.ENSP00000350844	510
9606.ENSP00000346206	9606.ENSP00000497910	510
9606.ENSP00000311962	9606.ENSP00000275493	510
9606.ENSP00000272317	9606.ENSP00000340820	510
9606.ENSP00000341189	9606.ENSP00000481780	510
9606.ENSP00000341779	9606.ENSP00000253024	510
9606.ENSP00000222812	9606.ENSP00000362080	510
9606.ENSP00000360798	9606.ENSP00000501092	510
9606.ENSP00000431512	9606.ENSP00000482075	510
9606.ENSP00000370938	9606.ENSP00000428426	510
9606.ENSP00000351777	9606.ENSP00000380256	510
9606.ENSP00000377245	9606.ENSP00000483825	510
9606.ENSP00000376297	9606.ENSP00000365804	510
9606.ENSP00000264637	9606.ENSP00000299259	510
9606.ENSP00000433459	9606.ENSP00000269305	510
9606.ENSP00000418960	9606.ENSP00000247970	510
9606.ENSP00000348089	9606.ENSP00000343535	510
9606.ENSP00000361761	9606.ENSP00000346032	510
9606.ENSP00000340883	9606.ENSP00000263377	510
9606.ENSP00000313950	9606.ENSP00000351933	510
9606.ENSP00000233057	9606.ENSP00000359424	510
9606.ENSP00000298910	9606.ENSP00000296577	510
9606.ENSP00000378529	9606.ENSP00000326550	510
9606.ENSP00000372023	9606.ENSP00000412324	510
9606.ENSP00000440542	9606.ENSP00000352516	510
9606.ENSP00000211287	9606.ENSP00000330572	510
9606.ENSP00000336741	9606.ENSP00000422626	510
9606.ENSP00000455308	9606.ENSP00000316357	510
9606.ENSP00000264657	9606.ENSP00000314080	510
9606.ENSP00000368411	9606.ENSP00000308236	510
9606.ENSP00000395772	9606.ENSP00000438788	510
9606.ENSP00000477713	9606.ENSP00000342681	510
9606.ENSP00000370989	9606.ENSP00000205636	510
9606.ENSP00000352798	9606.ENSP00000379350	510
9606.ENSP00000455426	9606.ENSP00000355759	510
9606.ENSP00000418695	9606.ENSP00000350708	510
9606.ENSP00000216832	9606.ENSP00000263377	510
9606.ENSP00000349748	9606.ENSP00000263377	510
9606.ENSP00000339495	9606.ENSP00000263377	510
9606.ENSP00000326170	9606.ENSP00000269305	510
9606.ENSP00000355657	9606.ENSP00000262241	510
9606.ENSP00000298910	9606.ENSP00000246117	510
9606.ENSP00000309968	9606.ENSP00000371958	510
9606.ENSP00000361626	9606.ENSP00000378917	510
9606.ENSP00000264731	9606.ENSP00000266000	510
9606.ENSP00000265651	9606.ENSP00000263253	510
9606.ENSP00000403701	9606.ENSP00000265138	510
9606.ENSP00000440542	9606.ENSP00000357643	510
9606.ENSP00000277120	9606.ENSP00000374455	510
9606.ENSP00000484998	9606.ENSP00000298910	510
9606.ENSP00000397552	9606.ENSP00000391457	510
9606.ENSP00000296417	9606.ENSP00000309262	510
9606.ENSP00000244537	9606.ENSP00000323511	510
9606.ENSP00000370826	9606.ENSP00000362649	510
9606.ENSP00000408695	9606.ENSP00000393333	510
9606.ENSP00000400906	9606.ENSP00000444357	510
9606.ENSP00000311747	9606.ENSP00000263377	510
9606.ENSP00000477648	9606.ENSP00000359285	510
9606.ENSP00000361626	9606.ENSP00000410242	510
9606.ENSP00000307183	9606.ENSP00000269305	510
9606.ENSP00000429744	9606.ENSP00000474725	510
9606.ENSP00000278616	9606.ENSP00000253024	510
9606.ENSP00000437125	9606.ENSP00000373600	510
9606.ENSP00000464359	9606.ENSP00000422626	510
9606.ENSP00000262367	9606.ENSP00000461879	510
9606.ENSP00000253024	9606.ENSP00000264279	510
9606.ENSP00000378163	9606.ENSP00000422626	510
9606.ENSP00000284601	9606.ENSP00000234038	510
9606.ENSP00000298355	9606.ENSP00000389140	510
9606.ENSP00000365891	9606.ENSP00000370719	510
9606.ENSP00000263795	9606.ENSP00000357283	510
9606.ENSP00000389182	9606.ENSP00000357113	510
9606.ENSP00000227507	9606.ENSP00000433560	510
9606.ENSP00000363377	9606.ENSP00000451828	510
9606.ENSP00000431926	9606.ENSP00000433623	510
9606.ENSP00000359848	9606.ENSP00000375881	510
9606.ENSP00000339063	9606.ENSP00000422626	510
9606.ENSP00000253024	9606.ENSP00000365804	510
9606.ENSP00000384211	9606.ENSP00000244537	510
9606.ENSP00000261799	9606.ENSP00000371341	510
9606.ENSP00000265560	9606.ENSP00000430432	510
9606.ENSP00000392330	9606.ENSP00000365230	510
9606.ENSP00000265713	9606.ENSP00000269305	510
9606.ENSP00000421926	9606.ENSP00000332194	510
9606.ENSP00000340820	9606.ENSP00000394560	510
9606.ENSP00000387262	9606.ENSP00000290913	510
9606.ENSP00000329357	9606.ENSP00000378699	510
9606.ENSP00000375986	9606.ENSP00000262395	510
9606.ENSP00000349168	9606.ENSP00000340820	510
9606.ENSP00000495672	9606.ENSP00000482313	510
9606.ENSP00000244537	9606.ENSP00000495556	510
9606.ENSP00000329466	9606.ENSP00000393183	510
9606.ENSP00000368022	9606.ENSP00000392025	510
9606.ENSP00000499717	9606.ENSP00000389326	510
9606.ENSP00000298910	9606.ENSP00000269886	510
9606.ENSP00000319482	9606.ENSP00000384109	510
9606.ENSP00000405965	9606.ENSP00000325863	510
9606.ENSP00000318822	9606.ENSP00000312664	510
9606.ENSP00000368646	9606.ENSP00000391490	510
9606.ENSP00000385636	9606.ENSP00000225972	510
9606.ENSP00000311430	9606.ENSP00000356669	510
9606.ENSP00000380256	9606.ENSP00000374455	510
9606.ENSP00000172229	9606.ENSP00000343706	510
9606.ENSP00000405338	9606.ENSP00000438406	510
9606.ENSP00000262013	9606.ENSP00000300935	510
9606.ENSP00000361458	9606.ENSP00000356832	510
9606.ENSP00000405338	9606.ENSP00000428056	510
9606.ENSP00000435365	9606.ENSP00000298910	510
9606.ENSP00000311032	9606.ENSP00000267163	510
9606.ENSP00000500990	9606.ENSP00000314508	510
9606.ENSP00000478767	9606.ENSP00000354859	510
9606.ENSP00000245414	9606.ENSP00000253024	510
9606.ENSP00000363822	9606.ENSP00000302886	510
9606.ENSP00000216122	9606.ENSP00000263377	510
9606.ENSP00000326366	9606.ENSP00000382004	510
9606.ENSP00000361930	9606.ENSP00000438788	510
9606.ENSP00000323867	9606.ENSP00000421985	510
9606.ENSP00000355601	9606.ENSP00000380024	510
9606.ENSP00000386710	9606.ENSP00000351926	510
9606.ENSP00000381717	9606.ENSP00000427793	510
9606.ENSP00000251871	9606.ENSP00000264637	510
9606.ENSP00000495360	9606.ENSP00000342858	510
9606.ENSP00000258821	9606.ENSP00000263253	510
9606.ENSP00000370557	9606.ENSP00000367208	510
9606.ENSP00000434614	9606.ENSP00000267163	510
9606.ENSP00000268717	9606.ENSP00000430684	510
9606.ENSP00000350815	9606.ENSP00000231509	510
9606.ENSP00000324173	9606.ENSP00000358327	510
9606.ENSP00000295688	9606.ENSP00000323588	510
9606.ENSP00000497997	9606.ENSP00000247668	510
9606.ENSP00000386541	9606.ENSP00000314505	510
9606.ENSP00000312455	9606.ENSP00000379721	510
9606.ENSP00000370589	9606.ENSP00000253024	510
9606.ENSP00000378402	9606.ENSP00000285407	510
9606.ENSP00000313420	9606.ENSP00000372023	510
9606.ENSP00000478887	9606.ENSP00000380252	510
9606.ENSP00000369695	9606.ENSP00000264157	510
9606.ENSP00000298910	9606.ENSP00000402346	510
9606.ENSP00000258149	9606.ENSP00000326804	510
9606.ENSP00000435096	9606.ENSP00000356669	510
9606.ENSP00000405965	9606.ENSP00000360609	510
9606.ENSP00000460475	9606.ENSP00000433138	510
9606.ENSP00000323511	9606.ENSP00000263377	510
9606.ENSP00000424827	9606.ENSP00000305372	510
9606.ENSP00000253024	9606.ENSP00000405965	510
9606.ENSP00000369411	9606.ENSP00000262315	510
9606.ENSP00000370938	9606.ENSP00000362361	510
9606.ENSP00000311857	9606.ENSP00000354394	510
9606.ENSP00000254227	9606.ENSP00000363822	510
9606.ENSP00000352516	9606.ENSP00000391090	510
9606.ENSP00000440542	9606.ENSP00000480421	510
9606.ENSP00000468304	9606.ENSP00000374212	510
9606.ENSP00000397927	9606.ENSP00000422626	510
9606.ENSP00000357552	9606.ENSP00000422626	510
9606.ENSP00000362680	9606.ENSP00000305372	510
9606.ENSP00000493728	9606.ENSP00000428056	510
9606.ENSP00000299427	9606.ENSP00000224950	510
9606.ENSP00000399968	9606.ENSP00000325120	510
9606.ENSP00000403701	9606.ENSP00000499786	510
9606.ENSP00000499786	9606.ENSP00000005340	510
9606.ENSP00000464030	9606.ENSP00000345984	510
9606.ENSP00000480987	9606.ENSP00000263377	510
9606.ENSP00000258080	9606.ENSP00000229795	510
9606.ENSP00000247668	9606.ENSP00000399511	510
9606.ENSP00000263923	9606.ENSP00000282397	510
9606.ENSP00000355231	9606.ENSP00000356426	510
9606.ENSP00000471896	9606.ENSP00000418447	510
9606.ENSP00000428924	9606.ENSP00000391669	510
9606.ENSP00000264198	9606.ENSP00000263559	510
9606.ENSP00000262160	9606.ENSP00000247970	510
9606.ENSP00000239223	9606.ENSP00000311083	510
9606.ENSP00000385636	9606.ENSP00000455106	510
9606.ENSP00000262506	9606.ENSP00000422626	510
9606.ENSP00000499900	9606.ENSP00000263904	510
9606.ENSP00000401445	9606.ENSP00000272317	510
9606.ENSP00000350512	9606.ENSP00000411532	510
9606.ENSP00000263317	9606.ENSP00000363089	510
9606.ENSP00000360922	9606.ENSP00000323588	510
9606.ENSP00000481380	9606.ENSP00000417686	510
9606.ENSP00000362744	9606.ENSP00000422626	510
9606.ENSP00000262367	9606.ENSP00000269141	510
9606.ENSP00000377640	9606.ENSP00000356669	510
9606.ENSP00000438788	9606.ENSP00000380336	510
9606.ENSP00000303373	9606.ENSP00000233630	510
9606.ENSP00000335153	9606.ENSP00000263377	510
9606.ENSP00000364801	9606.ENSP00000391137	510
9606.ENSP00000351905	9606.ENSP00000433623	510
9606.ENSP00000258499	9606.ENSP00000320147	510
9606.ENSP00000265056	9606.ENSP00000482313	510
9606.ENSP00000221801	9606.ENSP00000244537	510
9606.ENSP00000355330	9606.ENSP00000384273	510
9606.ENSP00000323588	9606.ENSP00000260102	510
9606.ENSP00000354573	9606.ENSP00000385636	510
9606.ENSP00000479861	9606.ENSP00000380921	510
9606.ENSP00000346088	9606.ENSP00000259915	510
9606.ENSP00000266087	9606.ENSP00000355566	510
9606.ENSP00000440542	9606.ENSP00000344544	510
9606.ENSP00000364912	9606.ENSP00000440542	510
9606.ENSP00000389810	9606.ENSP00000367208	510
9606.ENSP00000379506	9606.ENSP00000482313	510
9606.ENSP00000244537	9606.ENSP00000357113	510
9606.ENSP00000323811	9606.ENSP00000391601	510
9606.ENSP00000318641	9606.ENSP00000419665	510
9606.ENSP00000495360	9606.ENSP00000365804	510
9606.ENSP00000298910	9606.ENSP00000317331	510
9606.ENSP00000265563	9606.ENSP00000269701	510
9606.ENSP00000355231	9606.ENSP00000426909	510
9606.ENSP00000256474	9606.ENSP00000329357	510
9606.ENSP00000217244	9606.ENSP00000341030	510
9606.ENSP00000355014	9606.ENSP00000381717	510
9606.ENSP00000364801	9606.ENSP00000368856	510
9606.ENSP00000217971	9606.ENSP00000344741	510
9606.ENSP00000220751	9606.ENSP00000254691	510
9606.ENSP00000263025	9606.ENSP00000340820	510
9606.ENSP00000376309	9606.ENSP00000426503	510
9606.ENSP00000379330	9606.ENSP00000394560	510
9606.ENSP00000378974	9606.ENSP00000358335	510
9606.ENSP00000258149	9606.ENSP00000309572	510
9606.ENSP00000212015	9606.ENSP00000384851	510
9606.ENSP00000342848	9606.ENSP00000380450	510
9606.ENSP00000359206	9606.ENSP00000397908	510
9606.ENSP00000359818	9606.ENSP00000262982	510
9606.ENSP00000481841	9606.ENSP00000428924	510
9606.ENSP00000263795	9606.ENSP00000262982	510
9606.ENSP00000357048	9606.ENSP00000263377	510
9606.ENSP00000410992	9606.ENSP00000298910	510
9606.ENSP00000361027	9606.ENSP00000316357	510
9606.ENSP00000343535	9606.ENSP00000482674	510
9606.ENSP00000219548	9606.ENSP00000425561	510
9606.ENSP00000313420	9606.ENSP00000479860	510
9606.ENSP00000348056	9606.ENSP00000264279	510
9606.ENSP00000020945	9606.ENSP00000324806	510
9606.ENSP00000238616	9606.ENSP00000278412	510
9606.ENSP00000365588	9606.ENSP00000348554	510
9606.ENSP00000228606	9606.ENSP00000357047	510
9606.ENSP00000353508	9606.ENSP00000439020	510
9606.ENSP00000440005	9606.ENSP00000307634	510
9606.ENSP00000368884	9606.ENSP00000357055	510
9606.ENSP00000330074	9606.ENSP00000481380	510
9606.ENSP00000467141	9606.ENSP00000265709	510
9606.ENSP00000349722	9606.ENSP00000340648	510
9606.ENSP00000487444	9606.ENSP00000340820	510
9606.ENSP00000379110	9606.ENSP00000357103	510
9606.ENSP00000362299	9606.ENSP00000241416	510
9606.ENSP00000438788	9606.ENSP00000367123	510
9606.ENSP00000375978	9606.ENSP00000365851	510
9606.ENSP00000495273	9606.ENSP00000356669	510
9606.ENSP00000303158	9606.ENSP00000354947	510
9606.ENSP00000256474	9606.ENSP00000441543	510
9606.ENSP00000381717	9606.ENSP00000349298	510
9606.ENSP00000479488	9606.ENSP00000295050	510
9606.ENSP00000327213	9606.ENSP00000242057	510
9606.ENSP00000365402	9606.ENSP00000259951	510
9606.ENSP00000227638	9606.ENSP00000358327	510
9606.ENSP00000332549	9606.ENSP00000380638	510
9606.ENSP00000376352	9606.ENSP00000359552	510
9606.ENSP00000362680	9606.ENSP00000252321	510
9606.ENSP00000323099	9606.ENSP00000450607	510
9606.ENSP00000447730	9606.ENSP00000371958	510
9606.ENSP00000339191	9606.ENSP00000418447	510
9606.ENSP00000437955	9606.ENSP00000366898	510
9606.ENSP00000345984	9606.ENSP00000261464	510
9606.ENSP00000357633	9606.ENSP00000338186	510
9606.ENSP00000298910	9606.ENSP00000324527	510
9606.ENSP00000351777	9606.ENSP00000384018	510
9606.ENSP00000365959	9606.ENSP00000216225	510
9606.ENSP00000368458	9606.ENSP00000298910	510
9606.ENSP00000376611	9606.ENSP00000254066	510
9606.ENSP00000389377	9606.ENSP00000365380	510
9606.ENSP00000223129	9606.ENSP00000244537	510
9606.ENSP00000387699	9606.ENSP00000231509	510
9606.ENSP00000387246	9606.ENSP00000381070	510
9606.ENSP00000278853	9606.ENSP00000378326	510
9606.ENSP00000278616	9606.ENSP00000375978	510
9606.ENSP00000327994	9606.ENSP00000244050	510
9606.ENSP00000378364	9606.ENSP00000253814	510
9606.ENSP00000352673	9606.ENSP00000384273	510
9606.ENSP00000499717	9606.ENSP00000364898	510
9606.ENSP00000352069	9606.ENSP00000377681	510
