protein1	protein2	score
9606.ENSP00000272418	9606.ENSP00000258383	800
9606.ENSP00000261167	9606.ENSP00000360532	800
9606.ENSP00000336702	9606.ENSP00000449328	800
9606.ENSP00000463784	9606.ENSP00000429374	800
9606.ENSP00000453801	9606.ENSP00000216225	800
9606.ENSP00000453801	9606.ENSP00000425130	800
9606.ENSP00000375632	9606.ENSP00000271764	800
9606.ENSP00000472469	9606.ENSP00000344393	800
9606.ENSP00000269601	9606.ENSP00000244227	800
9606.ENSP00000297151	9606.ENSP00000351137	800
9606.ENSP00000310448	9606.ENSP00000364813	800
9606.ENSP00000362153	9606.ENSP00000260443	800
9606.ENSP00000283195	9606.ENSP00000448054	800
9606.ENSP00000203407	9606.ENSP00000354982	800
9606.ENSP00000363746	9606.ENSP00000470972	800
9606.ENSP00000481486	9606.ENSP00000372351	800
9606.ENSP00000472985	9606.ENSP00000471455	800
9606.ENSP00000244537	9606.ENSP00000325612	800
9606.ENSP00000418401	9606.ENSP00000339795	800
9606.ENSP00000333401	9606.ENSP00000252602	800
9606.ENSP00000261769	9606.ENSP00000470972	800
9606.ENSP00000466010	9606.ENSP00000438349	800
9606.ENSP00000423673	9606.ENSP00000425759	800
9606.ENSP00000225430	9606.ENSP00000345917	800
9606.ENSP00000358155	9606.ENSP00000482431	800
9606.ENSP00000443017	9606.ENSP00000362018	800
9606.ENSP00000257181	9606.ENSP00000215829	800
9606.ENSP00000258424	9606.ENSP00000360492	800
9606.ENSP00000355051	9606.ENSP00000293777	800
9606.ENSP00000254730	9606.ENSP00000296674	800
9606.ENSP00000418082	9606.ENSP00000222284	800
9606.ENSP00000299300	9606.ENSP00000356989	800
9606.ENSP00000333277	9606.ENSP00000498750	800
9606.ENSP00000388107	9606.ENSP00000267884	800
9606.ENSP00000362105	9606.ENSP00000232888	800
9606.ENSP00000259895	9606.ENSP00000252996	800
9606.ENSP00000413436	9606.ENSP00000254730	800
9606.ENSP00000424417	9606.ENSP00000265107	800
9606.ENSP00000472985	9606.ENSP00000293831	800
9606.ENSP00000463379	9606.ENSP00000294189	800
9606.ENSP00000296417	9606.ENSP00000498791	800
9606.ENSP00000483283	9606.ENSP00000303178	800
9606.ENSP00000388107	9606.ENSP00000340896	800
9606.ENSP00000345957	9606.ENSP00000263657	800
9606.ENSP00000274712	9606.ENSP00000357928	800
9606.ENSP00000362803	9606.ENSP00000360497	800
9606.ENSP00000354346	9606.ENSP00000378284	800
9606.ENSP00000274311	9606.ENSP00000498019	800
9606.ENSP00000483842	9606.ENSP00000461879	800
9606.ENSP00000301764	9606.ENSP00000478303	800
9606.ENSP00000318158	9606.ENSP00000315017	800
9606.ENSP00000367806	9606.ENSP00000257829	800
9606.ENSP00000348849	9606.ENSP00000492441	800
9606.ENSP00000237380	9606.ENSP00000358154	800
9606.ENSP00000262584	9606.ENSP00000261769	800
9606.ENSP00000324124	9606.ENSP00000414237	800
9606.ENSP00000481486	9606.ENSP00000379911	800
9606.ENSP00000379888	9606.ENSP00000261708	800
9606.ENSP00000384302	9606.ENSP00000297990	800
9606.ENSP00000225969	9606.ENSP00000419740	800
9606.ENSP00000456337	9606.ENSP00000439020	800
9606.ENSP00000443017	9606.ENSP00000494750	800
9606.ENSP00000254803	9606.ENSP00000383949	800
9606.ENSP00000248342	9606.ENSP00000293831	800
9606.ENSP00000436049	9606.ENSP00000256383	800
9606.ENSP00000454836	9606.ENSP00000344393	800
9606.ENSP00000347168	9606.ENSP00000283006	800
9606.ENSP00000360034	9606.ENSP00000416429	800
9606.ENSP00000244227	9606.ENSP00000221494	800
9606.ENSP00000367806	9606.ENSP00000261708	800
9606.ENSP00000253686	9606.ENSP00000338057	800
9606.ENSP00000325612	9606.ENSP00000480960	800
9606.ENSP00000355609	9606.ENSP00000477848	800
9606.ENSP00000300413	9606.ENSP00000357901	800
9606.ENSP00000363559	9606.ENSP00000416429	800
9606.ENSP00000366135	9606.ENSP00000370589	800
9606.ENSP00000223641	9606.ENSP00000274242	800
9606.ENSP00000272317	9606.ENSP00000261637	800
9606.ENSP00000315774	9606.ENSP00000287490	800
9606.ENSP00000301457	9606.ENSP00000425759	800
9606.ENSP00000484658	9606.ENSP00000318297	800
9606.ENSP00000385479	9606.ENSP00000344504	800
9606.ENSP00000216037	9606.ENSP00000413436	800
9606.ENSP00000379372	9606.ENSP00000462667	800
9606.ENSP00000233468	9606.ENSP00000351137	800
9606.ENSP00000238892	9606.ENSP00000339090	800
9606.ENSP00000358854	9606.ENSP00000300651	800
9606.ENSP00000363384	9606.ENSP00000375730	800
9606.ENSP00000308275	9606.ENSP00000254630	800
9606.ENSP00000479794	9606.ENSP00000292614	800
9606.ENSP00000314193	9606.ENSP00000264279	800
9606.ENSP00000262460	9606.ENSP00000262105	800
9606.ENSP00000362803	9606.ENSP00000264645	800
9606.ENSP00000467262	9606.ENSP00000354813	800
9606.ENSP00000388107	9606.ENSP00000463379	800
9606.ENSP00000489236	9606.ENSP00000342889	800
9606.ENSP00000470252	9606.ENSP00000476136	800
9606.ENSP00000254730	9606.ENSP00000309334	800
9606.ENSP00000495273	9606.ENSP00000296577	800
9606.ENSP00000301764	9606.ENSP00000355013	800
9606.ENSP00000472985	9606.ENSP00000264279	800
9606.ENSP00000324804	9606.ENSP00000461879	800
9606.ENSP00000423673	9606.ENSP00000355046	800
9606.ENSP00000354633	9606.ENSP00000357047	800
9606.ENSP00000300413	9606.ENSP00000415078	800
9606.ENSP00000476100	9606.ENSP00000498791	800
9606.ENSP00000372105	9606.ENSP00000372127	800
9606.ENSP00000478725	9606.ENSP00000320180	800
9606.ENSP00000341885	9606.ENSP00000254730	800
9606.ENSP00000254803	9606.ENSP00000225298	800
9606.ENSP00000472985	9606.ENSP00000355315	800
9606.ENSP00000346027	9606.ENSP00000388337	800
9606.ENSP00000261245	9606.ENSP00000225728	800
9606.ENSP00000479032	9606.ENSP00000269571	800
9606.ENSP00000299198	9606.ENSP00000499797	800
9606.ENSP00000272091	9606.ENSP00000387006	800
9606.ENSP00000281031	9606.ENSP00000430494	800
9606.ENSP00000285848	9606.ENSP00000369682	800
9606.ENSP00000236273	9606.ENSP00000336741	800
9606.ENSP00000441126	9606.ENSP00000327268	800
9606.ENSP00000283109	9606.ENSP00000446184	800
9606.ENSP00000254286	9606.ENSP00000380690	800
9606.ENSP00000352119	9606.ENSP00000342889	800
9606.ENSP00000348527	9606.ENSP00000370214	800
9606.ENSP00000431822	9606.ENSP00000429931	800
9606.ENSP00000494697	9606.ENSP00000222284	800
9606.ENSP00000225726	9606.ENSP00000378163	800
9606.ENSP00000475615	9606.ENSP00000305790	800
9606.ENSP00000346050	9606.ENSP00000431822	800
9606.ENSP00000483888	9606.ENSP00000392709	800
9606.ENSP00000472469	9606.ENSP00000428085	800
9606.ENSP00000355206	9606.ENSP00000360492	800
9606.ENSP00000252996	9606.ENSP00000367406	800
9606.ENSP00000357928	9606.ENSP00000301740	800
9606.ENSP00000233331	9606.ENSP00000483283	800
9606.ENSP00000362153	9606.ENSP00000420311	800
9606.ENSP00000233468	9606.ENSP00000252622	800
9606.ENSP00000344504	9606.ENSP00000480960	800
9606.ENSP00000248342	9606.ENSP00000435777	800
9606.ENSP00000480826	9606.ENSP00000294244	800
9606.ENSP00000464357	9606.ENSP00000480960	800
9606.ENSP00000260102	9606.ENSP00000259873	800
9606.ENSP00000258105	9606.ENSP00000320567	800
9606.ENSP00000258648	9606.ENSP00000479461	800
9606.ENSP00000296215	9606.ENSP00000246071	800
9606.ENSP00000316598	9606.ENSP00000300151	800
9606.ENSP00000379372	9606.ENSP00000482438	800
9606.ENSP00000334448	9606.ENSP00000327246	800
9606.ENSP00000342676	9606.ENSP00000331849	800
9606.ENSP00000354633	9606.ENSP00000481733	800
9606.ENSP00000403172	9606.ENSP00000296577	800
9606.ENSP00000473238	9606.ENSP00000354090	800
9606.ENSP00000470560	9606.ENSP00000499044	800
9606.ENSP00000481486	9606.ENSP00000265350	800
9606.ENSP00000354499	9606.ENSP00000419087	800
9606.ENSP00000273541	9606.ENSP00000261308	800
9606.ENSP00000356405	9606.ENSP00000370625	800
9606.ENSP00000177742	9606.ENSP00000310726	800
9606.ENSP00000301764	9606.ENSP00000462355	800
9606.ENSP00000414321	9606.ENSP00000280557	800
9606.ENSP00000268482	9606.ENSP00000265107	800
9606.ENSP00000269601	9606.ENSP00000216252	800
9606.ENSP00000388107	9606.ENSP00000359345	800
9606.ENSP00000387006	9606.ENSP00000366557	800
9606.ENSP00000389103	9606.ENSP00000246117	800
9606.ENSP00000477527	9606.ENSP00000323967	800
9606.ENSP00000223641	9606.ENSP00000353741	800
9606.ENSP00000484903	9606.ENSP00000333401	800
9606.ENSP00000420641	9606.ENSP00000250498	800
9606.ENSP00000258105	9606.ENSP00000320184	800
9606.ENSP00000263694	9606.ENSP00000356541	800
9606.ENSP00000299424	9606.ENSP00000370625	800
9606.ENSP00000308179	9606.ENSP00000375632	800
9606.ENSP00000221476	9606.ENSP00000291295	800
9606.ENSP00000225728	9606.ENSP00000292614	800
9606.ENSP00000443017	9606.ENSP00000326767	800
9606.ENSP00000308275	9606.ENSP00000490747	800
9606.ENSP00000499044	9606.ENSP00000293831	800
9606.ENSP00000290663	9606.ENSP00000252996	800
9606.ENSP00000436049	9606.ENSP00000346050	800
9606.ENSP00000386023	9606.ENSP00000412566	800
9606.ENSP00000340823	9606.ENSP00000325612	800
9606.ENSP00000225726	9606.ENSP00000404375	800
9606.ENSP00000355206	9606.ENSP00000355046	800
9606.ENSP00000250784	9606.ENSP00000378163	800
9606.ENSP00000272317	9606.ENSP00000377944	800
9606.ENSP00000354687	9606.ENSP00000287490	800
9606.ENSP00000334448	9606.ENSP00000287641	800
9606.ENSP00000346050	9606.ENSP00000471455	800
9606.ENSP00000053468	9606.ENSP00000306902	800
9606.ENSP00000263974	9606.ENSP00000237380	800
9606.ENSP00000448054	9606.ENSP00000254508	800
9606.ENSP00000362208	9606.ENSP00000361206	800
9606.ENSP00000470972	9606.ENSP00000271764	800
9606.ENSP00000477527	9606.ENSP00000477907	800
9606.ENSP00000216190	9606.ENSP00000431822	800
9606.ENSP00000482431	9606.ENSP00000461879	800
9606.ENSP00000429707	9606.ENSP00000258424	800
9606.ENSP00000296792	9606.ENSP00000472469	800
9606.ENSP00000261308	9606.ENSP00000301740	800
9606.ENSP00000429374	9606.ENSP00000428223	800
9606.ENSP00000362105	9606.ENSP00000498019	800
9606.ENSP00000436786	9606.ENSP00000441543	800
9606.ENSP00000385479	9606.ENSP00000355013	800
9606.ENSP00000479461	9606.ENSP00000375809	800
9606.ENSP00000307705	9606.ENSP00000366974	800
9606.ENSP00000434729	9606.ENSP00000429690	800
9606.ENSP00000343290	9606.ENSP00000207457	800
9606.ENSP00000255764	9606.ENSP00000479461	800
9606.ENSP00000399982	9606.ENSP00000285398	800
9606.ENSP00000301764	9606.ENSP00000484638	800
9606.ENSP00000318646	9606.ENSP00000353741	800
9606.ENSP00000296792	9606.ENSP00000369757	800
9606.ENSP00000250784	9606.ENSP00000367806	800
9606.ENSP00000375632	9606.ENSP00000419449	800
9606.ENSP00000481646	9606.ENSP00000280557	800
9606.ENSP00000225504	9606.ENSP00000367034	800
9606.ENSP00000333277	9606.ENSP00000440100	800
9606.ENSP00000441126	9606.ENSP00000392709	800
9606.ENSP00000258105	9606.ENSP00000420714	800
9606.ENSP00000263694	9606.ENSP00000362110	800
9606.ENSP00000478725	9606.ENSP00000240652	800
9606.ENSP00000355206	9606.ENSP00000466818	800
9606.ENSP00000230354	9606.ENSP00000440100	800
9606.ENSP00000418401	9606.ENSP00000447001	800
9606.ENSP00000290663	9606.ENSP00000355051	800
9606.ENSP00000364119	9606.ENSP00000497160	800
9606.ENSP00000306548	9606.ENSP00000272418	800
9606.ENSP00000306548	9606.ENSP00000253686	800
9606.ENSP00000451818	9606.ENSP00000318646	800
9606.ENSP00000360034	9606.ENSP00000375730	800
9606.ENSP00000363384	9606.ENSP00000494697	800
9606.ENSP00000296581	9606.ENSP00000364289	800
9606.ENSP00000478771	9606.ENSP00000484998	800
9606.ENSP00000393241	9606.ENSP00000216037	800
9606.ENSP00000285848	9606.ENSP00000288937	800
9606.ENSP00000364965	9606.ENSP00000222247	800
9606.ENSP00000285848	9606.ENSP00000258455	800
9606.ENSP00000417559	9606.ENSP00000378163	800
9606.ENSP00000335808	9606.ENSP00000227524	800
9606.ENSP00000484789	9606.ENSP00000263205	800
9606.ENSP00000309830	9606.ENSP00000360034	800
9606.ENSP00000426941	9606.ENSP00000360498	800
9606.ENSP00000479794	9606.ENSP00000255764	800
9606.ENSP00000259239	9606.ENSP00000230340	800
9606.ENSP00000371169	9606.ENSP00000261637	800
9606.ENSP00000472249	9606.ENSP00000295685	800
9606.ENSP00000363642	9606.ENSP00000477848	800
9606.ENSP00000274400	9606.ENSP00000379372	800
9606.ENSP00000216037	9606.ENSP00000470972	800
9606.ENSP00000346027	9606.ENSP00000265245	800
9606.ENSP00000301764	9606.ENSP00000299601	800
9606.ENSP00000326767	9606.ENSP00000358154	800
9606.ENSP00000386023	9606.ENSP00000475615	800
9606.ENSP00000479794	9606.ENSP00000481920	800
9606.ENSP00000262189	9606.ENSP00000462667	800
9606.ENSP00000478771	9606.ENSP00000348554	800
9606.ENSP00000435777	9606.ENSP00000364119	800
9606.ENSP00000233468	9606.ENSP00000302160	800
9606.ENSP00000215565	9606.ENSP00000418438	800
9606.ENSP00000252711	9606.ENSP00000392709	800
9606.ENSP00000475615	9606.ENSP00000257181	800
9606.ENSP00000382646	9606.ENSP00000295824	800
9606.ENSP00000388107	9606.ENSP00000310129	800
9606.ENSP00000353793	9606.ENSP00000262306	800
9606.ENSP00000347168	9606.ENSP00000355013	800
9606.ENSP00000478303	9606.ENSP00000216225	800
9606.ENSP00000345957	9606.ENSP00000367498	800
9606.ENSP00000346012	9606.ENSP00000463379	800
9606.ENSP00000231487	9606.ENSP00000262643	800
9606.ENSP00000363642	9606.ENSP00000199320	800
9606.ENSP00000260276	9606.ENSP00000331044	800
9606.ENSP00000360850	9606.ENSP00000449884	800
9606.ENSP00000445633	9606.ENSP00000370214	800
9606.ENSP00000497474	9606.ENSP00000276062	800
9606.ENSP00000250784	9606.ENSP00000449328	800
9606.ENSP00000261308	9606.ENSP00000226798	800
9606.ENSP00000466818	9606.ENSP00000252102	800
9606.ENSP00000484789	9606.ENSP00000219252	800
9606.ENSP00000257181	9606.ENSP00000271628	800
9606.ENSP00000264995	9606.ENSP00000320567	800
9606.ENSP00000274311	9606.ENSP00000225430	800
9606.ENSP00000215980	9606.ENSP00000464357	800
9606.ENSP00000254193	9606.ENSP00000360464	800
9606.ENSP00000326981	9606.ENSP00000297990	800
9606.ENSP00000360850	9606.ENSP00000403614	800
9606.ENSP00000498577	9606.ENSP00000361636	800
9606.ENSP00000339063	9606.ENSP00000302886	800
9606.ENSP00000367872	9606.ENSP00000306512	800
9606.ENSP00000454786	9606.ENSP00000435777	800
9606.ENSP00000360141	9606.ENSP00000176195	800
9606.ENSP00000478725	9606.ENSP00000496396	800
9606.ENSP00000424417	9606.ENSP00000387006	800
9606.ENSP00000489282	9606.ENSP00000318297	800
9606.ENSP00000346001	9606.ENSP00000222284	800
9606.ENSP00000378163	9606.ENSP00000267884	800
9606.ENSP00000274712	9606.ENSP00000335321	800
9606.ENSP00000463058	9606.ENSP00000342374	800
9606.ENSP00000354739	9606.ENSP00000463784	800
9606.ENSP00000261167	9606.ENSP00000254193	800
9606.ENSP00000216190	9606.ENSP00000419449	800
9606.ENSP00000364965	9606.ENSP00000449328	800
9606.ENSP00000356972	9606.ENSP00000467262	800
9606.ENSP00000256443	9606.ENSP00000462355	800
9606.ENSP00000388107	9606.ENSP00000481029	800
9606.ENSP00000478070	9606.ENSP00000361918	800
9606.ENSP00000260443	9606.ENSP00000494697	800
9606.ENSP00000356156	9606.ENSP00000355645	800
9606.ENSP00000462667	9606.ENSP00000357047	800
9606.ENSP00000477802	9606.ENSP00000286732	800
9606.ENSP00000253247	9606.ENSP00000257829	800
9606.ENSP00000354040	9606.ENSP00000274242	800
9606.ENSP00000434056	9606.ENSP00000230050	800
9606.ENSP00000401191	9606.ENSP00000362744	800
9606.ENSP00000310042	9606.ENSP00000294189	800
9606.ENSP00000279242	9606.ENSP00000390331	800
9606.ENSP00000429374	9606.ENSP00000268802	800
9606.ENSP00000340271	9606.ENSP00000370625	800
9606.ENSP00000431822	9606.ENSP00000420311	800
9606.ENSP00000354961	9606.ENSP00000497587	800
9606.ENSP00000289753	9606.ENSP00000334448	800
9606.ENSP00000258424	9606.ENSP00000355046	800
9606.ENSP00000356405	9606.ENSP00000367022	800
9606.ENSP00000354982	9606.ENSP00000306397	800
9606.ENSP00000324124	9606.ENSP00000357047	800
9606.ENSP00000475615	9606.ENSP00000226798	800
9606.ENSP00000274712	9606.ENSP00000252622	800
9606.ENSP00000480826	9606.ENSP00000340883	800
9606.ENSP00000362688	9606.ENSP00000278572	800
9606.ENSP00000268379	9606.ENSP00000360492	800
9606.ENSP00000417559	9606.ENSP00000375730	800
9606.ENSP00000251871	9606.ENSP00000379372	800
9606.ENSP00000296215	9606.ENSP00000469468	800
9606.ENSP00000253686	9606.ENSP00000258105	800
9606.ENSP00000360034	9606.ENSP00000378163	800
9606.ENSP00000363384	9606.ENSP00000274242	800
9606.ENSP00000478783	9606.ENSP00000294189	800
9606.ENSP00000263205	9606.ENSP00000375809	800
9606.ENSP00000363746	9606.ENSP00000377944	800
9606.ENSP00000360365	9606.ENSP00000499044	800
9606.ENSP00000381553	9606.ENSP00000360107	800
9606.ENSP00000411010	9606.ENSP00000270625	800
9606.ENSP00000354633	9606.ENSP00000440100	800
9606.ENSP00000463379	9606.ENSP00000404375	800
9606.ENSP00000406549	9606.ENSP00000348168	800
9606.ENSP00000262498	9606.ENSP00000379263	800
9606.ENSP00000335044	9606.ENSP00000484638	800
9606.ENSP00000320485	9606.ENSP00000480960	800
9606.ENSP00000378163	9606.ENSP00000353741	800
9606.ENSP00000339001	9606.ENSP00000463842	800
9606.ENSP00000454786	9606.ENSP00000346088	800
9606.ENSP00000370200	9606.ENSP00000452454	800
9606.ENSP00000363642	9606.ENSP00000264279	800
9606.ENSP00000342215	9606.ENSP00000497910	800
9606.ENSP00000298288	9606.ENSP00000216122	800
9606.ENSP00000354791	9606.ENSP00000380690	800
9606.ENSP00000386023	9606.ENSP00000351137	800
9606.ENSP00000464813	9606.ENSP00000404375	800
9606.ENSP00000479794	9606.ENSP00000483903	800
9606.ENSP00000229238	9606.ENSP00000343867	800
9606.ENSP00000457810	9606.ENSP00000377007	800
9606.ENSP00000417142	9606.ENSP00000299166	800
9606.ENSP00000310726	9606.ENSP00000323047	800
9606.ENSP00000222511	9606.ENSP00000290208	800
9606.ENSP00000357320	9606.ENSP00000225969	800
9606.ENSP00000369176	9606.ENSP00000299166	800
9606.ENSP00000389351	9606.ENSP00000302886	800
9606.ENSP00000300651	9606.ENSP00000489236	800
9606.ENSP00000359019	9606.ENSP00000495061	800
9606.ENSP00000264645	9606.ENSP00000400591	800
9606.ENSP00000295702	9606.ENSP00000443216	800
9606.ENSP00000371169	9606.ENSP00000344393	800
9606.ENSP00000476136	9606.ENSP00000320147	800
9606.ENSP00000366679	9606.ENSP00000332194	800
9606.ENSP00000481486	9606.ENSP00000340883	800
9606.ENSP00000274311	9606.ENSP00000389103	800
9606.ENSP00000489317	9606.ENSP00000484095	800
9606.ENSP00000369176	9606.ENSP00000317159	800
9606.ENSP00000498019	9606.ENSP00000404375	800
9606.ENSP00000420311	9606.ENSP00000448035	800
9606.ENSP00000497609	9606.ENSP00000366974	800
9606.ENSP00000215565	9606.ENSP00000466818	800
9606.ENSP00000081029	9606.ENSP00000315017	800
9606.ENSP00000250784	9606.ENSP00000375730	800
9606.ENSP00000305790	9606.ENSP00000486725	800
9606.ENSP00000334448	9606.ENSP00000296271	800
9606.ENSP00000258821	9606.ENSP00000355315	800
9606.ENSP00000461930	9606.ENSP00000323065	800
9606.ENSP00000417559	9606.ENSP00000496250	800
9606.ENSP00000221494	9606.ENSP00000302160	800
9606.ENSP00000362744	9606.ENSP00000257829	800
9606.ENSP00000262460	9606.ENSP00000478121	800
9606.ENSP00000498019	9606.ENSP00000298283	800
9606.ENSP00000306548	9606.ENSP00000423399	800
9606.ENSP00000302886	9606.ENSP00000471455	800
9606.ENSP00000255764	9606.ENSP00000283875	800
9606.ENSP00000223324	9606.ENSP00000316598	800
9606.ENSP00000362068	9606.ENSP00000244537	800
9606.ENSP00000354499	9606.ENSP00000356972	800
9606.ENSP00000317780	9606.ENSP00000252711	800
9606.ENSP00000254193	9606.ENSP00000396301	800
9606.ENSP00000339835	9606.ENSP00000499501	800
9606.ENSP00000448035	9606.ENSP00000375730	800
9606.ENSP00000445831	9606.ENSP00000479106	800
9606.ENSP00000483585	9606.ENSP00000452747	800
9606.ENSP00000227524	9606.ENSP00000226798	800
9606.ENSP00000252711	9606.ENSP00000292907	800
9606.ENSP00000305696	9606.ENSP00000420714	800
9606.ENSP00000263390	9606.ENSP00000347168	800
9606.ENSP00000288937	9606.ENSP00000308717	800
9606.ENSP00000358140	9606.ENSP00000498019	800
9606.ENSP00000480514	9606.ENSP00000389103	800
9606.ENSP00000299424	9606.ENSP00000367034	800
9606.ENSP00000312995	9606.ENSP00000276533	800
9606.ENSP00000351380	9606.ENSP00000375730	800
9606.ENSP00000368927	9606.ENSP00000261868	800
9606.ENSP00000472985	9606.ENSP00000364119	800
9606.ENSP00000255764	9606.ENSP00000479106	800
9606.ENSP00000248342	9606.ENSP00000379888	800
9606.ENSP00000355046	9606.ENSP00000317159	800
9606.ENSP00000379888	9606.ENSP00000261868	800
9606.ENSP00000272645	9606.ENSP00000489236	800
9606.ENSP00000274311	9606.ENSP00000429374	800
9606.ENSP00000385479	9606.ENSP00000237380	800
9606.ENSP00000364965	9606.ENSP00000385958	800
9606.ENSP00000272317	9606.ENSP00000262189	800
9606.ENSP00000263205	9606.ENSP00000370625	800
9606.ENSP00000355206	9606.ENSP00000392709	800
9606.ENSP00000259895	9606.ENSP00000440100	800
9606.ENSP00000369682	9606.ENSP00000361206	800
9606.ENSP00000391504	9606.ENSP00000395281	800
9606.ENSP00000371308	9606.ENSP00000220429	800
9606.ENSP00000362036	9606.ENSP00000333837	800
9606.ENSP00000326981	9606.ENSP00000328854	800
9606.ENSP00000340896	9606.ENSP00000480960	800
9606.ENSP00000331044	9606.ENSP00000295824	800
9606.ENSP00000357320	9606.ENSP00000306902	800
9606.ENSP00000259037	9606.ENSP00000354554	800
9606.ENSP00000362036	9606.ENSP00000356001	800
9606.ENSP00000285298	9606.ENSP00000252602	800
9606.ENSP00000360525	9606.ENSP00000226798	800
9606.ENSP00000366962	9606.ENSP00000489282	800
9606.ENSP00000375809	9606.ENSP00000325612	800
9606.ENSP00000361084	9606.ENSP00000362208	800
9606.ENSP00000215793	9606.ENSP00000410758	800
9606.ENSP00000441543	9606.ENSP00000483688	800
9606.ENSP00000315397	9606.ENSP00000315017	800
9606.ENSP00000318646	9606.ENSP00000345917	800
9606.ENSP00000258424	9606.ENSP00000418438	800
9606.ENSP00000448054	9606.ENSP00000285968	800
9606.ENSP00000318158	9606.ENSP00000424328	800
9606.ENSP00000463379	9606.ENSP00000267884	800
9606.ENSP00000365625	9606.ENSP00000233468	800
9606.ENSP00000355315	9606.ENSP00000471455	800
9606.ENSP00000477907	9606.ENSP00000358154	800
9606.ENSP00000443017	9606.ENSP00000292035	800
9606.ENSP00000478771	9606.ENSP00000264972	800
9606.ENSP00000322192	9606.ENSP00000367391	800
9606.ENSP00000295491	9606.ENSP00000356001	800
9606.ENSP00000250784	9606.ENSP00000420311	800
9606.ENSP00000485698	9606.ENSP00000419370	800
9606.ENSP00000360492	9606.ENSP00000354728	800
9606.ENSP00000256443	9606.ENSP00000481733	800
9606.ENSP00000356541	9606.ENSP00000302160	800
